,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Gadd45a.8,3.50E-11,0.774636798,0.262,0.184,6.20E-07,8,Gadd45a
Plpp5.8,3.51E-11,-0.139830324,0.04,0.134,6.20E-07,8,Plpp5
Amfr.8,3.51E-11,-0.164775013,0.034,0.124,6.21E-07,8,Amfr
Frmd6.8,3.51E-11,-0.034764869,0.184,0.346,6.21E-07,8,Frmd6
Gpi1.8,3.56E-11,-0.086214416,0.107,0.235,6.30E-07,8,Gpi1
Arl5a.8,3.58E-11,-0.211446862,0.024,0.108,6.34E-07,8,Arl5a
Atp1b1.8,3.59E-11,-0.232332161,0.029,0.115,6.36E-07,8,Atp1b1
Sema3d.8,3.63E-11,-0.25291041,0.003,0.072,6.42E-07,8,Sema3d
Rock2.8,3.66E-11,-0.067172676,0.362,0.573,6.47E-07,8,Rock2
Arpp19.8,3.71E-11,-0.080216998,0.152,0.296,6.56E-07,8,Arpp19
Ppm1m.8,3.73E-11,-0.190950934,0.003,0.072,6.60E-07,8,Ppm1m
Sdf2l1.8,3.74E-11,-0.207904626,0.026,0.11,6.63E-07,8,Sdf2l1
Grem2.8,3.75E-11,-0.232806165,0.003,0.072,6.64E-07,8,Grem2
Rab30.8,3.75E-11,-0.237802473,0.013,0.088,6.64E-07,8,Rab30
Kmt5a.8,3.82E-11,-0.16090705,0.051,0.15,6.76E-07,8,Kmt5a
Cenpx.8,3.91E-11,-0.1608765,0.051,0.15,6.93E-07,8,Cenpx
Txndc15.8,3.94E-11,-0.077905483,0.064,0.171,6.98E-07,8,Txndc15
Inhba.8,3.98E-11,-0.299966153,0.006,0.078,7.04E-07,8,Inhba
Ifi47.8,4.07E-11,-0.215727253,0.016,0.095,7.20E-07,8,Ifi47
Arhgdia.8,4.23E-11,-0.077248229,0.24,0.417,7.49E-07,8,Arhgdia
Spcs1.8,4.24E-11,-0.052415471,0.222,0.401,7.50E-07,8,Spcs1
Aldh3a1.8,4.35E-11,0.118459626,0.018,0.003,7.70E-07,8,Aldh3a1
Jak2.8,4.38E-11,-0.158630754,0.021,0.102,7.76E-07,8,Jak2
Pgd.8,4.47E-11,-0.171070012,0.043,0.137,7.90E-07,8,Pgd
Ppp1cb.8,4.48E-11,-0.131466338,0.115,0.243,7.93E-07,8,Ppp1cb
Lztfl1.8,4.50E-11,-0.143057775,0.053,0.153,7.97E-07,8,Lztfl1
B4galt5.8,4.52E-11,-0.171334615,0.032,0.12,8.00E-07,8,B4galt5
Atp1a2.8,4.66E-11,0.407090285,0.134,0.069,8.24E-07,8,Atp1a2
Wdr66.8,4.70E-11,-0.283075001,0.006,0.077,8.31E-07,8,Wdr66
Ntn1.8,4.71E-11,-0.242586824,0.035,0.125,8.34E-07,8,Ntn1
BC064078.8,4.72E-11,0.094813746,0.011,0.001,8.35E-07,8,BC064078
Rorc.8,4.73E-11,0.128508166,0.011,0.001,8.38E-07,8,Rorc
Cblb.8,4.78E-11,-0.221004991,0.024,0.106,8.46E-07,8,Cblb
Scarf2.8,4.80E-11,-0.220815064,0.018,0.096,8.50E-07,8,Scarf2
Cask.8,4.82E-11,-0.122712031,0.046,0.143,8.54E-07,8,Cask
Col4a5.8,4.88E-11,-0.257306945,0.008,0.08,8.65E-07,8,Col4a5
Dynlrb1.8,4.92E-11,-0.107078059,0.309,0.507,8.71E-07,8,Dynlrb1
Galnt10.8,4.93E-11,-0.195453701,0.008,0.08,8.73E-07,8,Galnt10
Tacc2.8,5.03E-11,-0.155632938,0.064,0.169,8.91E-07,8,Tacc2
Emc7.8,5.12E-11,-0.051872944,0.139,0.281,9.07E-07,8,Emc7
Mib1.8,5.21E-11,-0.145920291,0.032,0.12,9.21E-07,8,Mib1
Zfp292.8,5.23E-11,-0.021755881,0.088,0.207,9.25E-07,8,Zfp292
Dctn6.8,5.42E-11,-0.100219981,0.059,0.164,9.58E-07,8,Dctn6
Ppp1r15b.8,5.43E-11,-0.130031467,0.067,0.175,9.60E-07,8,Ppp1r15b
Dnajc5.8,5.49E-11,-0.114663046,0.066,0.172,9.72E-07,8,Dnajc5
Cdc42bpa.8,5.53E-11,-0.202902027,0.083,0.194,9.79E-07,8,Cdc42bpa
Pomp.8,5.56E-11,-0.030232172,0.17,0.327,9.84E-07,8,Pomp
Smim15.8,5.64E-11,-0.087249066,0.078,0.19,9.97E-07,8,Smim15
Trim35.8,5.68E-11,-0.141407938,0.059,0.162,1.00E-06,8,Trim35
Tram2.8,5.68E-11,-0.180388638,0.022,0.104,1.01E-06,8,Tram2
Ammecr1.8,5.69E-11,-0.232252402,0.014,0.09,1.01E-06,8,Ammecr1
Sptlc2.8,5.71E-11,-0.165112854,0.043,0.138,1.01E-06,8,Sptlc2
Fmod.8,5.81E-11,-1.325782781,0.072,0.173,1.03E-06,8,Fmod
Armh4.8,5.87E-11,-0.207734049,0.013,0.088,1.04E-06,8,Armh4
Zdhhc3.8,5.87E-11,-0.162775634,0.056,0.156,1.04E-06,8,Zdhhc3
Gm37606.8,5.88E-11,-0.196258187,0.005,0.074,1.04E-06,8,Gm37606
Nktr.8,5.96E-11,0.012938059,0.283,0.482,1.05E-06,8,Nktr
Dock1.8,5.99E-11,-0.172619904,0.035,0.125,1.06E-06,8,Dock1
Hhipl1.8,6.16E-11,-0.163041874,0.008,0.079,1.09E-06,8,Hhipl1
Cbl.8,6.31E-11,-0.216908899,0.03,0.116,1.12E-06,8,Cbl
Ankrd46.8,6.39E-11,-0.181844388,0.027,0.112,1.13E-06,8,Ankrd46
Ralb.8,6.71E-11,-0.042971731,0.059,0.162,1.19E-06,8,Ralb
Manba.8,6.73E-11,-0.208060914,0.003,0.07,1.19E-06,8,Manba
Got1.8,6.74E-11,-0.197304734,0.024,0.106,1.19E-06,8,Got1
Gsdmd.8,6.79E-11,-0.113949955,0.026,0.11,1.20E-06,8,Gsdmd
Tmed10.8,6.89E-11,-0.093111308,0.341,0.557,1.22E-06,8,Tmed10
Ccdc152.8,6.90E-11,-0.178875246,0.035,0.125,1.22E-06,8,Ccdc152
Pigk.8,7.12E-11,-0.091860173,0.061,0.164,1.26E-06,8,Pigk
Skap2.8,7.15E-11,-0.175107432,0.029,0.114,1.26E-06,8,Skap2
Tnrc18.8,7.21E-11,-0.194864098,0.026,0.109,1.28E-06,8,Tnrc18
Stat1.8,7.26E-11,-0.119853906,0.046,0.141,1.28E-06,8,Stat1
Atp6v1a.8,7.26E-11,0.61681257,0.269,0.196,1.28E-06,8,Atp6v1a
Wipf1.8,7.33E-11,-0.126252214,0.133,0.265,1.30E-06,8,Wipf1
Rapgef1.8,7.54E-11,-0.216588829,0.018,0.095,1.33E-06,8,Rapgef1
D630033O11Rik.8,7.57E-11,-0.273683309,0.008,0.079,1.34E-06,8,D630033O11Rik
Pja1.8,7.67E-11,-0.152792041,0.054,0.154,1.36E-06,8,Pja1
Tor3a.8,7.67E-11,-0.218875691,0.011,0.084,1.36E-06,8,Tor3a
Ust.8,7.74E-11,-0.22215686,0.01,0.082,1.37E-06,8,Ust
Tead1.8,7.83E-11,-0.089938071,0.069,0.176,1.39E-06,8,Tead1
Ecpas.8,7.89E-11,-0.127743661,0.066,0.171,1.40E-06,8,Ecpas
Yif1a.8,7.96E-11,-0.089856687,0.098,0.218,1.41E-06,8,Yif1a
Uap1l1.8,8.07E-11,-0.205846548,0.018,0.095,1.43E-06,8,Uap1l1
Snord13.8,8.25E-11,-0.277230449,0.003,0.069,1.46E-06,8,Snord13
Prkar2a.8,8.33E-11,-0.174683398,0.029,0.114,1.47E-06,8,Prkar2a
Tnrc6a.8,8.38E-11,-0.000701182,0.147,0.294,1.48E-06,8,Tnrc6a
Pds5b.8,8.40E-11,-0.047323266,0.085,0.2,1.49E-06,8,Pds5b
Fads2.8,8.45E-11,-0.211828518,0.021,0.1,1.50E-06,8,Fads2
Papss2.8,8.50E-11,-0.177712266,0.005,0.073,1.50E-06,8,Papss2
Vcp.8,8.53E-11,-0.054796258,0.269,0.456,1.51E-06,8,Vcp
Coro2b.8,8.56E-11,-0.225024034,0.01,0.081,1.52E-06,8,Coro2b
Piezo2.8,9.06E-11,-0.284208666,0.032,0.118,1.60E-06,8,Piezo2
Kif3a.8,9.14E-11,-0.141791993,0.066,0.169,1.62E-06,8,Kif3a
Tpd52l2.8,9.14E-11,-0.046061282,0.152,0.297,1.62E-06,8,Tpd52l2
Plagl1.8,9.35E-11,-0.22242143,0.059,0.159,1.65E-06,8,Plagl1
Cope.8,9.48E-11,-0.079467501,0.21,0.373,1.68E-06,8,Cope
Bscl2.8,9.91E-11,-0.195394878,0.03,0.115,1.75E-06,8,Bscl2
Marveld1.8,9.96E-11,-0.208598743,0.011,0.083,1.76E-06,8,Marveld1
Mrpl18.8,1.00E-10,-0.130159443,0.075,0.182,1.78E-06,8,Mrpl18
Hmgb1.8,1.00E-10,0.409973834,0.589,0.625,1.78E-06,8,Hmgb1
P3h4.8,1.02E-10,-0.068492577,0.067,0.175,1.80E-06,8,P3h4
Hsd17b4.8,1.07E-10,-0.146997987,0.037,0.126,1.90E-06,8,Hsd17b4
Scg3.8,1.08E-10,-0.347285284,0.002,0.066,1.91E-06,8,Scg3
Golga3.8,1.09E-10,-0.13084773,0.054,0.153,1.93E-06,8,Golga3
Fgf1.8,1.11E-10,-0.243146979,0,0.063,1.96E-06,8,Fgf1
Efnb1.8,1.11E-10,-0.183027879,0.008,0.078,1.97E-06,8,Efnb1
S1pr2.8,1.12E-10,-0.190441803,0.006,0.075,1.98E-06,8,S1pr2
Epb41l4aos.8,1.15E-10,0.442897905,0.112,0.055,2.03E-06,8,Epb41l4aos
Ginm1.8,1.17E-10,-0.082741158,0.15,0.291,2.07E-06,8,Ginm1
Rdh10.8,1.18E-10,-0.230883269,0.024,0.104,2.09E-06,8,Rdh10
Pstpip2.8,1.19E-10,0.090994002,0.013,0.001,2.10E-06,8,Pstpip2
Rnf145.8,1.19E-10,-0.115239218,0.046,0.141,2.11E-06,8,Rnf145
Smtn.8,1.22E-10,-0.170442879,0.048,0.142,2.17E-06,8,Smtn
Mboat1.8,1.23E-10,0.151955897,0.037,0.01,2.17E-06,8,Mboat1
Prkd3.8,1.23E-10,-0.181665658,0.038,0.127,2.18E-06,8,Prkd3
Bicd2.8,1.25E-10,-0.111656754,0.07,0.177,2.21E-06,8,Bicd2
Ddah1.8,1.28E-10,-0.208855169,0.003,0.069,2.27E-06,8,Ddah1
Tnrc6c.8,1.29E-10,-0.129159757,0.096,0.213,2.29E-06,8,Tnrc6c
Gm48536.8,1.31E-10,-0.240461615,0.006,0.074,2.32E-06,8,Gm48536
Camk1d.8,1.34E-10,-0.215206063,0.01,0.08,2.37E-06,8,Camk1d
4930402H24Rik.8,1.34E-10,-0.179660797,0.035,0.122,2.38E-06,8,4930402H24Rik
Cachd1.8,1.35E-10,-0.176780184,0.014,0.089,2.40E-06,8,Cachd1
Dtx3.8,1.37E-10,-0.108843129,0.072,0.18,2.43E-06,8,Dtx3
Sec22b.8,1.40E-10,-0.047746914,0.133,0.266,2.47E-06,8,Sec22b
Tpm4.8,1.41E-10,-0.132534093,0.334,0.522,2.50E-06,8,Tpm4
Sem1.8,1.45E-10,-0.100688622,0.402,0.629,2.56E-06,8,Sem1
Ddx58.8,1.45E-10,-0.079650145,0.038,0.129,2.57E-06,8,Ddx58
Wdr26.8,1.49E-10,-0.065509799,0.152,0.292,2.63E-06,8,Wdr26
Cops6.8,1.51E-10,-0.113398537,0.09,0.204,2.67E-06,8,Cops6
Zfp462.8,1.51E-10,-0.187486501,0.018,0.093,2.68E-06,8,Zfp462
Mrpl33.8,1.52E-10,-0.018417716,0.246,0.426,2.69E-06,8,Mrpl33
Nfix.8,1.54E-10,-0.071835736,0.326,0.534,2.72E-06,8,Nfix
Srsf7.8,1.59E-10,0.684804117,0.424,0.388,2.81E-06,8,Srsf7
Irgm1.8,1.59E-10,0.846804844,0.31,0.241,2.82E-06,8,Irgm1
Rbx1.8,1.65E-10,-0.065450167,0.211,0.378,2.92E-06,8,Rbx1
Pet100.8,1.66E-10,-0.125694228,0.058,0.156,2.94E-06,8,Pet100
Itga9.8,1.66E-10,-0.24122746,0.006,0.073,2.94E-06,8,Itga9
Col27a1.8,1.67E-10,-0.190933531,0.019,0.096,2.95E-06,8,Col27a1
Spred1.8,1.71E-10,-0.062252774,0.077,0.185,3.03E-06,8,Spred1
Tgm2.8,1.71E-10,-0.250989885,0.008,0.076,3.03E-06,8,Tgm2
Atp6v0b.8,1.73E-10,-0.020058732,0.162,0.309,3.07E-06,8,Atp6v0b
Edem1.8,1.73E-10,-0.142737299,0.03,0.115,3.07E-06,8,Edem1
Hnrnpa3.8,1.74E-10,0.522129226,0.44,0.409,3.08E-06,8,Hnrnpa3
Map7d1.8,1.75E-10,-0.067121932,0.163,0.307,3.10E-06,8,Map7d1
Yipf4.8,1.77E-10,-0.116240757,0.085,0.195,3.13E-06,8,Yipf4
Smap1.8,1.80E-10,-0.094320165,0.114,0.238,3.19E-06,8,Smap1
Spock2.8,1.81E-10,-0.287095285,0.005,0.07,3.20E-06,8,Spock2
Il34.8,1.95E-10,-0.223949784,0.006,0.073,3.46E-06,8,Il34
Tmem63a.8,1.96E-10,-0.188353024,0.024,0.103,3.47E-06,8,Tmem63a
Herpud1.8,1.97E-10,-0.088642958,0.139,0.275,3.49E-06,8,Herpud1
Tspan3.8,1.97E-10,-0.099475383,0.19,0.345,3.49E-06,8,Tspan3
Polr2a.8,1.98E-10,-0.079028283,0.072,0.178,3.50E-06,8,Polr2a
Zc3hav1.8,2.06E-10,-0.056385699,0.066,0.168,3.65E-06,8,Zc3hav1
Meox1.8,2.09E-10,-0.31474247,0.003,0.067,3.70E-06,8,Meox1
Dok1.8,2.09E-10,-0.20763842,0.01,0.078,3.70E-06,8,Dok1
Smarcd2.8,2.09E-10,-0.149011046,0.046,0.138,3.71E-06,8,Smarcd2
Smim10l1.8,2.13E-10,-0.097372638,0.142,0.279,3.77E-06,8,Smim10l1
Trak1.8,2.13E-10,-0.111308212,0.026,0.106,3.77E-06,8,Trak1
Fbxo4.8,2.16E-10,-0.168821606,0.021,0.098,3.83E-06,8,Fbxo4
Zbtb16.8,2.20E-10,-0.219661034,0.034,0.118,3.90E-06,8,Zbtb16
Gm2a.8,2.21E-10,-0.13098937,0.043,0.133,3.90E-06,8,Gm2a
Msl3.8,2.21E-10,-0.076113724,0.072,0.178,3.91E-06,8,Msl3
Otud7b.8,2.23E-10,-0.158053645,0.038,0.125,3.94E-06,8,Otud7b
Rab12.8,2.25E-10,-0.173508508,0.078,0.184,3.99E-06,8,Rab12
Atrnl1.8,2.26E-10,-0.181333463,0.022,0.1,4.00E-06,8,Atrnl1
Cdr2l.8,2.28E-10,-0.101590102,0.051,0.146,4.03E-06,8,Cdr2l
Isca1.8,2.29E-10,-0.102204775,0.083,0.193,4.05E-06,8,Isca1
Micos10.8,2.30E-10,-0.093336076,0.317,0.511,4.07E-06,8,Micos10
Ddx17.8,2.32E-10,-0.068023907,0.15,0.29,4.11E-06,8,Ddx17
Il10rb.8,2.33E-10,-0.139956236,0.038,0.126,4.12E-06,8,Il10rb
S100b.8,2.34E-10,-0.266499981,0.003,0.067,4.14E-06,8,S100b
Nes.8,2.35E-10,0.263576508,0.078,0.032,4.16E-06,8,Nes
Cpne3.8,2.40E-10,-0.057275658,0.154,0.294,4.24E-06,8,Cpne3
Pxk.8,2.41E-10,-0.105552429,0.061,0.161,4.26E-06,8,Pxk
Tmem184b.8,2.42E-10,-0.122369691,0.035,0.121,4.28E-06,8,Tmem184b
2610001J05Rik.8,2.42E-10,-0.1256679,0.075,0.181,4.29E-06,8,2610001J05Rik
Sumf1.8,2.46E-10,-0.155430919,0.042,0.13,4.36E-06,8,Sumf1
Plscr1.8,2.47E-10,-0.20048345,0.01,0.078,4.38E-06,8,Plscr1
Gorasp2.8,2.47E-10,-0.111266855,0.104,0.221,4.38E-06,8,Gorasp2
Abracl.8,2.48E-10,-0.087886881,0.078,0.186,4.38E-06,8,Abracl
Fry.8,2.49E-10,0.272056807,0.045,0.014,4.41E-06,8,Fry
Tuba1b.8,2.52E-10,-0.069172599,0.299,0.5,4.46E-06,8,Tuba1b
Ap3b1.8,2.52E-10,-0.140444996,0.093,0.203,4.46E-06,8,Ap3b1
Pdzd2.8,2.54E-10,-0.221377423,0.014,0.087,4.50E-06,8,Pdzd2
Tmbim4.8,2.56E-10,-0.110001701,0.078,0.185,4.53E-06,8,Tmbim4
Tmem160.8,2.56E-10,-0.068710823,0.098,0.214,4.53E-06,8,Tmem160
Ccn1.8,2.56E-10,0.256959753,0.398,0.624,4.53E-06,8,Ccn1
Myh9.8,2.58E-10,-0.071193046,0.118,0.244,4.56E-06,8,Myh9
Edem2.8,2.59E-10,-0.199588984,0.022,0.099,4.58E-06,8,Edem2
Prxl2c.8,2.63E-10,-0.112439328,0.107,0.224,4.65E-06,8,Prxl2c
Sp3.8,2.63E-10,-0.133471179,0.067,0.168,4.66E-06,8,Sp3
Sync.8,2.69E-10,0.172877716,0.04,0.012,4.75E-06,8,Sync
Ide.8,2.71E-10,-0.14785615,0.059,0.156,4.79E-06,8,Ide
Abl2.8,2.72E-10,-0.080173818,0.04,0.128,4.81E-06,8,Abl2
Trpc4ap.8,2.73E-10,-0.125682455,0.042,0.13,4.83E-06,8,Trpc4ap
Stx7.8,2.76E-10,-0.133069134,0.061,0.159,4.88E-06,8,Stx7
Mfsd5.8,2.77E-10,-0.192286543,0.021,0.097,4.89E-06,8,Mfsd5
Gli3.8,2.86E-10,-0.216489085,0.01,0.077,5.07E-06,8,Gli3
Asap2.8,2.90E-10,-0.228043252,0.016,0.089,5.13E-06,8,Asap2
Commd8.8,2.90E-10,-0.150065935,0.048,0.14,5.13E-06,8,Commd8
Aldh9a1.8,2.91E-10,-0.161926683,0.022,0.1,5.16E-06,8,Aldh9a1
Cep128.8,2.94E-10,0.319383413,0.058,0.021,5.20E-06,8,Cep128
Uhrf2.8,2.94E-10,-0.192138739,0.038,0.124,5.20E-06,8,Uhrf2
Rragc.8,2.99E-10,-0.170565811,0.026,0.104,5.28E-06,8,Rragc
Gm1673.8,3.00E-10,-0.190161283,0.011,0.08,5.31E-06,8,Gm1673
Nmb.8,3.00E-10,-0.287595002,0.003,0.066,5.31E-06,8,Nmb
Mvb12a.8,3.10E-10,-0.127807137,0.035,0.12,5.49E-06,8,Mvb12a
Usp54.8,3.26E-10,0.252758365,0.043,0.013,5.77E-06,8,Usp54
Abcc9.8,3.29E-10,-0.33607891,0.01,0.077,5.82E-06,8,Abcc9
Chd9.8,3.35E-10,0.009609461,0.134,0.268,5.93E-06,8,Chd9
Tvp23b.8,3.42E-10,-0.133551649,0.026,0.105,6.05E-06,8,Tvp23b
Keap1.8,3.47E-10,-0.121176443,0.05,0.142,6.14E-06,8,Keap1
Apcdd1.8,3.50E-10,-0.212670229,0,0.059,6.19E-06,8,Apcdd1
Ift27.8,3.54E-10,-0.046889078,0.066,0.167,6.26E-06,8,Ift27
Acaa2.8,3.54E-10,-0.13331281,0.067,0.168,6.27E-06,8,Acaa2
Myo1c.8,3.54E-10,-0.154574493,0.046,0.137,6.27E-06,8,Myo1c
Plxnb2.8,3.58E-10,-0.138541513,0.029,0.11,6.34E-06,8,Plxnb2
Tm7sf3.8,3.70E-10,-0.149485744,0.09,0.197,6.54E-06,8,Tm7sf3
Vldlr.8,3.70E-10,-0.186549981,0.062,0.16,6.55E-06,8,Vldlr
Mir22hg.8,3.75E-10,-0.046331233,0.114,0.239,6.65E-06,8,Mir22hg
Rab7.8,3.76E-10,-0.043620619,0.259,0.44,6.65E-06,8,Rab7
Wdfy3.8,3.80E-10,-0.202034576,0.018,0.091,6.73E-06,8,Wdfy3
Ston2.8,3.83E-10,-0.170298413,0.034,0.115,6.77E-06,8,Ston2
Lmbr1.8,3.84E-10,-0.195226426,0.008,0.074,6.79E-06,8,Lmbr1
Myo5a.8,3.85E-10,-0.113845359,0.069,0.17,6.81E-06,8,Myo5a
Ssr2.8,3.88E-10,-0.078305621,0.242,0.407,6.87E-06,8,Ssr2
Mmp19.8,4.00E-10,-0.15795585,0.01,0.077,7.08E-06,8,Mmp19
Adam23.8,4.00E-10,-0.213500507,0.006,0.071,7.08E-06,8,Adam23
Gm37899.8,4.03E-10,-0.170699674,0.008,0.074,7.12E-06,8,Gm37899
Luzp1.8,4.03E-10,-0.132678759,0.099,0.211,7.13E-06,8,Luzp1
Fam98a.8,4.04E-10,-0.119933929,0.038,0.124,7.16E-06,8,Fam98a
Rhog.8,4.05E-10,-0.162249826,0.029,0.109,7.16E-06,8,Rhog
Pdxdc1.8,4.08E-10,-0.151637074,0.034,0.116,7.22E-06,8,Pdxdc1
Tmem107.8,4.28E-10,-0.116035799,0.037,0.122,7.57E-06,8,Tmem107
Ggcx.8,4.29E-10,-0.126165744,0.037,0.122,7.60E-06,8,Ggcx
Svbp.8,4.39E-10,-0.140185905,0.109,0.226,7.77E-06,8,Svbp
Ssna1.8,4.44E-10,-0.087522235,0.059,0.157,7.85E-06,8,Ssna1
Ccdc122.8,4.47E-10,-0.179640389,0,0.059,7.91E-06,8,Ccdc122
Pofut2.8,4.50E-10,-0.060294011,0.134,0.264,7.97E-06,8,Pofut2
Leprotl1.8,4.54E-10,-0.109904928,0.08,0.185,8.03E-06,8,Leprotl1
Ogdh.8,4.55E-10,-0.157146456,0.058,0.152,8.05E-06,8,Ogdh
Parp9.8,4.56E-10,-0.073946155,0.048,0.14,8.07E-06,8,Parp9
Etfa.8,4.66E-10,-0.11033612,0.208,0.361,8.24E-06,8,Etfa
Mapt.8,4.74E-10,0.158407875,0.024,0.005,8.39E-06,8,Mapt
Odc1.8,4.77E-10,0.578018291,0.15,0.087,8.45E-06,8,Odc1
Gxylt2.8,4.83E-10,0.017479972,0.136,0.274,8.55E-06,8,Gxylt2
Vasp.8,4.85E-10,-0.162743016,0.053,0.144,8.59E-06,8,Vasp
Mr1.8,4.89E-10,-0.222222157,0.013,0.081,8.66E-06,8,Mr1
Eef1g.8,4.90E-10,0.47643184,0.534,0.567,8.68E-06,8,Eef1g
Ufsp2.8,5.01E-10,-0.103483051,0.064,0.162,8.87E-06,8,Ufsp2
Sestd1.8,5.04E-10,-0.187658111,0.021,0.095,8.93E-06,8,Sestd1
Cdc42ep2.8,5.05E-10,-0.150025984,0.013,0.082,8.93E-06,8,Cdc42ep2
Slc35f5.8,5.09E-10,-0.131490449,0.075,0.179,9.02E-06,8,Slc35f5
Brd1.8,5.10E-10,-0.140934759,0.04,0.126,9.03E-06,8,Brd1
Meg3.8,5.19E-10,-0.107160079,0.55,0.74,9.18E-06,8,Meg3
Tril.8,5.20E-10,-0.235216609,0.026,0.103,9.21E-06,8,Tril
Tnfaip1.8,5.33E-10,-0.084836939,0.062,0.16,9.44E-06,8,Tnfaip1
Ttc39c.8,5.44E-10,-0.166726449,0.003,0.064,9.63E-06,8,Ttc39c
Nus1.8,5.45E-10,-0.142113059,0.045,0.133,9.65E-06,8,Nus1
Mpc2.8,5.51E-10,-0.069423273,0.176,0.321,9.75E-06,8,Mpc2
Dcbld2.8,5.63E-10,-0.170832098,0.011,0.079,9.96E-06,8,Dcbld2
Nck1.8,5.64E-10,-0.115828445,0.062,0.16,9.98E-06,8,Nck1
Nr2f2.8,5.65E-10,-0.338668515,0.029,0.106,1.00E-05,8,Nr2f2
Dmkn.8,5.69E-10,-0.338401808,0.008,0.073,1.01E-05,8,Dmkn
Ttn.8,6.01E-10,0.830624902,0.059,0.022,1.06E-05,8,Ttn
Endod1.8,6.04E-10,-0.211663511,0.008,0.073,1.07E-05,8,Endod1
Tmem9b.8,6.07E-10,-0.137739626,0.074,0.175,1.07E-05,8,Tmem9b
Tmem9.8,6.12E-10,-0.164681653,0.038,0.122,1.08E-05,8,Tmem9
Rab11a.8,6.23E-10,-0.081403806,0.131,0.259,1.10E-05,8,Rab11a
Eng.8,6.34E-10,-0.198524516,0.019,0.092,1.12E-05,8,Eng
Rab11b.8,6.52E-10,-0.042125663,0.133,0.262,1.15E-05,8,Rab11b
Tmcc3.8,6.53E-10,-0.234118576,0.022,0.096,1.16E-05,8,Tmcc3
Bet1.8,6.62E-10,-0.115147786,0.054,0.148,1.17E-05,8,Bet1
Mbnl1.8,6.72E-10,-0.078311439,0.282,0.461,1.19E-05,8,Mbnl1
Adora2b.8,6.75E-10,-0.207578884,0.003,0.064,1.19E-05,8,Adora2b
Zfp36l2.8,6.76E-10,0.607035984,0.213,0.142,1.20E-05,8,Zfp36l2
Rab11fip2.8,6.81E-10,-0.158912263,0.042,0.127,1.20E-05,8,Rab11fip2
Aif1l.8,6.85E-10,-0.255168723,0.034,0.113,1.21E-05,8,Aif1l
Snx3.8,7.01E-10,-0.082513176,0.194,0.345,1.24E-05,8,Snx3
Ccni.8,7.13E-10,-0.078955919,0.104,0.219,1.26E-05,8,Ccni
Extl3.8,7.21E-10,-0.184907619,0.008,0.072,1.28E-05,8,Extl3
Rn7sk.8,7.36E-10,-0.204962644,0.005,0.067,1.30E-05,8,Rn7sk
Ngf.8,7.57E-10,-0.22594954,0.005,0.066,1.34E-05,8,Ngf
Stk25.8,7.58E-10,-0.120194306,0.038,0.123,1.34E-05,8,Stk25
Cdk5rap3.8,7.66E-10,-0.13790168,0.04,0.124,1.36E-05,8,Cdk5rap3
Slain2.8,7.70E-10,-0.117062832,0.061,0.156,1.36E-05,8,Slain2
Ei24.8,7.86E-10,-0.145095389,0.013,0.081,1.39E-05,8,Ei24
Cmpk1.8,7.89E-10,-0.090396294,0.088,0.196,1.40E-05,8,Cmpk1
Btbd3.8,7.96E-10,-0.295815283,0.018,0.088,1.41E-05,8,Btbd3
Adrb2.8,8.02E-10,0.271636531,0.038,0.011,1.42E-05,8,Adrb2
Hoxc6.8,8.05E-10,-0.18933767,0.022,0.097,1.43E-05,8,Hoxc6
Coa3.8,8.10E-10,-0.099745987,0.085,0.19,1.43E-05,8,Coa3
Cpz.8,8.11E-10,-0.170668481,0.002,0.06,1.44E-05,8,Cpz
Evi5.8,8.19E-10,-0.161370352,0.059,0.153,1.45E-05,8,Evi5
Rftn1.8,8.28E-10,-0.143180081,0.018,0.089,1.47E-05,8,Rftn1
Mospd3.8,8.34E-10,-0.15682948,0.03,0.109,1.48E-05,8,Mospd3
Mrps16.8,8.37E-10,-0.080097841,0.08,0.184,1.48E-05,8,Mrps16
Diaph2.8,8.58E-10,-0.046197472,0.042,0.128,1.52E-05,8,Diaph2
Prkar1a.8,8.76E-10,0.602322184,0.382,0.346,1.55E-05,8,Prkar1a
Zbtb4.8,8.78E-10,-0.132740009,0.054,0.146,1.55E-05,8,Zbtb4
Arpc3.8,8.78E-10,0.028017848,0.19,0.341,1.55E-05,8,Arpc3
Ncln.8,8.79E-10,-0.122866066,0.043,0.129,1.56E-05,8,Ncln
Duox1.8,8.81E-10,-0.178913951,0.008,0.072,1.56E-05,8,Duox1
Brd2.8,8.82E-10,-0.052049336,0.296,0.475,1.56E-05,8,Brd2
Ugcg.8,8.99E-10,0.000291308,0.115,0.236,1.59E-05,8,Ugcg
Plekhg3.8,9.20E-10,-0.158730607,0.006,0.069,1.63E-05,8,Plekhg3
Tnfaip8.8,9.32E-10,-0.204146103,0.005,0.065,1.65E-05,8,Tnfaip8
Tnc.8,9.36E-10,-0.494462462,0.091,0.19,1.66E-05,8,Tnc
Rfc1.8,9.51E-10,-0.041708018,0.115,0.235,1.68E-05,8,Rfc1
Stxbp2.8,1.01E-09,0.044470636,0.008,0.001,1.80E-05,8,Stxbp2
Vgll3.8,1.02E-09,-0.112519939,0.126,0.246,1.80E-05,8,Vgll3
Adamts20.8,1.04E-09,0.074346466,0.014,0.002,1.83E-05,8,Adamts20
