,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
G6pdx.6,0.005338203,0.11119481,0.087,0.063,1,6,G6pdx
Smim4.6,0.005353855,-0.057402035,0.054,0.082,1,6,Smim4
Suds3.6,0.005365626,-0.085709215,0.087,0.121,1,6,Suds3
Shkbp1.6,0.00536871,-0.034141477,0.012,0.029,1,6,Shkbp1
Eef1g.6,0.005375584,-0.112222133,0.524,0.567,1,6,Eef1g
Uap1l1.6,0.005377375,-0.06062031,0.064,0.094,1,6,Uap1l1
Gm43331.6,0.0053789,0.051477298,0.016,0.007,1,6,Gm43331
Trim8.6,0.005399141,0.161054952,0.136,0.108,1,6,Trim8
Ssh2.6,0.005402639,-0.072908284,0.105,0.142,1,6,Ssh2
Mta2.6,0.005419103,-0.036523238,0.062,0.093,1,6,Mta2
Znrf1.6,0.005429453,-0.062087698,0.035,0.059,1,6,Znrf1
Apobr.6,0.005440653,0.046701891,0.031,0.017,1,6,Apobr
Galk1.6,0.005440736,-0.014865771,0.065,0.096,1,6,Galk1
Topors.6,0.005444528,-0.080707419,0.108,0.145,1,6,Topors
AC113595.1.6,0.005454105,-0.038222195,0.001,0.012,1,6,AC113595.1
Krt23.6,0.005463526,-0.04754218,0.001,0.012,1,6,Krt23
Tspan4.6,0.005465477,-0.033366815,0.034,0.058,1,6,Tspan4
Itprip.6,0.005469497,-0.041499575,0.002,0.014,1,6,Itprip
Smim20.6,0.005494431,-0.029377277,0.065,0.096,1,6,Smim20
Gm5511.6,0.005514582,0.022141224,0.005,0.001,1,6,Gm5511
Gm11963.6,0.005516384,0.019548231,0.005,0.001,1,6,Gm11963
Dlg4.6,0.005520069,0.125155826,0.145,0.116,1,6,Dlg4
Itgal.6,0.00555435,0.011917667,0.005,0.001,1,6,Itgal
Cct2.6,0.005557348,-0.075740351,0.215,0.265,1,6,Cct2
Pex19.6,0.005569712,-0.031251138,0.044,0.07,1,6,Pex19
Abat.6,0.005576706,-0.047840105,0.006,0.02,1,6,Abat
Rtraf-ps.6,0.005578205,-0.03340406,0.005,0.018,1,6,Rtraf-ps
Cyp4b1.6,0.005580762,-0.165583013,0.018,0.037,1,6,Cyp4b1
Pdk3.6,0.005584319,-0.025776646,0.015,0.032,1,6,Pdk3
Zfand3.6,0.005593711,0.12523382,0.225,0.194,1,6,Zfand3
Gm38009.6,0.005597945,0.079838407,0.026,0.014,1,6,Gm38009
Tfpi.6,0.005601702,-0.068366074,0.078,0.11,1,6,Tfpi
Tmcc2.6,0.005604425,0.087056025,0.043,0.027,1,6,Tmcc2
Pmepa1.6,0.005605486,0.069692966,0.405,0.368,1,6,Pmepa1
Mmaa.6,0.005614578,0.079777278,0.043,0.027,1,6,Mmaa
Itga2.6,0.005626507,0.087035337,0.087,0.063,1,6,Itga2
Thrap3.6,0.005635237,-0.079506045,0.308,0.366,1,6,Thrap3
Trmt61b.6,0.005651374,-0.045418949,0,0.009,1,6,Trmt61b
Lrrc8d.6,0.005660628,0.083434564,0.048,0.031,1,6,Lrrc8d
Sec31a.6,0.005689688,-0.066765329,0.281,0.337,1,6,Sec31a
Psmd10.6,0.00569201,-0.044201307,0.049,0.076,1,6,Psmd10
Dagla.6,0.005705113,0.067828387,0.024,0.013,1,6,Dagla
Cyth2.6,0.005708482,-0.078746319,0.109,0.146,1,6,Cyth2
Ccdc93.6,0.005739137,-0.054791081,0.023,0.044,1,6,Ccdc93
Pycard.6,0.005746414,-0.040630149,0.06,0.089,1,6,Pycard
Ssr4.6,0.005753781,-0.066630612,0.311,0.372,1,6,Ssr4
Gm12350.6,0.005760186,-0.045058464,0.018,0.037,1,6,Gm12350
Lmf1.6,0.0057607,-0.003190767,0.026,0.047,1,6,Lmf1
Stoml1.6,0.005762361,0.098556264,0.071,0.05,1,6,Stoml1
Vnn1.6,0.00580375,-0.032746265,0,0.009,1,6,Vnn1
Sec11a.6,0.005823649,-0.043597839,0.257,0.314,1,6,Sec11a
Sema4c.6,0.005832976,0.078663569,0.099,0.074,1,6,Sema4c
Mrpl47.6,0.005841492,-0.005008881,0.029,0.052,1,6,Mrpl47
Fastkd2.6,0.005856783,-0.046940216,0.01,0.025,1,6,Fastkd2
Bnip3.6,0.005875001,-0.02336844,0.033,0.056,1,6,Bnip3
Tmem138.6,0.005896664,-0.038399926,0.026,0.047,1,6,Tmem138
Pspc1.6,0.005897118,-0.057059614,0.034,0.057,1,6,Pspc1
Nfyb.6,0.005935363,-0.077193019,0.077,0.109,1,6,Nfyb
Gm30075.6,0.005947264,-0.037062492,0.001,0.012,1,6,Gm30075
Olfm1.6,0.005988109,0.132955056,0.15,0.121,1,6,Olfm1
Nek9.6,0.00599188,-0.057396753,0.075,0.106,1,6,Nek9
Sec24d.6,0.00601239,-0.019590078,0.174,0.224,1,6,Sec24d
Acvr2a.6,0.006015849,-0.102596713,0.101,0.137,1,6,Acvr2a
Stc2.6,0.006016687,-0.042726367,0.004,0.016,1,6,Stc2
Cntfr.6,0.006055857,-0.04151291,0.004,0.016,1,6,Cntfr
Zfpm2.6,0.006065476,-0.055382931,0.031,0.053,1,6,Zfpm2
Zdhhc13.6,0.006073996,-0.039267587,0.007,0.021,1,6,Zdhhc13
Plpp1.6,0.006084231,-0.057101277,0.021,0.04,1,6,Plpp1
Urod.6,0.006093744,-0.090583488,0.065,0.093,1,6,Urod
Grhpr.6,0.006106192,-0.040841178,0.018,0.037,1,6,Grhpr
Rnf213.6,0.006113171,-0.074167761,0.082,0.115,1,6,Rnf213
Dr1.6,0.006121267,-0.046482014,0.039,0.063,1,6,Dr1
Rusc2.6,0.006130735,0.064218628,0.07,0.049,1,6,Rusc2
Cpm.6,0.006159378,-0.084309325,0.002,0.014,1,6,Cpm
BC024978.6,0.006165652,-0.081360991,0.026,0.046,1,6,BC024978
Gabre.6,0.006188498,-0.053905943,0.01,0.025,1,6,Gabre
Eps8.6,0.006217763,-0.087142734,0.111,0.148,1,6,Eps8
Apol9b.6,0.006241429,-0.029141556,0.004,0.016,1,6,Apol9b
Gbp6.6,0.00625242,-0.079898707,0.034,0.057,1,6,Gbp6
Ufd1.6,0.006260673,-0.036972528,0.071,0.102,1,6,Ufd1
Ggct.6,0.006269884,-0.046123103,0.044,0.07,1,6,Ggct
Bdnf.6,0.006334537,-0.05749775,0.002,0.013,1,6,Bdnf
Gstm5.6,0.006338214,-0.082209704,0.1,0.134,1,6,Gstm5
Birc5.6,0.006373507,-0.0635684,0.01,0.025,1,6,Birc5
Ociad2.6,0.006387614,-0.046982663,0.034,0.057,1,6,Ociad2
Cadm1.6,0.00642262,-0.119656862,0.005,0.017,1,6,Cadm1
Larp7.6,0.006453701,-0.049172342,0.142,0.185,1,6,Larp7
Atrnl1.6,0.006493909,0.147346206,0.122,0.096,1,6,Atrnl1
Dut.6,0.006500384,-0.055822049,0.072,0.103,1,6,Dut
Cks1b.6,0.006524746,-0.030039602,0.128,0.171,1,6,Cks1b
Helb.6,0.006545555,-0.061075056,0.013,0.03,1,6,Helb
Plet1os.6,0.00657187,0.007865852,0.006,0.002,1,6,Plet1os
Gnb5.6,0.006572973,-0.036414119,0.039,0.063,1,6,Gnb5
Adcyap1r1.6,0.006577344,-0.075114807,0.01,0.025,1,6,Adcyap1r1
Ube2c.6,0.006577757,-0.088112301,0.006,0.019,1,6,Ube2c
Ykt6.6,0.006578947,-0.058985329,0.109,0.145,1,6,Ykt6
Rpl26-ps6.6,0.006602242,0.034691019,0.011,0.004,1,6,Rpl26-ps6
Smtn.6,0.006607289,-0.082931292,0.104,0.14,1,6,Smtn
Dido1.6,0.00660865,-0.052085152,0.043,0.068,1,6,Dido1
Samd4b.6,0.006628532,0.197517551,0.222,0.192,1,6,Samd4b
Egln3.6,0.006630657,-0.033919437,0,0.009,1,6,Egln3
Gm11843.6,0.006630657,-0.025916186,0,0.009,1,6,Gm11843
Gm43336.6,0.006642642,0.041403493,0.011,0.004,1,6,Gm43336
Fads6.6,0.006644354,-0.043956455,0.002,0.013,1,6,Fads6
Dab2.6,0.006649387,-0.092933281,0.138,0.178,1,6,Dab2
Prox1.6,0.006683199,-0.096969197,0.002,0.013,1,6,Prox1
Gm46603.6,0.006685211,0.022177186,0.01,0.004,1,6,Gm46603
mt-Rnr1.6,0.006687179,0.099191034,0.638,0.621,1,6,mt-Rnr1
Prxl2a.6,0.006708783,-0.060344662,0.006,0.019,1,6,Prxl2a
Utp15.6,0.006710574,-0.006576507,0.013,0.03,1,6,Utp15
Irx5.6,0.006710784,-0.031662299,0.001,0.011,1,6,Irx5
Gm44164.6,0.006716649,0.070196926,0.033,0.02,1,6,Gm44164
Arhgef10l.6,0.006770517,-0.045013729,0.026,0.046,1,6,Arhgef10l
Atp6v1d.6,0.006782704,-0.031825699,0.131,0.172,1,6,Atp6v1d
Car4.6,0.00678628,-0.06293287,0.012,0.028,1,6,Car4
Ube2b.6,0.006807828,-0.055642099,0.348,0.41,1,6,Ube2b
Pawr.6,0.006809913,-0.047344877,0,0.009,1,6,Pawr
Ephx1.6,0.006829919,0.082796903,0.191,0.159,1,6,Ephx1
Lepr.6,0.006846234,-0.091482498,0.01,0.024,1,6,Lepr
Gm4841.6,0.006848893,-0.083766792,0.018,0.036,1,6,Gm4841
Sh2d6.6,0.006853229,0.059688612,0.013,0.006,1,6,Sh2d6
BC023105.6,0.006885358,-0.11379291,0.009,0.023,1,6,BC023105
Sf1.6,0.006931405,-0.071145518,0.161,0.206,1,6,Sf1
Cap2.6,0.006935999,-0.057627099,0.001,0.011,1,6,Cap2
Senp2.6,0.006938687,-0.0622592,0.105,0.14,1,6,Senp2
Nmt2.6,0.006939682,0.126212541,0.211,0.179,1,6,Nmt2
Actg2.6,0.006949014,-0.051189636,0.002,0.013,1,6,Actg2
E2f5.6,0.00696878,-0.085781745,0.028,0.049,1,6,E2f5
Mapkapk5.6,0.00698142,0.028399114,0.02,0.01,1,6,Mapkapk5
4632427E13Rik.6,0.006989418,-0.064697388,0.035,0.058,1,6,4632427E13Rik
Pik3r3.6,0.007013607,-0.027672017,0.002,0.013,1,6,Pik3r3
Tmem237.6,0.007032565,0.113561137,0.092,0.069,1,6,Tmem237
Sncg.6,0.007052964,-0.132519322,0.006,0.019,1,6,Sncg
Snrpn.6,0.007052983,0.074609278,0.028,0.016,1,6,Snrpn
Hnrnpa3.6,0.007055093,-0.124624996,0.359,0.413,1,6,Hnrnpa3
Zbtb22.6,0.007055353,0.044723192,0.034,0.021,1,6,Zbtb22
Bcat1.6,0.007097046,-0.027741152,0.034,0.057,1,6,Bcat1
Rbm27.6,0.007122404,-0.024761586,0.112,0.15,1,6,Rbm27
Tmed5.6,0.007124105,-0.133208315,0.242,0.287,1,6,Tmed5
Rara.6,0.007155268,-0.044405777,0.038,0.062,1,6,Rara
Rnmt.6,0.007164753,-0.078607391,0.056,0.083,1,6,Rnmt
Ptch2.6,0.00717637,-0.054598312,0.009,0.023,1,6,Ptch2
Eif2d.6,0.007208032,-0.034747417,0.034,0.057,1,6,Eif2d
Pilrb2.6,0.007237355,0.038239202,0.021,0.011,1,6,Pilrb2
6820402A03Rik.6,0.00724199,-0.060229287,0.011,0.026,1,6,6820402A03Rik
Polrmt.6,0.007244653,0.061200454,0.035,0.021,1,6,Polrmt
Hivep1.6,0.007252545,-0.068895988,0.056,0.084,1,6,Hivep1
Smap2.6,0.007274988,-0.033243817,0.059,0.087,1,6,Smap2
Ccdc191.6,0.007279919,-0.055791287,0.037,0.06,1,6,Ccdc191
March8.6,0.007281575,-0.021681393,0.048,0.074,1,6,8-Mar
Gm16286.6,0.007307187,-0.013470331,0.099,0.135,1,6,Gm16286
Acta1.6,0.007308414,-0.689803142,0.082,0.059,1,6,Acta1
Lsm12.6,0.007339157,-0.040060492,0.155,0.199,1,6,Lsm12
Rab5a.6,0.007376091,-0.069312835,0.083,0.115,1,6,Rab5a
Phf5a.6,0.007381143,-0.072341857,0.11,0.146,1,6,Phf5a
Zfp551.6,0.007392283,0.02064471,0.007,0.002,1,6,Zfp551
Hspb2.6,0.00740166,-0.076405741,0.015,0.031,1,6,Hspb2
Naglu.6,0.00742212,-0.056549258,0.062,0.091,1,6,Naglu
Fnbp4.6,0.007422729,-0.077828709,0.131,0.17,1,6,Fnbp4
Krt79.6,0.007422827,0.039471965,0.007,0.002,1,6,Krt79
C1qtnf1.6,0.007425524,0.089310205,0.155,0.125,1,6,C1qtnf1
Ptpn14.6,0.007430192,-0.043542836,0.015,0.031,1,6,Ptpn14
Fbln5.6,0.007450611,0.204268677,0.313,0.285,1,6,Fbln5
Zc3h18.6,0.007494806,-0.0647492,0.115,0.152,1,6,Zc3h18
Camta2.6,0.007511392,0.067352906,0.062,0.043,1,6,Camta2
Dgkh.6,0.007543417,-0.008523539,0.02,0.038,1,6,Dgkh
Vcpkmt.6,0.007546107,-0.028792961,0.018,0.036,1,6,Vcpkmt
Pcdhb14.6,0.007552197,-0.034375414,0.005,0.017,1,6,Pcdhb14
Tbc1d1.6,0.007554908,-0.02665655,0.013,0.03,1,6,Tbc1d1
Prtn3.6,0.00757767,-0.031225664,0,0.009,1,6,Prtn3
Lap3.6,0.007591724,0.03057271,0.077,0.109,1,6,Lap3
Fas.6,0.007601178,-0.031657383,0.078,0.11,1,6,Fas
Nol10.6,0.007610347,-0.030694458,0.032,0.054,1,6,Nol10
Ppan.6,0.00761963,-0.061611995,0.039,0.063,1,6,Ppan
Tmem38a.6,0.007621536,-0.044467428,0.004,0.015,1,6,Tmem38a
Cav2.6,0.007632589,-0.054940025,0.016,0.033,1,6,Cav2
Eif4a3.6,0.007649164,-0.040481618,0.178,0.227,1,6,Eif4a3
C230096K16Rik.6,0.007651407,0.035615134,0.016,0.007,1,6,C230096K16Rik
Gtf2ird1.6,0.007659906,-0.043869588,0.018,0.036,1,6,Gtf2ird1
Faf2.6,0.007670037,0.002928359,0.13,0.171,1,6,Faf2
Fam118b.6,0.00769185,-0.043714002,0.016,0.033,1,6,Fam118b
Gm20342.6,0.007737314,0.062109121,0.027,0.015,1,6,Gm20342
Car8.6,0.007760786,0.094952483,0.147,0.116,1,6,Car8
Dgkd.6,0.007769274,-0.074112951,0.033,0.055,1,6,Dgkd
Polr1d.6,0.007802242,-0.044242867,0.224,0.277,1,6,Polr1d
S100a1.6,0.007804388,-0.06414449,0.09,0.123,1,6,S100a1
Ppp1r37.6,0.00780876,0.069199416,0.046,0.03,1,6,Ppp1r37
Prex2.6,0.007831017,0.07800207,0.064,0.044,1,6,Prex2
Got1.6,0.007846359,-0.052802287,0.073,0.104,1,6,Got1
Hivep2.6,0.00785805,0.13963893,0.207,0.176,1,6,Hivep2
Lamb1.6,0.007881946,0.052124069,0.571,0.534,1,6,Lamb1
Lsm7.6,0.007886005,-0.04910251,0.126,0.165,1,6,Lsm7
Sec13.6,0.007889314,-0.060112117,0.247,0.3,1,6,Sec13
Eprs.6,0.007890296,-0.1263973,0.375,0.429,1,6,Eprs
Srsf11.6,0.007896225,-0.091697347,0.438,0.498,1,6,Srsf11
Etv1.6,0.007911894,-0.103827838,0.02,0.037,1,6,Etv1
Snap23.6,0.007917047,-0.073431652,0.125,0.162,1,6,Snap23
Slc43a2.6,0.007940989,-0.05423316,0.002,0.013,1,6,Slc43a2
Prpf38a.6,0.007953407,-0.048232676,0.046,0.072,1,6,Prpf38a
Ank2.6,0.007962145,-0.049513703,0.103,0.138,1,6,Ank2
Kctd11.6,0.007980154,-0.009923081,0.043,0.067,1,6,Kctd11
St6galnac5.6,0.007994038,-0.032533533,0,0.009,1,6,St6galnac5
Hacd1.6,0.007999716,-0.071163268,0.1,0.134,1,6,Hacd1
Nifk.6,0.008011061,0.000774707,0.078,0.111,1,6,Nifk
Lrig1.6,0.008015886,-0.047493965,0.018,0.036,1,6,Lrig1
Mdm4.6,0.0080181,-0.069352415,0.104,0.139,1,6,Mdm4
Fpgt.6,0.008058125,-0.044703665,0.013,0.029,1,6,Fpgt
Mapk4.6,0.008094957,0.017310669,0.006,0.002,1,6,Mapk4
Rnf217.6,0.008104953,-0.046465113,0.021,0.039,1,6,Rnf217
Mak16.6,0.008106344,-0.056647473,0.072,0.103,1,6,Mak16
Ctdspl2.6,0.008110602,-0.04961827,0.077,0.108,1,6,Ctdspl2
Mcfd2.6,0.008120054,-0.054875219,0.185,0.233,1,6,Mcfd2
Rasa4.6,0.008131686,-0.036450531,0.001,0.011,1,6,Rasa4
Trim30d.6,0.008155767,-0.074093874,0.07,0.099,1,6,Trim30d
Tmem35a.6,0.008169598,-0.036377942,0.004,0.015,1,6,Tmem35a
Gm10039.6,0.008179953,-0.027945364,0.004,0.015,1,6,Gm10039
Eif4ebp1.6,0.008199492,-0.095964846,0.141,0.179,1,6,Eif4ebp1
Ly6h.6,0.008210888,-0.028373969,0,0.008,1,6,Ly6h
Gm38285.6,0.008233612,0.044487452,0.011,0.004,1,6,Gm38285
Tfrc.6,0.008292306,-0.054601287,0.009,0.022,1,6,Tfrc
Nelfb.6,0.008295157,0.126580926,0.127,0.102,1,6,Nelfb
Ppm1d.6,0.008313327,-0.03308932,0.01,0.024,1,6,Ppm1d
Cryzl2.6,0.008328596,-0.024241371,0.004,0.015,1,6,Cryzl2
Adamtsl2.6,0.008356677,-0.064732859,0.005,0.017,1,6,Adamtsl2
Wif1.6,0.008374708,-0.307575669,0.006,0.019,1,6,Wif1
Gusb.6,0.008379286,-0.020718278,0.095,0.13,1,6,Gusb
Tceal3.6,0.008390254,-0.06774073,0.004,0.015,1,6,Tceal3
Slc22a5.6,0.008407177,-0.072153883,0.021,0.039,1,6,Slc22a5
Ctsz.6,0.008407346,-0.072927414,0.378,0.437,1,6,Ctsz
Pbx3.6,0.008419865,-0.046315779,0.009,0.022,1,6,Pbx3
Mettl24.6,0.008433734,-0.03751295,0,0.008,1,6,Mettl24
Fgf2.6,0.008447061,0.104758474,0.122,0.096,1,6,Fgf2
Rell1.6,0.008447145,0.103998835,0.175,0.145,1,6,Rell1
Iqgap1.6,0.00845372,0.135413329,0.45,0.433,1,6,Iqgap1
Apaf1.6,0.008492026,-0.070637066,0.065,0.093,1,6,Apaf1
Idi1.6,0.008500574,0.036179019,0.016,0.008,1,6,Idi1
Rps6-ps4.6,0.008503157,-0.067216524,0.092,0.125,1,6,Rps6-ps4
Rgs7bp.6,0.008527597,-0.046041123,0.001,0.011,1,6,Rgs7bp
Sox5.6,0.008536827,0.092442891,0.087,0.064,1,6,Sox5
Gm45200.6,0.008570133,0.025164625,0.012,0.005,1,6,Gm45200
Ascc3.6,0.008593066,-0.047827312,0.103,0.138,1,6,Ascc3
Ak2.6,0.008606986,-0.026055561,0.125,0.164,1,6,Ak2
2010204K13Rik.6,0.008609201,-0.025399095,0.001,0.011,1,6,2010204K13Rik
Rnf7.6,0.008623838,-0.071308038,0.191,0.241,1,6,Rnf7
Rora.6,0.0086382,0.113099585,0.351,0.314,1,6,Rora
Plxna1.6,0.008647985,0.167270091,0.147,0.12,1,6,Plxna1
Nav2.6,0.008662747,-0.045130103,0,0.008,1,6,Nav2
Cda.6,0.008672748,-0.019899203,0.002,0.013,1,6,Cda
Colgalt1.6,0.008689806,-0.019631033,0.126,0.166,1,6,Colgalt1
Srgap1.6,0.008702329,-0.042873424,0.092,0.125,1,6,Srgap1
Dhx33.6,0.008746072,-0.0505934,0.024,0.044,1,6,Dhx33
Cfap20.6,0.008758271,-0.114964718,0.154,0.195,1,6,Cfap20
Tmem214.6,0.008776526,-0.045642428,0.076,0.107,1,6,Tmem214
Col6a3.6,0.00881398,-0.110931463,0.663,0.688,1,6,Col6a3
Rae1.6,0.008822557,-0.078848809,0.095,0.128,1,6,Rae1
Gm44144.6,0.008853305,0.016871665,0.007,0.002,1,6,Gm44144
Asphd2.6,0.008890306,0.049592604,0.017,0.008,1,6,Asphd2
Gm14393.6,0.008901431,0.015188141,0.004,0.001,1,6,Gm14393
Gm6204.6,0.008922098,-0.026205735,0.029,0.05,1,6,Gm6204
Gatm.6,0.008930808,-0.198174445,0.001,0.011,1,6,Gatm
Gm38177.6,0.008935069,0.00729084,0.004,0.001,1,6,Gm38177
Arih2.6,0.008943259,-0.060166244,0.066,0.095,1,6,Arih2
Lrig3.6,0.008944341,-0.044878454,0.04,0.064,1,6,Lrig3
Cnmd.6,0.008944665,-0.063726086,0.001,0.011,1,6,Cnmd
Ss18l2.6,0.00894758,-0.050653112,0.055,0.081,1,6,Ss18l2
Gemin8.6,0.008949778,-0.039295719,0.005,0.017,1,6,Gemin8
Cand2.6,0.008966974,-0.020864462,0.034,0.056,1,6,Cand2
Slc49a4.6,0.008977091,0.159976144,0.165,0.138,1,6,Slc49a4
H2afz.6,0.008982879,-0.094373882,0.18,0.223,1,6,H2afz
Ntrk3.6,0.008987983,0.05852075,0.027,0.015,1,6,Ntrk3
Itgav.6,0.00901987,0.166314182,0.23,0.203,1,6,Itgav
Ptprn.6,0.009035461,-0.023174883,0.001,0.011,1,6,Ptprn
4930430F08Rik.6,0.009084475,0.050544307,0.031,0.018,1,6,4930430F08Rik
Cdk7.6,0.00912096,-0.051660663,0.072,0.101,1,6,Cdk7
Pias4.6,0.009122832,0.141334648,0.083,0.062,1,6,Pias4
Gm15283.6,0.009139983,-0.023511262,0,0.008,1,6,Gm15283
Cyfip1.6,0.009146329,0.101733652,0.233,0.202,1,6,Cyfip1
Mcm5.6,0.009151295,-0.021208585,0.002,0.013,1,6,Mcm5
Ppp2r1a.6,0.009168128,-0.062694793,0.152,0.195,1,6,Ppp2r1a
Sorbs2.6,0.009198602,-0.085589328,0.001,0.011,1,6,Sorbs2
Cdkn3.6,0.00920177,-0.023788659,0.001,0.011,1,6,Cdkn3
Magohb.6,0.009202021,-0.046648191,0.049,0.074,1,6,Magohb
Rint1.6,0.009217264,-0.058180864,0.064,0.092,1,6,Rint1
Vasn.6,0.009241677,0.136968707,0.32,0.296,1,6,Vasn
Dph2.6,0.009245168,-0.032373484,0.001,0.011,1,6,Dph2
Qsox1.6,0.009263088,-0.057061358,0.133,0.173,1,6,Qsox1
Sem1.6,0.009270993,0.090210705,0.641,0.62,1,6,Sem1
Otulinl.6,0.009275975,-0.033425356,0.001,0.011,1,6,Otulinl
Gm37333.6,0.009282817,0.06608488,0.033,0.02,1,6,Gm37333
Rpl32.6,0.009331157,-0.091979261,0.9,0.871,1,6,Rpl32
Ugcg.6,0.009372204,-0.058065217,0.188,0.233,1,6,Ugcg
Abcg1.6,0.009380693,-0.028395122,0.005,0.017,1,6,Abcg1
Agfg2.6,0.00939828,0.074469636,0.086,0.064,1,6,Agfg2
Tcn2.6,0.009426765,-0.0473673,0.101,0.136,1,6,Tcn2
Nsun2.6,0.009460706,-0.029613927,0.088,0.121,1,6,Nsun2
Ndufb5.6,0.009472488,-0.069711975,0.221,0.274,1,6,Ndufb5
Mtch1.6,0.00947459,0.115017371,0.324,0.297,1,6,Mtch1
Hrct1.6,0.009478807,0.013831882,0.033,0.02,1,6,Hrct1
Cerk.6,0.009501324,0.084088179,0.064,0.045,1,6,Cerk
Adhfe1.6,0.009555359,-0.045665544,0.005,0.017,1,6,Adhfe1
Rabac1.6,0.009556705,0.128732147,0.499,0.478,1,6,Rabac1
Trpv4.6,0.009564892,-0.043622921,0.004,0.015,1,6,Trpv4
Hsd17b7.6,0.009574761,0.089377905,0.062,0.043,1,6,Hsd17b7
Arhgef19.6,0.009584864,-0.015051172,0.001,0.01,1,6,Arhgef19
Polr1c.6,0.009590747,-0.053415209,0.076,0.106,1,6,Polr1c
Spout1.6,0.009603165,-0.060993735,0.027,0.046,1,6,Spout1
Tnrc6b.6,0.009609612,0.13001685,0.257,0.229,1,6,Tnrc6b
Exosc5.6,0.009620941,-0.021751644,0.037,0.059,1,6,Exosc5
Pmm1.6,0.009667194,-0.091467252,0.105,0.139,1,6,Pmm1
Rcl1.6,0.009676863,-0.042203504,0.023,0.042,1,6,Rcl1
Prickle2.6,0.009681891,-0.056932253,0.024,0.043,1,6,Prickle2
Ppp4r4.6,0.00969667,0.045229726,0.016,0.008,1,6,Ppp4r4
Dennd4a.6,0.009704275,-0.039533638,0.039,0.062,1,6,Dennd4a
Zfp618.6,0.009716525,-0.001085665,0.006,0.018,1,6,Zfp618
Tyro3.6,0.009719383,0.043282112,0.021,0.011,1,6,Tyro3
Rgs19.6,0.009723366,-0.02094739,0.031,0.052,1,6,Rgs19
Cdc14a.6,0.00972613,-0.058180172,0.01,0.024,1,6,Cdc14a
Nr2f1.6,0.009781513,-0.030879215,0.018,0.036,1,6,Nr2f1
Nin.6,0.009822681,0.148472254,0.197,0.167,1,6,Nin
Eda2r.6,0.009857416,-0.039613187,0.006,0.018,1,6,Eda2r
Fam155a.6,0.009882634,0.020259959,0.01,0.004,1,6,Fam155a
Arhgap11a.6,0.00990635,-0.034096601,0.002,0.013,1,6,Arhgap11a
Bbc3.6,0.009915868,0.066653065,0.032,0.019,1,6,Bbc3
Tmem42.6,0.009922935,-0.030426214,0.022,0.04,1,6,Tmem42
Med29.6,0.009958877,-0.022653143,0.053,0.078,1,6,Med29
Abce1.6,0.009964613,-0.066866984,0.112,0.148,1,6,Abce1
2900027M19Rik.6,0.009986094,0.016437148,0.006,0.002,1,6,2900027M19Rik
Exph5.6,0.009993567,0.012923669,0.006,0.002,1,6,Exph5
Ubxn4.6,0.009993726,-0.076204909,0.39,0.45,1,6,Ubxn4
Gm7909.6,0.010016644,-0.049881025,0.009,0.022,1,6,Gm7909
Klrg2.6,0.010018512,0.008836849,0.006,0.002,1,6,Klrg2
Foxn3.6,0.010031577,-0.100289573,0.2,0.243,1,6,Foxn3
St3gal6.6,0.010044996,0.073814668,0.066,0.047,1,6,St3gal6
Rbck1.6,0.010086227,-0.053133087,0.084,0.115,1,6,Rbck1
Il1rl2.6,0.010095273,-0.056916378,0.09,0.122,1,6,Il1rl2
Spc25.6,0.010123214,-0.036534671,0.004,0.014,1,6,Spc25
Trp53inp1.6,0.010131787,-0.069553191,0.038,0.06,1,6,Trp53inp1
Cyp51.6,0.010157342,0.100097693,0.079,0.059,1,6,Cyp51
Tgds.6,0.010162531,-0.030899925,0.032,0.053,1,6,Tgds
Hvcn1.6,0.010175386,-0.052137148,0.006,0.018,1,6,Hvcn1
Cdh13.6,0.010181958,-0.071287099,0.034,0.055,1,6,Cdh13
Tmem230.6,0.010189484,-0.061594211,0.06,0.087,1,6,Tmem230
Gm45413.6,0.010195546,0.028609067,0.021,0.011,1,6,Gm45413
Tenm4.6,0.01021773,-0.055302153,0.001,0.01,1,6,Tenm4
Cyp26b1.6,0.010245465,-0.08646859,0.023,0.041,1,6,Cyp26b1
Srm.6,0.01025624,-0.015628862,0.141,0.181,1,6,Srm
Timm13.6,0.010258577,-0.050951075,0.249,0.301,1,6,Timm13
Zbtb25.6,0.010277889,-0.041927963,0.009,0.022,1,6,Zbtb25
Aopep.6,0.010297316,-0.053177765,0.054,0.079,1,6,Aopep
Herc2.6,0.010300332,0.136790619,0.177,0.15,1,6,Herc2
Arl8a.6,0.010304616,0.169803279,0.111,0.088,1,6,Arl8a
Dnase1l1.6,0.010321303,0.072130186,0.061,0.043,1,6,Dnase1l1
Mgmt.6,0.010324698,-0.027507049,0.011,0.025,1,6,Mgmt
Zfp281.6,0.010329524,-0.038387268,0.053,0.078,1,6,Zfp281
Bambi.6,0.010353783,-0.103963062,0.027,0.046,1,6,Bambi
Rad18.6,0.010387693,-0.040418435,0.013,0.029,1,6,Rad18
Sec16b.6,0.010390208,-0.008642296,0.038,0.06,1,6,Sec16b
Slc39a11.6,0.010397498,-0.035213839,0.016,0.032,1,6,Slc39a11
Atpaf2.6,0.010405344,-0.023641003,0.016,0.032,1,6,Atpaf2
Abcb1b.6,0.010432498,-0.052101685,0.01,0.023,1,6,Abcb1b
