,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Zfp933,0.015561371,-0.01661442,0.011,0.016,1,0,Zfp933
Flvcr2,0.015572229,0.00309526,0.005,0.003,1,0,Flvcr2
Ppm1m,0.015581734,0.037604952,0.076,0.067,1,0,Ppm1m
Thoc3,0.015590174,-0.010037508,0.055,0.065,1,0,Thoc3
3000002C10Rik,0.015621916,-0.005486441,0.001,0.003,1,0,3000002C10Rik
Sdhaf1,0.015630863,-0.018086892,0.034,0.042,1,0,Sdhaf1
Hivep2,0.015652189,0.048050148,0.187,0.174,1,0,Hivep2
Zmat3,0.015697318,0.073004442,0.081,0.071,1,0,Zmat3
Slc9a5,0.015710589,-0.0078003,0.003,0.006,1,0,Slc9a5
Gm35229,0.015722719,-0.005790878,0.001,0.004,1,0,Gm35229
Gm37390,0.015740105,-0.006721688,0.001,0.004,1,0,Gm37390
Gm36970,0.015764632,-0.007949438,0.001,0.003,1,0,Gm36970
Foxred2,0.015766156,-0.01257401,0.001,0.003,1,0,Foxred2
Capg,0.015787487,-0.077375077,0.292,0.308,1,0,Capg
Spidr,0.015810622,-0.017319871,0.022,0.028,1,0,Spidr
Ndufa6,0.0158179,-0.070621698,0.39,0.409,1,0,Ndufa6
4930540M05Rik,0.015827208,-0.006510292,0.001,0.003,1,0,4930540M05Rik
Tmem147,0.015897423,-0.00571542,0.191,0.21,1,0,Tmem147
Gm48045,0.015913029,-0.001047135,0.001,0.003,1,0,Gm48045
Gm12940,0.01592827,-0.031995447,0.055,0.065,1,0,Gm12940
Ran,0.015974744,-0.05811878,0.305,0.323,1,0,Ran
Wdr92,0.015989203,-0.005338984,0.029,0.037,1,0,Wdr92
Zscan21,0.016036339,-0.023815827,0.028,0.036,1,0,Zscan21
Psmd2,0.016040419,-0.040452605,0.23,0.249,1,0,Psmd2
Gm45407,0.016103856,0.006882301,0.022,0.017,1,0,Gm45407
Xrcc4,0.016105708,-0.018966041,0.034,0.042,1,0,Xrcc4
Snx8,0.016110685,-0.011473073,0.026,0.033,1,0,Snx8
Cog5,0.016114306,0.033460352,0.043,0.036,1,0,Cog5
Gm7027,0.016173973,-0.014311073,0.026,0.033,1,0,Gm7027
Bscl2,0.016179832,0.055702652,0.12,0.109,1,0,Bscl2
Slc45a4,0.016193923,0.038473569,0.037,0.03,1,0,Slc45a4
Lrfn3,0.016207745,-0.012134105,0.004,0.007,1,0,Lrfn3
Gm25291,0.016208329,0.008357117,0.004,0.002,1,0,Gm25291
Zfp704,0.016211032,0.035114105,0.092,0.082,1,0,Zfp704
Oaz1,0.016233884,-0.046126764,0.669,0.669,1,0,Oaz1
Cib3,0.016264806,0.004110491,0.004,0.002,1,0,Cib3
Baz1b,0.016289498,-0.06776111,0.321,0.341,1,0,Baz1b
Fzd6,0.016331885,-0.014398302,0.009,0.013,1,0,Fzd6
Zfp846,0.016342841,-0.027184792,0.013,0.018,1,0,Zfp846
Prmt5,0.016345608,-0.011515701,0.068,0.079,1,0,Prmt5
Pus7l,0.016346679,-0.019773888,0.016,0.022,1,0,Pus7l
Rab1b,0.016346754,-0.034120189,0.17,0.188,1,0,Rab1b
Gm19522,0.0163822,-0.005921838,0.008,0.012,1,0,Gm19522
Lpcat1,0.016404776,0.000445376,0.07,0.082,1,0,Lpcat1
Pcdhga12,0.016404945,0.026959099,0.018,0.013,1,0,Pcdhga12
Slc7a7,0.016407167,0.010199913,0.012,0.008,1,0,Slc7a7
2700062C07Rik,0.016428721,-0.024068648,0.028,0.035,1,0,2700062C07Rik
Ndufb5,0.016430281,-0.046856644,0.257,0.277,1,0,Ndufb5
Vps26c,0.016445598,-0.032338385,0.068,0.079,1,0,Vps26c
Trim37,0.016456425,-0.021295421,0.045,0.054,1,0,Trim37
Riox2,0.016478871,-0.003245352,0.01,0.014,1,0,Riox2
Eif1ad,0.016484006,-0.01273095,0.05,0.06,1,0,Eif1ad
Tmem170b,0.016493112,0.013978027,0.022,0.017,1,0,Tmem170b
Numb,0.016509858,0.036556552,0.077,0.067,1,0,Numb
Gm6278,0.016512931,-0.010676803,0.01,0.014,1,0,Gm6278
Dus1l,0.016515141,-0.010658736,0.034,0.042,1,0,Dus1l
Exosc1,0.016525512,-0.021769957,0.087,0.1,1,0,Exosc1
Sppl2b,0.016527129,-0.018295043,0.035,0.044,1,0,Sppl2b
Shprh,0.016539434,-0.022959173,0.043,0.052,1,0,Shprh
AC166934.1,0.016589195,0.010364003,0.007,0.004,1,0,AC166934.1
Ankrd24,0.016603881,-0.025022901,0.014,0.02,1,0,Ankrd24
Pdss1,0.016623112,0.028904502,0.026,0.02,1,0,Pdss1
Abce1,0.016635458,-0.030997837,0.135,0.151,1,0,Abce1
Mlkl,0.016640908,-0.006874576,0.045,0.054,1,0,Mlkl
Tpmt,0.016648609,-0.015509987,0.016,0.022,1,0,Tpmt
Prdx3,0.016654358,-0.010898444,0.073,0.085,1,0,Prdx3
BC034090,0.016665463,-0.031210759,0.026,0.033,1,0,BC034090
Gm46542,0.016684822,-0.012047405,0.005,0.008,1,0,Gm46542
Cox11,0.016720249,-0.006280133,0.003,0.005,1,0,Cox11
Tnik,0.016734497,-0.055066686,0.033,0.041,1,0,Tnik
Gm32036,0.016748526,0.009434779,0.003,0.001,1,0,Gm32036
Gm30122,0.016779635,0.00737647,0.008,0.005,1,0,Gm30122
Slc52a2,0.016783004,-0.012654127,0.016,0.022,1,0,Slc52a2
Ythdf1,0.016788459,-0.021676534,0.11,0.124,1,0,Ythdf1
Parl,0.01679386,-0.015570381,0.081,0.093,1,0,Parl
Cyp21a2-ps,0.016801814,0.00390589,0.003,0.001,1,0,Cyp21a2-ps
Lrrc41,0.016803194,-0.009058717,0.004,0.007,1,0,Lrrc41
Pgap1,0.016825588,0.040279978,0.039,0.032,1,0,Pgap1
Hba-a2,0.016832262,-2.01991904,0.014,0.019,1,0,Hba-a2
Gm43727,0.016867747,0.005420182,0.007,0.004,1,0,Gm43727
Irak2,0.016878947,-0.01055334,0.009,0.013,1,0,Irak2
Tmem17,0.016879634,-0.012328262,0.011,0.015,1,0,Tmem17
Iqgap2,0.016897192,-0.061290632,0.046,0.054,1,0,Iqgap2
Nat8f6,0.016899256,0.002016275,0.003,0.001,1,0,Nat8f6
Tmsb10,0.01690093,0.015527768,0.801,0.767,1,0,Tmsb10
Mis12,0.016929251,-0.018616605,0.039,0.048,1,0,Mis12
Fxyd2,0.016985841,-0.021846853,0.008,0.012,1,0,Fxyd2
Aqp7,0.016995586,0.008800114,0.004,0.002,1,0,Aqp7
Tpi-rs10,0.016997125,-0.003878392,0.001,0.002,1,0,Tpi-rs10
Gpbp1,0.01701825,-0.025996663,0.185,0.203,1,0,Gpbp1
Itgb1bp2,0.017018945,-0.017016297,0.001,0.002,1,0,Itgb1bp2
5033430I15Rik,0.01702093,-0.005982389,0.001,0.002,1,0,5033430I15Rik
C730034F03Rik,0.017039629,-0.010826662,0.003,0.006,1,0,C730034F03Rik
C230037L18Rik,0.017046753,-0.006515846,0.001,0.002,1,0,C230037L18Rik
Gm12222,0.017052717,-0.005266878,0.001,0.002,1,0,Gm12222
Rora,0.017079475,-0.095036563,0.305,0.32,1,0,Rora
Rpl23a-ps2,0.017088582,0.00508615,0.004,0.002,1,0,Rpl23a-ps2
Sdcbp2,0.017122901,0.00574573,0.003,0.001,1,0,Sdcbp2
Pxdc1,0.01714243,-0.036717462,0.113,0.128,1,0,Pxdc1
Hp,0.01714848,-0.213398603,0.088,0.1,1,0,Hp
Hbs1l,0.017152467,-0.016298714,0.062,0.073,1,0,Hbs1l
Gm20705,0.017162644,0.004181415,0.003,0.001,1,0,Gm20705
Mpped2,0.017172311,-0.012229475,0.003,0.006,1,0,Mpped2
Proscos,0.017178738,0.005882364,0.004,0.002,1,0,Proscos
Stat3,0.017196056,0.049562771,0.325,0.315,1,0,Stat3
Gstt1,0.017208872,-0.00189366,0.249,0.229,1,0,Gstt1
Tcf25,0.017209838,0.010926065,0.539,0.521,1,0,Tcf25
Patl1,0.017211397,-0.027447925,0.044,0.053,1,0,Patl1
Dek,0.017228095,-0.082264463,0.341,0.359,1,0,Dek
Trappc13,0.017252209,-0.014158235,0.07,0.081,1,0,Trappc13
Tex10,0.017364594,-0.032255259,0.043,0.052,1,0,Tex10
Stat6,0.017381278,0.033723035,0.138,0.126,1,0,Stat6
Uchl5,0.017384577,-0.025649239,0.083,0.095,1,0,Uchl5
Ltn1,0.017436747,-0.023237716,0.064,0.075,1,0,Ltn1
Gm37090,0.017455834,-0.012062829,0.005,0.008,1,0,Gm37090
Ppm1h,0.017464135,0.026032252,0.013,0.009,1,0,Ppm1h
Snrpc,0.017491349,-0.051966172,0.214,0.233,1,0,Snrpc
Ell,0.017511912,-0.016296948,0.042,0.051,1,0,Ell
Gm4419,0.01756199,-0.009468633,0.002,0.004,1,0,Gm4419
Fnta,0.017586688,-0.043577451,0.153,0.171,1,0,Fnta
Gm5560,0.017610819,-0.006156484,0.002,0.004,1,0,Gm5560
Gm12715,0.017618062,-0.009710448,0.004,0.007,1,0,Gm12715
Stau1,0.017658089,-0.021976463,0.132,0.148,1,0,Stau1
Mark2,0.017667483,0.029218816,0.09,0.08,1,0,Mark2
Rbm46,0.017679081,-0.005449815,0.002,0.004,1,0,Rbm46
Zfp275,0.017685181,-0.020167091,0.027,0.034,1,0,Zfp275
Afap1,0.017702277,0.036398983,0.241,0.227,1,0,Afap1
Gdf11,0.01771184,-0.024167384,0.022,0.028,1,0,Gdf11
Zfp26,0.017775919,-0.015417328,0.023,0.029,1,0,Zfp26
Supt3,0.017777702,-0.012177941,0.029,0.036,1,0,Supt3
Eci3,0.017794932,-0.002511505,0.002,0.005,1,0,Eci3
Tmem218,0.017844702,-0.025253918,0.035,0.043,1,0,Tmem218
Sap30l,0.017874354,0.038863951,0.059,0.05,1,0,Sap30l
Dhps,0.017883997,-0.023974857,0.03,0.037,1,0,Dhps
Rabepk,0.017884715,-0.003230248,0.042,0.051,1,0,Rabepk
Fbxo45,0.017897766,-0.005971409,0.025,0.032,1,0,Fbxo45
Pnpla8,0.017922869,0.050110282,0.274,0.263,1,0,Pnpla8
Cisd3,0.01792719,-0.024823374,0.049,0.058,1,0,Cisd3
Pde4dip,0.017969905,-0.075982321,0.055,0.065,1,0,Pde4dip
Gm48228,0.01798069,-0.009789733,0.003,0.005,1,0,Gm48228
Cand2,0.01798346,0.043481593,0.061,0.053,1,0,Cand2
Gzmm,0.018001374,-0.011983051,0.003,0.005,1,0,Gzmm
Fam133b,0.018038168,0.055888792,0.202,0.189,1,0,Fam133b
Xntrpc,0.018038917,-0.011684868,0.003,0.005,1,0,Xntrpc
Clstn2,0.01805429,-0.012255422,0.002,0.004,1,0,Clstn2
Gm8288,0.018055055,-0.017539039,0.008,0.012,1,0,Gm8288
Gm47664,0.01806084,0.013884302,0.012,0.008,1,0,Gm47664
Iqcb1,0.018072263,-0.02288712,0.022,0.028,1,0,Iqcb1
Hells,0.018075317,-0.00418529,0.021,0.027,1,0,Hells
Gm15302,0.018101663,-0.007034701,0.001,0.003,1,0,Gm15302
B4galt6,0.018105357,0.005970802,0.029,0.036,1,0,B4galt6
Efnb3,0.01814271,-0.011498779,0.001,0.003,1,0,Efnb3
Nyap1,0.018158368,-0.009530056,0.001,0.003,1,0,Nyap1
Zfp945,0.018176002,0.038787049,0.116,0.104,1,0,Zfp945
A930036I15Rik,0.018181878,-0.005716088,0.001,0.003,1,0,A930036I15Rik
Gak,0.018182549,0.045182759,0.069,0.06,1,0,Gak
Ess2,0.018201506,-0.010022804,0.018,0.024,1,0,Ess2
Ager,0.018236838,-0.003663207,0.001,0.003,1,0,Ager
Gm43506,0.018236869,-0.007856266,0.003,0.006,1,0,Gm43506
Tbata,0.018258469,-0.002941698,0.001,0.003,1,0,Tbata
Gm37666,0.018276183,0.005919421,0.003,0.002,1,0,Gm37666
Gm37486,0.018289945,-0.014373099,0.006,0.01,1,0,Gm37486
6030460B20Rik,0.018301798,0.006793779,0.003,0.002,1,0,6030460B20Rik
Pard6a,0.018301883,-0.018692381,0.014,0.019,1,0,Pard6a
Pih1d2,0.018312831,-0.005548748,0.003,0.005,1,0,Pih1d2
Diablo,0.018317045,0.044503668,0.122,0.11,1,0,Diablo
Brf2,0.018354495,-0.017313687,0.013,0.018,1,0,Brf2
Borcs8,0.018382686,-0.022162446,0.048,0.057,1,0,Borcs8
Cstf1,0.018388584,-0.008779712,0.024,0.031,1,0,Cstf1
Nkiras2,0.018403844,-0.020076386,0.023,0.03,1,0,Nkiras2
Gm44674,0.01842241,0.004501678,0.003,0.002,1,0,Gm44674
mt-Ta,0.018436724,-0.017198418,0.005,0.009,1,0,mt-Ta
Vamp2,0.018442042,-0.055656175,0.112,0.125,1,0,Vamp2
Mad2l2,0.018449625,-0.017674748,0.039,0.048,1,0,Mad2l2
Hs6st1,0.018459783,-0.00542195,0.009,0.013,1,0,Hs6st1
Glyr1,0.018480874,-0.028968459,0.145,0.161,1,0,Glyr1
Ice2,0.018499874,0.000237834,0.029,0.036,1,0,Ice2
Fgf13,0.01850253,-0.015247658,0.001,0.003,1,0,Fgf13
Lrrc47,0.018509682,-0.016513354,0.011,0.015,1,0,Lrrc47
Cdc37,0.018511347,-0.035402872,0.313,0.334,1,0,Cdc37
Fnip1,0.018520452,0.039046934,0.161,0.149,1,0,Fnip1
Ttf2,0.018554233,-0.012474771,0.018,0.023,1,0,Ttf2
4932438H23Rik,0.018560571,-0.005239187,0,0.002,1,0,4932438H23Rik
Gm10544,0.018566644,-0.014565345,0.002,0.005,1,0,Gm10544
Tert,0.018583072,-0.004601401,0.007,0.011,1,0,Tert
Tmem51os1,0.018597294,-0.009137164,0,0.002,1,0,Tmem51os1
Ssrp1,0.018604462,-0.048623504,0.241,0.26,1,0,Ssrp1
Myo16,0.018606781,-0.003903527,0,0.002,1,0,Myo16
D7Ertd443e,0.018609153,-0.005243653,0,0.002,1,0,D7Ertd443e
Hck,0.018616272,-0.004829282,0,0.002,1,0,Hck
Cnbp,0.018618963,-0.075107109,0.528,0.538,1,0,Cnbp
Gm53,0.018623394,-0.004202274,0,0.002,1,0,Gm53
Tfap2a,0.018625768,-0.006577373,0,0.002,1,0,Tfap2a
Gm25099,0.018637643,-0.008215243,0,0.002,1,0,Gm25099
Aunip,0.018640019,-0.002448639,0,0.002,1,0,Aunip
Lamc3,0.01866247,-0.005995121,0.001,0.003,1,0,Lamc3
Gm42696,0.018672055,0.005509163,0.005,0.002,1,0,Gm42696
Dtwd2,0.018676843,0.026127282,0.015,0.011,1,0,Dtwd2
B9d2,0.01869832,-0.021882088,0.033,0.041,1,0,B9d2
Nat14,0.018700064,-0.029423249,0.023,0.03,1,0,Nat14
Gm13882,0.018705966,-0.004909746,0.001,0.003,1,0,Gm13882
Nsa2-ps1,0.01871223,0.020454849,0.018,0.014,1,0,Nsa2-ps1
Kpna6,0.018735748,-0.030145655,0.037,0.045,1,0,Kpna6
Zfp551,0.018750984,-0.009846738,0.001,0.003,1,0,Zfp551
Gm11223,0.018764618,-0.003707543,0.001,0.003,1,0,Gm11223
Zfp169,0.018766474,-0.005649723,0.002,0.005,1,0,Zfp169
Trp63,0.018771605,-0.011477924,0.001,0.003,1,0,Trp63
Tafa5,0.018789182,-0.01473161,0.006,0.01,1,0,Tafa5
Sec61a1,0.018807164,-0.009691039,0.198,0.218,1,0,Sec61a1
Tra2a,0.01883412,-0.084665156,0.525,0.537,1,0,Tra2a
Igip,0.018839402,0.018764704,0.055,0.047,1,0,Igip
Slc2a9,0.018839887,-0.008540045,0.001,0.003,1,0,Slc2a9
Prkcsh,0.01886337,-0.009972321,0.234,0.256,1,0,Prkcsh
Rmi2,0.018868703,-0.004826916,0.001,0.003,1,0,Rmi2
Arhgef39,0.01887411,-0.00340478,0.001,0.003,1,0,Arhgef39
Parp4,0.018887527,-0.035796419,0.06,0.069,1,0,Parp4
Zfp940,0.01889034,-0.003401245,0.001,0.003,1,0,Zfp940
Gm45242,0.018916099,0.005962228,0.002,0.001,1,0,Gm45242
Nup62cl,0.018936421,-0.005566759,0,0.002,1,0,Nup62cl
Gm37412,0.018936421,-0.008031624,0,0.002,1,0,Gm37412
Lrrc2,0.018936421,-0.01110002,0,0.002,1,0,Lrrc2
2310002L09Rik,0.018936421,-0.016386707,0,0.002,1,0,2310002L09Rik
Gpm6a,0.018939153,-0.01109412,0,0.002,1,0,Gpm6a
Bcl7a,0.018942481,-0.056791039,0.024,0.03,1,0,Bcl7a
Gm48203,0.018948114,0.009052335,0.002,0.001,1,0,Gm48203
Chst13,0.018950081,-0.003963537,0,0.002,1,0,Chst13
Amph,0.018952814,-0.007799909,0,0.002,1,0,Amph
Ankra2,0.018953502,0.039529012,0.102,0.091,1,0,Ankra2
Myo18b,0.018955548,-0.005628144,0,0.002,1,0,Myo18b
Hspa1l,0.018955548,-0.009424388,0,0.002,1,0,Hspa1l
9130213A22Rik,0.018958281,-0.003780392,0,0.002,1,0,9130213A22Rik
Hdhd2,0.018962647,-0.017663512,0.01,0.014,1,0,Hdhd2
Frmpd2,0.01896375,-0.00416816,0,0.002,1,0,Frmpd2
Gm9908,0.018971955,-0.002279692,0,0.002,1,0,Gm9908
Dusp9,0.018971955,-0.003080026,0,0.002,1,0,Dusp9
Hist1h2ag,0.018974691,-0.002128682,0,0.002,1,0,Hist1h2ag
Gzmc,0.018974691,-0.002293224,0,0.002,1,0,Gzmc
Bmerb1,0.018974691,-0.003783703,0,0.002,1,0,Bmerb1
Insl6,0.018974691,-0.004245531,0,0.002,1,0,Insl6
Kpna2,0.018979675,-0.002678959,0.009,0.013,1,0,Kpna2
Gm38910,0.018990873,0.006169991,0.002,0.001,1,0,Gm38910
Gm38318,0.019004253,0.004732064,0.002,0.001,1,0,Gm38318
Ppdpf,0.0190109,-0.031008537,0.111,0.124,1,0,Ppdpf
Gdi1,0.019029379,0.008708019,0.181,0.168,1,0,Gdi1
Gria4,0.019050762,-0.018157317,0.004,0.007,1,0,Gria4
Zfp783,0.019097962,-0.013466021,0.016,0.022,1,0,Zfp783
Arhgap22,0.019166609,0.017764861,0.008,0.005,1,0,Arhgap22
Atg5,0.01921934,-0.028233481,0.112,0.127,1,0,Atg5
Ndufaf5,0.019229359,-0.015010726,0.02,0.026,1,0,Ndufaf5
Cflar,0.019247179,-0.060892566,0.194,0.211,1,0,Cflar
Selenoi,0.019329647,-0.008643027,0.048,0.057,1,0,Selenoi
Desi2,0.019331627,-0.000673449,0.162,0.179,1,0,Desi2
D3Ertd751e,0.019334997,0.024431255,0.027,0.021,1,0,D3Ertd751e
Kcnip4,0.019352858,-0.005940793,0.003,0.005,1,0,Kcnip4
Gpr35,0.019378426,-0.004630989,0.003,0.005,1,0,Gpr35
Acot1,0.019417789,-0.020635256,0.005,0.008,1,0,Acot1
Rai14,0.019420429,-0.002892683,0.1,0.114,1,0,Rai14
A630089N07Rik,0.019430819,-0.02553285,0.013,0.018,1,0,A630089N07Rik
Ebpl,0.019439383,0.005292988,0.108,0.122,1,0,Ebpl
Timm13,0.019488737,-0.041354976,0.285,0.304,1,0,Timm13
Gm9616,0.019522765,-0.027138541,0.078,0.089,1,0,Gm9616
Cspp1,0.019542594,0.008415153,0.177,0.163,1,0,Cspp1
2610301B20Rik,0.019577118,0.031849483,0.054,0.046,1,0,2610301B20Rik
Slc25a26,0.019601036,-0.011237673,0.011,0.016,1,0,Slc25a26
Gata3,0.01960522,0.005948877,0.002,0.001,1,0,Gata3
Gm1848,0.019610672,-0.010209139,0.002,0.004,1,0,Gm1848
Rsph3b,0.019625371,-0.008540642,0.003,0.006,1,0,Rsph3b
Gm17146,0.019645929,0.00391005,0.002,0.001,1,0,Gm17146
2310026L22Rik,0.019645929,0.003203346,0.002,0.001,1,0,2310026L22Rik
Hmox2,0.019665332,-0.010104402,0.018,0.024,1,0,Hmox2
Usp50,0.019666454,-0.032924142,0.051,0.06,1,0,Usp50
Zfand3,0.019681824,0.025519798,0.205,0.192,1,0,Zfand3
Gm4951,0.019709617,0.008243284,0.072,0.063,1,0,Gm4951
Slc25a25,0.019712316,-0.036345048,0.073,0.084,1,0,Slc25a25
Lmtk2,0.019717363,0.018214765,0.021,0.016,1,0,Lmtk2
9330160F10Rik,0.019738895,-0.009001423,0.002,0.004,1,0,9330160F10Rik
Acrbp,0.019760545,-0.017688762,0.007,0.01,1,0,Acrbp
Arf2,0.019834879,0.054907582,0.104,0.094,1,0,Arf2
BX908741.1,0.019888123,-0.029726924,0.092,0.105,1,0,BX908741.1
Gm16208,0.019894516,0.020802307,0.007,0.005,1,0,Gm16208
Stat1,0.019918977,0.049848852,0.146,0.135,1,0,Stat1
Bclaf1,0.019927834,-0.070987666,0.385,0.406,1,0,Bclaf1
Hps4,0.01993432,0.024692096,0.039,0.032,1,0,Hps4
Armcx5,0.019941481,-0.047699483,0.034,0.042,1,0,Armcx5
Adam23,0.019948735,0.009460591,0.076,0.066,1,0,Adam23
6430511E19Rik,0.019967483,0.012754357,0.018,0.013,1,0,6430511E19Rik
Cavin2,0.019977917,-0.369064008,0.152,0.163,1,0,Cavin2
Cct4,0.020035005,0.059434116,0.303,0.293,1,0,Cct4
Pabpc4,0.020040055,-0.026780579,0.149,0.165,1,0,Pabpc4
Zfp119a,0.020051371,-0.010859628,0.009,0.013,1,0,Zfp119a
Tubgcp2,0.020108516,-0.018906962,0.05,0.059,1,0,Tubgcp2
Cdr2l,0.020173664,-0.044655338,0.132,0.147,1,0,Cdr2l
Lig4,0.020189083,-0.017608351,0.014,0.019,1,0,Lig4
Peli3,0.020203445,0.000212282,0.015,0.011,1,0,Peli3
Immp2l,0.020207401,0.004391897,0.011,0.008,1,0,Immp2l
Gm29245,0.020213903,0.006401143,0.008,0.005,1,0,Gm29245
Khdrbs1,0.020218957,-0.026419001,0.258,0.279,1,0,Khdrbs1
Cnep1r1,0.020242544,-0.041983281,0.139,0.155,1,0,Cnep1r1
Tmem214,0.020263546,0.000628493,0.096,0.109,1,0,Tmem214
Csnk2a3,0.020275886,-0.047482272,0.068,0.078,1,0,Csnk2a3
Kdm6bos,0.020284292,0.013086387,0.008,0.005,1,0,Kdm6bos
Lyrm9,0.020325868,0.01402926,0.014,0.01,1,0,Lyrm9
Coq4,0.020340322,-0.005348447,0.017,0.023,1,0,Coq4
4930556M19Rik,0.020348359,0.012359752,0.007,0.005,1,0,4930556M19Rik
A330076H08Rik,0.020449919,0.004336082,0.005,0.003,1,0,A330076H08Rik
Anapc1,0.020475542,0.054269598,0.093,0.084,1,0,Anapc1
Mms19,0.020488433,-0.007290626,0.031,0.039,1,0,Mms19
Gm28791,0.020499862,0.021049456,0.013,0.009,1,0,Gm28791
Exosc4,0.020533613,-0.030869553,0.058,0.067,1,0,Exosc4
C1ql3,0.020535062,-0.010937677,0.002,0.005,1,0,C1ql3
Nelfe,0.020543195,-0.040411191,0.053,0.063,1,0,Nelfe
Gm37953,0.020565634,0.002150674,0.005,0.003,1,0,Gm37953
Wdr26,0.02057351,0.048609126,0.296,0.285,1,0,Wdr26
Ppp6r1,0.020590767,-0.014401039,0.058,0.068,1,0,Ppp6r1
Oaz2,0.020597192,-0.056469995,0.171,0.186,1,0,Oaz2
Folh1,0.020631211,0.012287464,0.006,0.003,1,0,Folh1
Dhtkd1,0.020655745,-0.009912343,0.002,0.005,1,0,Dhtkd1
Dip2b,0.020661435,0.014949502,0.059,0.051,1,0,Dip2b
Zfp251,0.020672171,-0.02415677,0.027,0.033,1,0,Zfp251
Dusp27,0.020677161,-0.007622427,0,0.001,1,0,Dusp27
Gm26660,0.020691092,-0.005374579,0.002,0.004,1,0,Gm26660
A430078I02Rik,0.020705474,-0.004525667,0.001,0.002,1,0,A430078I02Rik
Mmp10,0.020705474,-0.014185766,0.001,0.002,1,0,Mmp10
H1fx,0.020716815,-0.012949332,0.015,0.02,1,0,H1fx
Sbk2,0.02071744,-0.008471005,0.001,0.002,1,0,Sbk2
Aif1,0.02074139,-0.002696141,0.001,0.002,1,0,Aif1
Gmpr2,0.02077498,-0.015050865,0.005,0.009,1,0,Gmpr2
Cbr4,0.020788271,-0.01615282,0.028,0.036,1,0,Cbr4
Zfp560,0.020793086,-0.007824138,0.068,0.079,1,0,Zfp560
Rpl17-ps4,0.020799822,0.003697605,0.007,0.004,1,0,Rpl17-ps4
Bola2,0.020828867,-0.029865016,0.206,0.225,1,0,Bola2
Gab1,0.020840026,-0.034901242,0.035,0.043,1,0,Gab1
Cdk5r1,0.020851243,-0.00652598,0.004,0.006,1,0,Cdk5r1
Rwdd2a,0.020855708,0.009799044,0.007,0.004,1,0,Rwdd2a
Kat8,0.020876122,-0.02481909,0.028,0.035,1,0,Kat8
R3hdm4,0.020876147,-0.045623267,0.124,0.137,1,0,R3hdm4
Oxr1,0.02088088,-0.076764743,0.129,0.142,1,0,Oxr1
2810002D19Rik,0.020898387,-0.010312864,0.017,0.023,1,0,2810002D19Rik
A930037H05Rik,0.020903012,-0.007263185,0.008,0.012,1,0,A930037H05Rik
Gm45555,0.02093488,0.004246177,0.007,0.004,1,0,Gm45555
Pqlc2,0.02094538,-0.009199368,0.011,0.016,1,0,Pqlc2
Gm11423,0.020954156,-0.011083493,0.006,0.01,1,0,Gm11423
Glis3,0.021022244,0.009168828,0.04,0.049,1,0,Glis3
Cdca7l,0.021041108,-0.005982266,0.003,0.006,1,0,Cdca7l
2410131K14Rik,0.021046381,-0.01422945,0.016,0.021,1,0,2410131K14Rik
Gm37125,0.021055446,-0.010962663,0.008,0.012,1,0,Gm37125
Gm45532,0.021066857,0.003191974,0.006,0.004,1,0,Gm45532
Rita1,0.021075564,-0.024441717,0.021,0.027,1,0,Rita1
Upf1,0.021092681,0.032953135,0.07,0.061,1,0,Upf1
Lrrc75a,0.02110242,-0.024631643,0.016,0.022,1,0,Lrrc75a
Arl10,0.021108329,-0.008702965,0.004,0.007,1,0,Arl10
Fam117b,0.021112173,-0.001352797,0.029,0.036,1,0,Fam117b
7-Mar,0.021114499,-0.038105279,0.146,0.162,1,0,7-Mar
Gpx4-ps2,0.0211509,0.027356173,0.141,0.129,1,0,Gpx4-ps2
Rhobtb1,0.021154951,-0.024891622,0.018,0.023,1,0,Rhobtb1
Zdhhc20,0.021158589,0.062918276,0.196,0.185,1,0,Zdhhc20
Trmt10a,0.021182849,-0.022311815,0.04,0.049,1,0,Trmt10a
Gpr19,0.021183189,-0.014946769,0.008,0.012,1,0,Gpr19
Zc2hc1c,0.021188137,-0.010382262,0.005,0.009,1,0,Zc2hc1c
Glb1,0.021215044,-0.025545351,0.083,0.095,1,0,Glb1
Gm34342,0.021219262,-0.012793136,0.005,0.008,1,0,Gm34342
Gm8399,0.02124582,-0.001463326,0.013,0.018,1,0,Gm8399
Jmjd4,0.021251266,-0.022226035,0.01,0.014,1,0,Jmjd4
Eif4a-ps4,0.021254826,-0.013590132,0.006,0.01,1,0,Eif4a-ps4
Fam45a,0.021261445,-0.034712841,0.071,0.082,1,0,Fam45a
Aldh9a1,0.021272193,-0.006362553,0.088,0.101,1,0,Aldh9a1
Casc3,0.021276642,-0.049409773,0.066,0.076,1,0,Casc3
Kat7,0.021293772,-0.030715945,0.05,0.059,1,0,Kat7
Tpt1,0.02131259,-0.015447353,0.848,0.805,1,0,Tpt1
Gm6055,0.021411992,-0.011845776,0.007,0.011,1,0,Gm6055
Cog1,0.0214728,-0.016250229,0.021,0.027,1,0,Cog1
Tst,0.021490227,-0.01446343,0.004,0.007,1,0,Tst
Ttc39b,0.021512843,-0.010219848,0.042,0.051,1,0,Ttc39b
Acyp2,0.021537832,0.001016716,0.072,0.063,1,0,Acyp2
Gm47483,0.021580779,0.011083309,0.014,0.01,1,0,Gm47483
