,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Coasy.3,0.001302175,0.031497354,0.066,0.048,1,3,Coasy
Knl1.3,0.00130665,-0.032010179,0.003,0.012,1,3,Knl1
Gbp6.3,0.001306775,0.035190482,0.073,0.054,1,3,Gbp6
Commd10.3,0.001308497,0.037934538,0.118,0.093,1,3,Commd10
Sh2b1.3,0.001310843,0.012493528,0.101,0.078,1,3,Sh2b1
Flnb.3,0.001311333,-0.157864366,0.124,0.15,1,3,Flnb
Dennd5a.3,0.001316264,-0.003466569,0.157,0.127,1,3,Dennd5a
Gm43361.3,0.001318729,0.02023966,0.041,0.027,1,3,Gm43361
Clcn4.3,0.001319839,-0.013990372,0.245,0.204,1,3,Clcn4
Gm48207.3,0.001323249,-0.037596669,0.005,0.014,1,3,Gm48207
Kat2b.3,0.001325515,-0.020128277,0.171,0.139,1,3,Kat2b
Ahsa1.3,0.001326378,0.021998288,0.19,0.157,1,3,Ahsa1
Anks3.3,0.001327227,0.034337051,0.084,0.063,1,3,Anks3
Gm37531.3,0.001327972,0.028528316,0.011,0.005,1,3,Gm37531
Lhfpl2.3,0.001332127,0.007972324,0.175,0.143,1,3,Lhfpl2
Rttn.3,0.001337596,0.018158097,0.018,0.009,1,3,Rttn
Gm13397.3,0.001338324,0.007472777,0.007,0.003,1,3,Gm13397
Akap17b.3,0.001339096,-0.062366862,0.012,0.025,1,3,Akap17b
Mif4gd.3,0.001352916,0.01045679,0.068,0.05,1,3,Mif4gd
Golga4.3,0.001355094,-0.029521986,0.381,0.328,1,3,Golga4
Gm34934.3,0.001356791,0.016350388,0.011,0.005,1,3,Gm34934
Gm17096.3,0.001364595,0.012013754,0.019,0.01,1,3,Gm17096
Usp9x.3,0.001368136,0.028772037,0.099,0.077,1,3,Usp9x
Vps25.3,0.001372017,0.001286879,0.026,0.015,1,3,Vps25
Lrrc61.3,0.001373212,0.05999023,0.226,0.193,1,3,Lrrc61
Nod1.3,0.001373747,0.03488266,0.063,0.045,1,3,Nod1
Xylt1.3,0.001374692,0.013361467,0.053,0.037,1,3,Xylt1
Slc16a9.3,0.001375355,0.005554981,0.089,0.067,1,3,Slc16a9
Ddx42.3,0.001378338,0.013447203,0.259,0.22,1,3,Ddx42
Znfx1.3,0.001378924,0.013934062,0.067,0.049,1,3,Znfx1
Kank2.3,0.001379502,0.01467086,0.217,0.182,1,3,Kank2
Serpinb9b.3,0.001385149,-0.027587692,0.002,0.01,1,3,Serpinb9b
Zfp938.3,0.001389749,0.018422352,0.046,0.032,1,3,Zfp938
Arl6ip5.3,0.001390856,-0.000902701,0.252,0.212,1,3,Arl6ip5
Lca5l.3,0.0013933,0.012061576,0.024,0.014,1,3,Lca5l
Ube2d2a.3,0.001400677,0.017827509,0.228,0.192,1,3,Ube2d2a
Rer1.3,0.001406604,-0.030493493,0.373,0.315,1,3,Rer1
Gfod2.3,0.001414783,0.055473215,0.035,0.022,1,3,Gfod2
Plppr2.3,0.001415848,0.018474663,0.037,0.024,1,3,Plppr2
Ap2a2.3,0.001419194,-0.003913633,0.26,0.219,1,3,Ap2a2
Ndufa4.3,0.001420726,-0.013266138,0.531,0.46,1,3,Ndufa4
Psme2.3,0.001423626,-0.185126719,0.278,0.299,1,3,Psme2
Tmem165.3,0.001425336,-0.003020964,0.196,0.161,1,3,Tmem165
Pparg.3,0.00143297,-0.058167478,0.006,0.016,1,3,Pparg
Khdrbs3.3,0.001434038,-0.057613262,0.019,0.033,1,3,Khdrbs3
Atp6v1c1.3,0.001436928,0.045489133,0.111,0.087,1,3,Atp6v1c1
Nostrin.3,0.00144267,0.030348223,0.069,0.051,1,3,Nostrin
Rasgef1a.3,0.001442681,-0.040087087,0.002,0.009,1,3,Rasgef1a
Golm1.3,0.001445234,0.043481791,0.07,0.052,1,3,Golm1
Arrb1.3,0.001454576,0.042328093,0.043,0.029,1,3,Arrb1
Cnih1.3,0.001455027,0.013658835,0.344,0.299,1,3,Cnih1
Trim28.3,0.00145538,-0.005352572,0.188,0.155,1,3,Trim28
Hs6st1.3,0.001455899,0.006772725,0.02,0.011,1,3,Hs6st1
Kif22.3,0.001460277,-0.020504704,0.002,0.01,1,3,Kif22
Dctn2.3,0.001460965,-0.006800653,0.312,0.267,1,3,Dctn2
Crabp1.3,0.001467755,-0.044726303,0.007,0.018,1,3,Crabp1
Rbm46.3,0.001471121,0.011537418,0.008,0.003,1,3,Rbm46
Slc46a1.3,0.001479613,0.024012898,0.027,0.016,1,3,Slc46a1
Nop14.3,0.001484458,0.025140649,0.199,0.166,1,3,Nop14
Wdr48.3,0.001484501,0.011293547,0.063,0.046,1,3,Wdr48
Rad51d.3,0.001493443,0.022338025,0.04,0.026,1,3,Rad51d
Zfp746.3,0.001496073,0.031206333,0.04,0.026,1,3,Zfp746
Gucy1a2.3,0.001496113,-0.0619784,0.004,0.013,1,3,Gucy1a2
Capns1.3,0.001500973,-0.171502088,0.518,0.514,1,3,Capns1
Tm2d2.3,0.001503156,-0.005829753,0.344,0.292,1,3,Tm2d2
Gjb5.3,0.001519257,-0.032617317,0.009,0.02,1,3,Gjb5
Tlcd1.3,0.001520042,0.000814002,0.144,0.116,1,3,Tlcd1
Chn1os3.3,0.0015207,0.012190443,0.007,0.002,1,3,Chn1os3
Tspyl1.3,0.001529524,0.004314677,0.121,0.095,1,3,Tspyl1
Gm20302.3,0.001530369,0.007560751,0.007,0.002,1,3,Gm20302
Cdca3.3,0.001536729,-0.030178533,0.006,0.016,1,3,Cdca3
Spaca1.3,0.001544742,0.008002535,0.01,0.004,1,3,Spaca1
Mzf1.3,0.001546704,0.004990696,0.007,0.002,1,3,Mzf1
Hspa1a.3,0.001547146,-0.257671843,0.255,0.212,1,3,Hspa1a
Klhl40.3,0.001553027,0.005807063,0.008,0.003,1,3,Klhl40
Mylip.3,0.001569909,0.006003147,0.202,0.167,1,3,Mylip
Dctn6.3,0.001570945,-0.001308435,0.191,0.157,1,3,Dctn6
Isy1.3,0.001571313,0.027868701,0.129,0.104,1,3,Isy1
Srp72.3,0.001571447,-0.006783097,0.332,0.285,1,3,Srp72
Tbrg1.3,0.001576387,-0.007450085,0.426,0.372,1,3,Tbrg1
Eogt.3,0.001578404,0.012608,0.054,0.038,1,3,Eogt
Wdtc1.3,0.001579195,0.014957704,0.053,0.037,1,3,Wdtc1
Hhip.3,0.001580126,-0.049094488,0.001,0.008,1,3,Hhip
D830036C21Rik.3,0.001583385,0.005975148,0.014,0.007,1,3,D830036C21Rik
Sppl2b.3,0.001585732,0.014181371,0.056,0.04,1,3,Sppl2b
Dgcr2.3,0.001589736,0.022745854,0.091,0.069,1,3,Dgcr2
Spry2.3,0.001590792,-0.280062489,0.243,0.263,1,3,Spry2
Rpn1.3,0.001590962,-0.001507985,0.399,0.343,1,3,Rpn1
2310068J16Rik.3,0.001593422,0.006483236,0.004,0.001,1,3,2310068J16Rik
Ehmt1.3,0.001594061,-0.010293425,0.165,0.134,1,3,Ehmt1
Limk2.3,0.001594917,0.017719465,0.038,0.025,1,3,Limk2
Uox.3,0.001599098,-0.01972734,0.004,0.012,1,3,Uox
Atxn7l1.3,0.001603206,-0.007826903,0.05,0.034,1,3,Atxn7l1
Ap2a1.3,0.001608858,0.013810158,0.011,0.005,1,3,Ap2a1
Pwwp3b.3,0.001610504,0.017070842,0.038,0.025,1,3,Pwwp3b
Nacad.3,0.001616784,0.00870296,0.011,0.005,1,3,Nacad
Ucp2.3,0.001618293,-0.042314777,0.002,0.009,1,3,Ucp2
Mapk11.3,0.001622742,-0.021468777,0.002,0.01,1,3,Mapk11
Atf5.3,0.001626877,-0.208383368,0.307,0.327,1,3,Atf5
2410006H16Rik.3,0.001626935,-0.049055316,0.393,0.336,1,3,2410006H16Rik
Wars2.3,0.001629107,0.005956422,0.035,0.023,1,3,Wars2
Gdi1.3,0.001637633,-0.025762188,0.205,0.168,1,3,Gdi1
Cacnb3.3,0.001642227,0.019388597,0.042,0.028,1,3,Cacnb3
Mybpc1.3,0.00164585,-0.074324807,0.001,0.007,1,3,Mybpc1
Gbp5.3,0.001651202,-0.100531836,0.029,0.045,1,3,Gbp5
Phlpp2.3,0.001661517,0.018408451,0.059,0.042,1,3,Phlpp2
Zfp804a.3,0.001664908,0.022089917,0.006,0.002,1,3,Zfp804a
Aasdhppt.3,0.001673318,0.00995017,0.08,0.06,1,3,Aasdhppt
Pitpnb.3,0.001673627,0.003494112,0.232,0.196,1,3,Pitpnb
Cdc42ep2.3,0.001673876,-0.100682985,0.06,0.082,1,3,Cdc42ep2
Gusb.3,0.001685438,0.018400474,0.155,0.126,1,3,Gusb
1600002K03Rik.3,0.001685603,0.02722994,0.063,0.046,1,3,1600002K03Rik
Gfm2.3,0.00168753,0.015448433,0.053,0.037,1,3,Gfm2
Trim59.3,0.001694256,0.043257006,0.033,0.021,1,3,Trim59
Phf6.3,0.001702278,0.009858828,0.071,0.052,1,3,Phf6
Inca1.3,0.001704757,0.006438141,0.006,0.002,1,3,Inca1
Trpm7.3,0.00171009,-0.037958995,0.306,0.258,1,3,Trpm7
Plxdc2.3,0.001713015,-0.062901083,0.538,0.46,1,3,Plxdc2
Prkcsh.3,0.001716411,0.009327814,0.289,0.246,1,3,Prkcsh
Hsf4.3,0.001719451,0.016151698,0.012,0.006,1,3,Hsf4
Abcb1b.3,0.001727901,0.020136689,0.034,0.022,1,3,Abcb1b
Fzd5.3,0.001731148,0.017278505,0.037,0.024,1,3,Fzd5
Ccna2.3,0.001739032,-0.024526513,0.006,0.016,1,3,Ccna2
Slc6a2.3,0.001745124,-0.037028071,0.004,0.012,1,3,Slc6a2
Gpr180.3,0.001746284,-0.011752293,0.196,0.162,1,3,Gpr180
Parm1.3,0.001755951,-0.094535966,0.016,0.03,1,3,Parm1
Pcdhb16.3,0.001756111,0.021622393,0.019,0.011,1,3,Pcdhb16
Rab3gap1.3,0.001766905,0.013280412,0.111,0.087,1,3,Rab3gap1
Dab2ip.3,0.001771907,-0.017564931,0.091,0.069,1,3,Dab2ip
Slc11a1.3,0.001773185,-0.047329361,0.001,0.008,1,3,Slc11a1
Sh3d21.3,0.001776067,0.014488503,0.02,0.011,1,3,Sh3d21
Gm49410.3,0.001780158,0.010009228,0.005,0.001,1,3,Gm49410
Cmtm8.3,0.0017839,-0.036189228,0.002,0.009,1,3,Cmtm8
Rap1a.3,0.001788652,-0.190254049,0.385,0.39,1,3,Rap1a
Esyt1.3,0.001793166,0.014216285,0.159,0.13,1,3,Esyt1
Anapc11.3,0.001798831,-0.01823244,0.401,0.342,1,3,Anapc11
Osbpl6.3,0.001800389,-0.083459337,0.029,0.045,1,3,Osbpl6
Gm16286.3,0.001806893,0.026584764,0.159,0.131,1,3,Gm16286
Lman2.3,0.001812213,0.000937535,0.302,0.258,1,3,Lman2
Csnk2b.3,0.001812873,-0.002891265,0.191,0.158,1,3,Csnk2b
Cbfb.3,0.001820101,0.03161123,0.135,0.109,1,3,Cbfb
Pdrg1.3,0.001821897,0.00548004,0.182,0.15,1,3,Pdrg1
C2cd2l.3,0.001823678,0.018459081,0.034,0.022,1,3,C2cd2l
Zfp512b.3,0.001829988,0.009848392,0.063,0.046,1,3,Zfp512b
Rnf26.3,0.001835251,0.023729205,0.053,0.038,1,3,Rnf26
Yipf4.3,0.001836155,1.18E-06,0.224,0.188,1,3,Yipf4
Serpinb8.3,0.001836803,-0.021763466,0.004,0.013,1,3,Serpinb8
Taf3.3,0.00183907,-0.034776406,0.153,0.123,1,3,Taf3
Slx1b.3,0.00184768,0.019581891,0.033,0.021,1,3,Slx1b
Eif3l.3,0.00184882,-0.015701167,0.228,0.19,1,3,Eif3l
Nuak2.3,0.001856427,-0.031409263,0.002,0.01,1,3,Nuak2
Pi15.3,0.001859318,0.028287483,0.117,0.092,1,3,Pi15
Kif4.3,0.001860277,-0.01812639,0.001,0.008,1,3,Kif4
D830025C05Rik.3,0.001863069,0.027476927,0.045,0.031,1,3,D830025C05Rik
Hsd17b7.3,0.001865596,-0.094414458,0.03,0.046,1,3,Hsd17b7
Rnf121.3,0.001867676,0.037737487,0.092,0.071,1,3,Rnf121
Copa.3,0.001871936,-0.000457406,0.356,0.308,1,3,Copa
Zfp638.3,0.001881106,-0.18127375,0.216,0.24,1,3,Zfp638
Gpr88.3,0.001894953,0.011985335,0.015,0.008,1,3,Gpr88
Capn1.3,0.001898952,0.019817265,0.058,0.041,1,3,Capn1
Cdk13.3,0.001908121,-0.010645621,0.213,0.178,1,3,Cdk13
Acp6.3,0.001914719,0.017355278,0.043,0.029,1,3,Acp6
Dhcr24.3,0.001924387,-0.15264376,0.022,0.036,1,3,Dhcr24
Polr1c.3,0.001927835,-0.001730283,0.129,0.102,1,3,Polr1c
Il1rap.3,0.001931634,-0.077986771,0.024,0.039,1,3,Il1rap
Fam3b.3,0.001935453,0.010783744,0.004,0.001,1,3,Fam3b
Etv4.3,0.001938462,-0.027825344,0.001,0.007,1,3,Etv4
Actc1.3,0.001941729,-0.123568469,0.001,0.007,1,3,Actc1
Dcun1d5.3,0.00194419,0.002373211,0.254,0.217,1,3,Dcun1d5
Acadl.3,0.001947567,-0.019175045,0.234,0.195,1,3,Acadl
Gtdc1.3,0.001948109,0.022246658,0.027,0.016,1,3,Gtdc1
Anks1.3,0.001953426,-0.103954833,0.044,0.063,1,3,Anks1
Ift46.3,0.001959348,0.021299242,0.099,0.077,1,3,Ift46
Tpgs1.3,0.001962184,0.015798716,0.125,0.1,1,3,Tpgs1
P2rx7.3,0.001963393,0.021563789,0.026,0.016,1,3,P2rx7
Tram1l1.3,0.001964965,0.011140222,0.011,0.005,1,3,Tram1l1
Psmc3.3,0.001975766,-0.038155196,0.358,0.304,1,3,Psmc3
Apbb3.3,0.001995331,0.028331963,0.024,0.014,1,3,Apbb3
Luc7l2.3,0.002001304,-0.024271284,0.496,0.43,1,3,Luc7l2
Fam185a.3,0.00200213,0.023639555,0.024,0.014,1,3,Fam185a
Serinc1.3,0.002008831,-0.011395696,0.527,0.456,1,3,Serinc1
6330562C20Rik.3,0.00202555,0.015883215,0.019,0.01,1,3,6330562C20Rik
Gtf2h5.3,0.002040919,-0.011730712,0.365,0.316,1,3,Gtf2h5
Krt23.3,0.002042293,-0.041788466,0.004,0.012,1,3,Krt23
Glrx2.3,0.002051965,-0.013775913,0.214,0.18,1,3,Glrx2
Gm8288.3,0.002053824,0.030970132,0.018,0.01,1,3,Gm8288
Gm37660.3,0.002057717,0.014322524,0.014,0.007,1,3,Gm37660
Faap100.3,0.002058133,-0.046144529,0.015,0.028,1,3,Faap100
Smoc1.3,0.002064427,0.009304938,0.014,0.007,1,3,Smoc1
Ik.3,0.002064945,-0.01403026,0.428,0.367,1,3,Ik
Psenen.3,0.002067838,0.010934484,0.176,0.145,1,3,Psenen
Bmp4.3,0.002072484,-0.162551831,0.05,0.069,1,3,Bmp4
Helz.3,0.002075408,0.006913816,0.134,0.108,1,3,Helz
Tead1.3,0.002079744,-0.014913062,0.203,0.169,1,3,Tead1
Copg2.3,0.002080906,0.007693333,0.048,0.033,1,3,Copg2
Svbp.3,0.002092206,0.008380571,0.258,0.218,1,3,Svbp
Tspyl2.3,0.002109224,0.027342785,0.1,0.078,1,3,Tspyl2
Washc1.3,0.002119412,-0.00249558,0.111,0.087,1,3,Washc1
Smim26.3,0.00212045,0.018389865,0.079,0.059,1,3,Smim26
Hnrnpul2.3,0.002122329,-0.013793814,0.313,0.266,1,3,Hnrnpul2
Ccl7.3,0.002125301,-0.253401848,0.385,0.399,1,3,Ccl7
Mapk8ip1.3,0.002125897,0.03520278,0.058,0.042,1,3,Mapk8ip1
Mbd4.3,0.002132253,0.023982834,0.03,0.019,1,3,Mbd4
Ccdc28b.3,0.002132923,-0.09297208,0.036,0.054,1,3,Ccdc28b
Agfg2.3,0.002143325,0.033964413,0.083,0.063,1,3,Agfg2
Akap9.3,0.002145623,-0.025893917,0.435,0.382,1,3,Akap9
Acad10.3,0.002157047,0.01043218,0.007,0.003,1,3,Acad10
Gm37788.3,0.002158863,0.013118055,0.007,0.003,1,3,Gm37788
Tubb5.3,0.002161187,-0.039820868,0.459,0.392,1,3,Tubb5
Myorg.3,0.002162289,0.009924615,0.039,0.026,1,3,Myorg
Aimp1.3,0.002163278,-0.010048744,0.24,0.203,1,3,Aimp1
Hypk.3,0.002168608,-0.020932351,0.237,0.2,1,3,Hypk
Rgs11.3,0.002172345,0.010782781,0.007,0.003,1,3,Rgs11
Chd2.3,0.00218092,-0.035428434,0.223,0.186,1,3,Chd2
Btc.3,0.002182812,-0.023288831,0.001,0.007,1,3,Btc
Slit3.3,0.002186167,-0.129430283,0.226,0.254,1,3,Slit3
Caap1.3,0.002186259,0.037058296,0.051,0.036,1,3,Caap1
Tsfm.3,0.002189303,0.016420696,0.081,0.061,1,3,Tsfm
Nup210l.3,0.002191055,0.021863908,0.021,0.012,1,3,Nup210l
BC037032.3,0.00219847,0.011018475,0.011,0.005,1,3,BC037032
Phpt1.3,0.002210584,-0.008967558,0.17,0.14,1,3,Phpt1
Zim1.3,0.002216315,0.001963723,0.048,0.033,1,3,Zim1
Fam110a.3,0.002219076,0.021747008,0.024,0.014,1,3,Fam110a
Rps3a2.3,0.002224725,0.026670065,0.038,0.025,1,3,Rps3a2
Dhrs13.3,0.002230003,0.012865507,0.021,0.012,1,3,Dhrs13
Serbp1.3,0.002231199,-0.143571234,0.718,0.673,1,3,Serbp1
Gm34455.3,0.002232037,0.026925208,0.044,0.03,1,3,Gm34455
Gm20008.3,0.002233781,0.01346831,0.022,0.013,1,3,Gm20008
Ttc39b.3,0.002239329,0.00770313,0.064,0.047,1,3,Ttc39b
Cdyl2.3,0.002240657,0.022830395,0.014,0.007,1,3,Cdyl2
Rnd3.3,0.002248279,-0.055436397,0.422,0.363,1,3,Rnd3
Fam234a.3,0.002266349,0.0322927,0.114,0.09,1,3,Fam234a
Zfp560.3,0.002266521,0.023153346,0.095,0.074,1,3,Zfp560
Izumo4.3,0.002270536,0.032491653,0.041,0.028,1,3,Izumo4
Tmem87a.3,0.002288615,0.005387322,0.088,0.067,1,3,Tmem87a
Gm42969.3,0.002291395,0.010872575,0.009,0.004,1,3,Gm42969
Phldb1.3,0.002294896,-0.133800213,0.113,0.138,1,3,Phldb1
A530017D24Rik.3,0.002295471,0.016225406,0.014,0.007,1,3,A530017D24Rik
Sh2d6.3,0.00229686,-0.022227692,0.001,0.007,1,3,Sh2d6
Gm43111.3,0.002298666,0.021125205,0.021,0.012,1,3,Gm43111
Cyb561a3.3,0.002301401,0.016081974,0.049,0.034,1,3,Cyb561a3
Ahcyl1.3,0.002302603,0.011530938,0.228,0.193,1,3,Ahcyl1
Tmem51.3,0.002304321,-0.027439455,0.001,0.007,1,3,Tmem51
Srsf2.3,0.002313201,0.004440552,0.204,0.17,1,3,Srsf2
Prpf6.3,0.00231456,-0.031680276,0.18,0.148,1,3,Prpf6
Rab35.3,0.00232064,-0.001720601,0.127,0.102,1,3,Rab35
Habp4.3,0.002323818,0.020497364,0.082,0.062,1,3,Habp4
2900041M22Rik.3,0.002327258,0.009737299,0.03,0.019,1,3,2900041M22Rik
Gpsm3.3,0.002337526,-0.108717825,0.057,0.077,1,3,Gpsm3
Kxd1.3,0.002342562,0.01493835,0.102,0.08,1,3,Kxd1
Gm8818.3,0.002342982,0.016243489,0.027,0.017,1,3,Gm8818
Tor2a.3,0.002346029,0.009402215,0.114,0.09,1,3,Tor2a
Csrnp2.3,0.002346103,0.029900058,0.025,0.015,1,3,Csrnp2
Kcna2.3,0.002346408,-0.071440757,0.005,0.014,1,3,Kcna2
Slc41a2.3,0.002346763,0.012209943,0.075,0.056,1,3,Slc41a2
Ltc4s.3,0.002346961,-0.068027129,0.013,0.025,1,3,Ltc4s
Klhl21.3,0.002347888,0.033293955,0.058,0.042,1,3,Klhl21
Gm15050.3,0.002352711,0.008348963,0.036,0.024,1,3,Gm15050
Cmtm3.3,0.00235392,-0.012319388,0.361,0.311,1,3,Cmtm3
Gm37899.3,0.00235779,-0.002783216,0.091,0.07,1,3,Gm37899
Letm1.3,0.002360575,-0.017694038,0.117,0.093,1,3,Letm1
Myo1c.3,0.002360851,-0.002824611,0.16,0.131,1,3,Myo1c
Bcl7c.3,0.002365385,-0.116645437,0.082,0.105,1,3,Bcl7c
Uba7.3,0.002368161,0.030393456,0.066,0.049,1,3,Uba7
Ssbp3.3,0.002375484,-0.01635996,0.179,0.148,1,3,Ssbp3
Csnk1a1.3,0.002382251,-0.185850163,0.56,0.539,1,3,Csnk1a1
Tarsl2.3,0.002384933,0.017294642,0.022,0.013,1,3,Tarsl2
Ccnl2.3,0.002386256,-0.028660414,0.359,0.307,1,3,Ccnl2
Gm44956.3,0.00238653,0.007354183,0.004,0.001,1,3,Gm44956
5830428M24Rik.3,0.002387113,0.007591265,0.004,0.001,1,3,5830428M24Rik
Arhgap44.3,0.002387807,0.026302328,0.026,0.016,1,3,Arhgap44
Plagl2.3,0.002388809,0.001144565,0.031,0.02,1,3,Plagl2
Vps41.3,0.002394054,0.017677975,0.167,0.138,1,3,Vps41
Mex3a.3,0.002395211,0.012115513,0.036,0.024,1,3,Mex3a
Angpt2.3,0.002402935,-0.062026446,0.005,0.014,1,3,Angpt2
Ptdss2.3,0.002403796,0.028384672,0.083,0.063,1,3,Ptdss2
Ydjc.3,0.002409172,0.023861201,0.029,0.018,1,3,Ydjc
Kctd12b.3,0.002411892,0.005245996,0.05,0.035,1,3,Kctd12b
Prrc2b.3,0.002413839,-0.025595352,0.22,0.183,1,3,Prrc2b
Dapk3.3,0.002415124,0.01468068,0.04,0.027,1,3,Dapk3
Zmym4.3,0.00242131,0.006911845,0.108,0.085,1,3,Zmym4
Hirip3.3,0.002422396,-0.110838491,0.048,0.067,1,3,Hirip3
Cntnap2.3,0.00243688,0.007196255,0.005,0.002,1,3,Cntnap2
Ankrd26.3,0.002453706,0.01363464,0.13,0.105,1,3,Ankrd26
Pom121.3,0.002461215,0.007023764,0.04,0.027,1,3,Pom121
Rxylt1.3,0.002461439,-0.039052771,0.272,0.229,1,3,Rxylt1
Syt11.3,0.002478601,0.000619812,0.1,0.078,1,3,Syt11
Dusp10.3,0.002490684,-0.080274044,0.043,0.061,1,3,Dusp10
Crebl2.3,0.00250091,0.034106033,0.043,0.03,1,3,Crebl2
Mad2l1.3,0.002501544,-0.032066786,0.01,0.02,1,3,Mad2l1
Rplp2.3,0.002501554,-0.094724968,0.882,0.822,1,3,Rplp2
Cryzl2.3,0.002510342,0.020180927,0.023,0.014,1,3,Cryzl2
Ctbp2.3,0.002518195,0.013691707,0.116,0.093,1,3,Ctbp2
AA414768.3,0.002526792,0.023231713,0.03,0.019,1,3,AA414768
Decr1.3,0.002533601,0.024800923,0.155,0.128,1,3,Decr1
Mmp17.3,0.002534278,0.008731653,0.007,0.002,1,3,Mmp17
Gm42462.3,0.002541396,0.014537634,0.007,0.002,1,3,Gm42462
Mapk6.3,0.002550198,0.029657414,0.103,0.081,1,3,Mapk6
Gm6225.3,0.002566566,0.035069609,0.033,0.021,1,3,Gm6225
Mutyh.3,0.002571998,0.016317153,0.01,0.004,1,3,Mutyh
Glrx3.3,0.002579956,-0.030210231,0.281,0.238,1,3,Glrx3
Syde1.3,0.002589442,2.80E-05,0.076,0.057,1,3,Syde1
Gramd4.3,0.002589603,-0.001189368,0.046,0.032,1,3,Gramd4
Gspt1.3,0.002590778,-0.019720906,0.322,0.274,1,3,Gspt1
Snai1.3,0.002591915,0.026880622,0.06,0.044,1,3,Snai1
Gm43430.3,0.00259299,-0.071544438,0.03,0.045,1,3,Gm43430
Timm22.3,0.002593878,0.039373306,0.111,0.088,1,3,Timm22
Tnni3.3,0.002596363,0.026040758,0.015,0.008,1,3,Tnni3
Trpc6.3,0.002597014,-0.02907423,0,0.005,1,3,Trpc6
Smarcd1.3,0.002614373,-0.076549444,0.028,0.044,1,3,Smarcd1
Kctd9.3,0.00262049,-0.130579976,0.074,0.095,1,3,Kctd9
Prr16.3,0.002621993,0.012759762,0.015,0.008,1,3,Prr16
Efemp2.3,0.002622413,-0.011426079,0.367,0.312,1,3,Efemp2
Ndufs4.3,0.002632933,-0.041424423,0.283,0.239,1,3,Ndufs4
Ndufa7.3,0.002633397,-0.014117681,0.433,0.372,1,3,Ndufa7
Rere.3,0.002637042,0.003500107,0.234,0.198,1,3,Rere
4932441J04Rik.3,0.002643926,0.022489884,0.024,0.014,1,3,4932441J04Rik
Gm38257.3,0.002656677,0.013675968,0.012,0.006,1,3,Gm38257
Leprotl1.3,0.002657584,-0.011105624,0.213,0.178,1,3,Leprotl1
Sdc1.3,0.002671168,-0.013193486,0.146,0.119,1,3,Sdc1
Fam210b.3,0.002673671,0.016702863,0.025,0.016,1,3,Fam210b
Gm44044.3,0.002676886,0.013913046,0.012,0.006,1,3,Gm44044
Synrg.3,0.002677141,0.008835298,0.093,0.072,1,3,Synrg
Cox17.3,0.002677191,-0.203100324,0.242,0.263,1,3,Cox17
Rrn3.3,0.002686486,0.031205056,0.061,0.045,1,3,Rrn3
Areg.3,0.002697469,-0.033121022,0.001,0.007,1,3,Areg
Shcbp1.3,0.002705254,-0.015017331,0.001,0.007,1,3,Shcbp1
Ifit1.3,0.002707899,0.016233496,0.171,0.141,1,3,Ifit1
4933433G19Rik.3,0.00270917,0.009863924,0.007,0.003,1,3,4933433G19Rik
Vapb.3,0.002712309,-0.014666627,0.313,0.271,1,3,Vapb
Ccdc136.3,0.002716768,0.01936322,0.025,0.016,1,3,Ccdc136
Gas8.3,0.002730561,0.063005864,0.067,0.05,1,3,Gas8
Lats1.3,0.00275199,-0.004988009,0.124,0.099,1,3,Lats1
Gm12940.3,0.002753326,-0.006342605,0.08,0.06,1,3,Gm12940
Trappc10.3,0.002756566,0.010458934,0.085,0.065,1,3,Trappc10
Rnf34.3,0.002761623,0.007675652,0.083,0.064,1,3,Rnf34
Uso1.3,0.002762563,-0.02489837,0.264,0.224,1,3,Uso1
Pcna.3,0.002777537,-0.052473459,0.248,0.207,1,3,Pcna
Rpl23a-ps3.3,0.002798162,0.009715533,0.021,0.012,1,3,Rpl23a-ps3
Nup98.3,0.002803158,0.014454056,0.1,0.079,1,3,Nup98
Ndufs6.3,0.002804656,-0.033939006,0.342,0.294,1,3,Ndufs6
Tmem147.3,0.002814914,-0.024259991,0.239,0.202,1,3,Tmem147
Mgst2.3,0.002817533,0.00948485,0.008,0.003,1,3,Mgst2
Dram2.3,0.002817806,0.011668676,0.121,0.097,1,3,Dram2
Casc4.3,0.002819468,-0.002286408,0.113,0.089,1,3,Casc4
Senp3.3,0.002821142,-0.002663421,0.114,0.091,1,3,Senp3
Stk39.3,0.002831128,0.029203564,0.137,0.112,1,3,Stk39
Mrpl55.3,0.002837096,-0.00810034,0.114,0.091,1,3,Mrpl55
Ankrd46.3,0.002846247,-0.129196665,0.089,0.111,1,3,Ankrd46
Mlf2.3,0.002860588,-0.03908712,0.274,0.231,1,3,Mlf2
Rnf122.3,0.002863861,-0.017687018,0.098,0.077,1,3,Rnf122
Clic4.3,0.002871724,-0.225021695,0.411,0.412,1,3,Clic4
B230311B06Rik.3,0.002883087,0.015382817,0.01,0.005,1,3,B230311B06Rik
Gm15851.3,0.002885865,0.015524583,0.01,0.005,1,3,Gm15851
Gm16201.3,0.002888459,0.023308643,0.016,0.009,1,3,Gm16201
Gramd1a.3,0.002889022,-0.005320406,0.092,0.071,1,3,Gramd1a
Vasn.3,0.002889095,-0.201071953,0.279,0.298,1,3,Vasn
Gm30906.3,0.002889615,0.013369365,0.006,0.002,1,3,Gm30906
Eya2.3,0.002896349,-0.053935978,0.009,0.019,1,3,Eya2
