,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Gm43420.9,0.162787356,-0.01063105,0,0.003,1,9,Gm43420
Gm38387.9,0.162787356,-0.010965193,0,0.003,1,9,Gm38387
Gm37818.9,0.162787356,-0.011077459,0,0.003,1,9,Gm37818
Gm43960.9,0.162787356,-0.012701988,0,0.003,1,9,Gm43960
1110018N20Rik.9,0.162787356,-0.013412132,0,0.003,1,9,1110018N20Rik
Pcdh17.9,0.162787356,-0.014875024,0,0.003,1,9,Pcdh17
Gm2115.9,0.162787356,-0.018717981,0,0.003,1,9,Gm2115
Kcnk3.9,0.162787356,-0.019091761,0,0.003,1,9,Kcnk3
Dhcr24.9,0.162795513,-0.101695081,0.025,0.035,1,9,Dhcr24
Rcor2.9,0.162828338,0.005037155,0.003,0.009,1,9,Rcor2
Fbxl17.9,0.162840478,0.00731397,0.03,0.041,1,9,Fbxl17
Gm8394.9,0.162843348,0.001389019,0.003,0.009,1,9,Gm8394
Agpat5.9,0.16286553,0.035877912,0.077,0.097,1,9,Agpat5
Tmub2.9,0.162866409,-0.007637889,0.059,0.076,1,9,Tmub2
Slc35a3.9,0.162876391,0.001322125,0.031,0.043,1,9,Slc35a3
Gm21926.9,0.162957929,0.023827242,0.023,0.016,1,9,Gm21926
Syk.9,0.163017679,-0.018555046,0.015,0.024,1,9,Syk
Gm45221.9,0.163045418,-0.016453341,0.002,0.006,1,9,Gm45221
Gm35315.9,0.163047506,0.009385149,0.007,0.003,1,9,Gm35315
Scaf1.9,0.163099322,-0.014656837,0.061,0.078,1,9,Scaf1
Cyb5d1.9,0.16311849,0.018919109,0.007,0.003,1,9,Cyb5d1
Gm45084.9,0.16311849,0.011511897,0.007,0.003,1,9,Gm45084
Pard3b.9,0.163145926,0.108959687,0.143,0.129,1,9,Pard3b
Tmem160.9,0.163455986,0.068378719,0.174,0.212,1,9,Tmem160
Nbeal2.9,0.163501185,-0.022818774,0.005,0.011,1,9,Nbeal2
Mrln.9,0.163624084,-0.056507822,0.008,0.015,1,9,Mrln
Col11a2.9,0.163661763,-0.039437369,0.005,0.011,1,9,Col11a2
Rab3gap1.9,0.163734558,0.045094265,0.071,0.089,1,9,Rab3gap1
Uckl1.9,0.163791319,0.021828087,0.039,0.053,1,9,Uckl1
Zfp239.9,0.16379593,0.038657454,0.008,0.004,1,9,Zfp239
Phf11c.9,0.163834745,0.050593697,0.011,0.007,1,9,Phf11c
Ankrd37.9,0.163868126,-0.020466237,0.016,0.026,1,9,Ankrd37
2410004P03Rik.9,0.163959472,-0.013526824,0.002,0.006,1,9,2410004P03Rik
Zfp87.9,0.164014932,0.000710883,0.018,0.028,1,9,Zfp87
Fgfr1op.9,0.164037202,-0.00496411,0.034,0.047,1,9,Fgfr1op
Nus1.9,0.164051452,0.063050814,0.107,0.13,1,9,Nus1
Zbtb41.9,0.164090592,0.022390194,0.034,0.047,1,9,Zbtb41
Nars2.9,0.164126352,-0.019181471,0.007,0.013,1,9,Nars2
Lbhd1.9,0.164157126,-0.010040879,0.002,0.006,1,9,Lbhd1
Wdr62.9,0.164247028,-0.007673227,0.002,0.006,1,9,Wdr62
Khk.9,0.164272109,-0.008435161,0.018,0.028,1,9,Khk
Plekhm1.9,0.16432394,-0.002038677,0.013,0.022,1,9,Plekhm1
Iars.9,0.164402398,0.013990538,0.041,0.055,1,9,Iars
Tfam.9,0.164440772,-0.001106869,0.061,0.077,1,9,Tfam
Fxn.9,0.164678613,-0.020364945,0.018,0.028,1,9,Fxn
Fuom.9,0.164680583,-0.027807136,0.036,0.049,1,9,Fuom
Dhx33.9,0.164717341,-0.023115242,0.031,0.043,1,9,Dhx33
Tlcd1.9,0.164769704,0.02348942,0.097,0.119,1,9,Tlcd1
Gm7332.9,0.16486096,-0.018145675,0.007,0.013,1,9,Gm7332
Mrpl47.9,0.164886333,0.001705323,0.038,0.051,1,9,Mrpl47
Naxd.9,0.164898,0.07955847,0.172,0.208,1,9,Naxd
Zbtb25.9,0.164906982,0.004687967,0.013,0.022,1,9,Zbtb25
2810468N07Rik.9,0.164942789,0.057979884,0.021,0.015,1,9,2810468N07Rik
Dgcr2.9,0.16497923,-0.012282374,0.056,0.072,1,9,Dgcr2
Scrn2.9,0.165277342,0.050663242,0.021,0.015,1,9,Scrn2
Nudc.9,0.165334922,0.048521014,0.21,0.25,1,9,Nudc
Retreg2.9,0.165364336,0.047043,0.064,0.082,1,9,Retreg2
Arhgap31.9,0.165381625,-0.006483382,0.033,0.045,1,9,Arhgap31
Gm43009.9,0.165494349,-0.017056206,0.003,0.008,1,9,Gm43009
Ift27.9,0.165578372,0.035049122,0.136,0.164,1,9,Ift27
Gabra3.9,0.165671947,0.215752432,0.138,0.124,1,9,Gabra3
Dzip3.9,0.165777183,-0.017829482,0.038,0.051,1,9,Dzip3
Mrps31.9,0.165952868,0.024611071,0.034,0.047,1,9,Mrps31
Sipa1l3.9,0.165954712,-0.023559085,0.026,0.037,1,9,Sipa1l3
Nme6.9,0.166019877,-0.023547405,0.01,0.017,1,9,Nme6
Zfyve9.9,0.16605822,0.142982615,0.11,0.096,1,9,Zfyve9
Emc4.9,0.166063549,0.003818412,0.079,0.098,1,9,Emc4
Rpl13-ps3.9,0.166120234,-0.008195635,0.003,0.008,1,9,Rpl13-ps3
Prkca.9,0.166170473,0.011986048,0.085,0.106,1,9,Prkca
Hmgn5.9,0.16620187,0.066331634,0.092,0.114,1,9,Hmgn5
Lipg.9,0.166334358,0.002141928,0.003,0.008,1,9,Lipg
Sh3glb2.9,0.166444721,0.034665354,0.046,0.061,1,9,Sh3glb2
Gm47644.9,0.166456808,-0.001750042,0.003,0.008,1,9,Gm47644
4930526A20Rik.9,0.166513285,-0.016498509,0.002,0.006,1,9,4930526A20Rik
Apip.9,0.166530921,-0.01081305,0.049,0.064,1,9,Apip
Zkscan17.9,0.166538628,-0.017352283,0.018,0.028,1,9,Zkscan17
Galnt15.9,0.166566595,0.138524807,0.08,0.068,1,9,Galnt15
Susd6.9,0.166575453,0.042613688,0.187,0.222,1,9,Susd6
Gm15764.9,0.16660325,-0.010146956,0,0.003,1,9,Gm15764
E2f2.9,0.16660325,-0.007079415,0,0.003,1,9,E2f2
Gm5620.9,0.16660325,-0.007526776,0,0.003,1,9,Gm5620
Gm15663.9,0.16660325,-0.007805448,0,0.003,1,9,Gm15663
Gm4240.9,0.16660325,-0.008373662,0,0.003,1,9,Gm4240
Zfp174.9,0.16660325,-0.009003522,0,0.003,1,9,Zfp174
Dok5.9,0.16660325,-0.009702558,0,0.003,1,9,Dok5
B930059L03Rik.9,0.16660325,-0.010922061,0,0.003,1,9,B930059L03Rik
Sag.9,0.16660325,-0.011039684,0,0.003,1,9,Sag
Rps12-ps9.9,0.16660325,-0.011248326,0,0.003,1,9,Rps12-ps9
Gm45483.9,0.16660325,-0.012049872,0,0.003,1,9,Gm45483
Ppara.9,0.16660325,-0.012815698,0,0.003,1,9,Ppara
Gm47484.9,0.16660325,-0.013243057,0,0.003,1,9,Gm47484
Sgo2b.9,0.16660325,-0.01377001,0,0.003,1,9,Sgo2b
Ppp1r27.9,0.16660325,-0.030043886,0,0.003,1,9,Ppp1r27
Irgq.9,0.16667808,-0.021594048,0.023,0.033,1,9,Irgq
Gbp4.9,0.166786347,-0.030065309,0.003,0.008,1,9,Gbp4
Nsa2-ps1.9,0.166793713,-0.020518893,0.008,0.015,1,9,Nsa2-ps1
Trp53rkb.9,0.166896984,-0.018740955,0.002,0.006,1,9,Trp53rkb
Skp2.9,0.167001311,0.001863128,0.013,0.021,1,9,Skp2
Flt3l.9,0.167080936,0.090943495,0.072,0.06,1,9,Flt3l
Zc3h12c.9,0.167103557,-0.022860951,0.018,0.028,1,9,Zc3h12c
D230025D16Rik.9,0.167105479,-0.004236997,0.011,0.019,1,9,D230025D16Rik
Gm42702.9,0.167177014,-0.01318029,0.007,0.013,1,9,Gm42702
Fam161b.9,0.167189771,-0.016065877,0.002,0.006,1,9,Fam161b
Slc1a5.9,0.167228906,0.143497034,0.343,0.34,1,9,Slc1a5
Hnrnpa3.9,0.167278423,-0.001531287,0.356,0.412,1,9,Hnrnpa3
Clmp.9,0.16728032,0.06181373,0.291,0.348,1,9,Clmp
Adipor2.9,0.167298757,-0.013236799,0.085,0.105,1,9,Adipor2
Ctdsp2.9,0.167335327,0.057229317,0.25,0.296,1,9,Ctdsp2
Mical2.9,0.167378192,0.100817757,0.066,0.054,1,9,Mical2
Ggcx.9,0.167444262,0.009667902,0.097,0.12,1,9,Ggcx
Elfn1.9,0.16746461,-0.010341796,0.002,0.006,1,9,Elfn1
Naa38.9,0.167509819,0.024123006,0.1,0.123,1,9,Naa38
Nat8.9,0.167648024,-0.011644431,0.002,0.006,1,9,Nat8
Slc38a1.9,0.167648024,-0.014600651,0.002,0.006,1,9,Slc38a1
6230400D17Rik.9,0.167698764,0.031570179,0.01,0.006,1,9,6230400D17Rik
Gm6035.9,0.167739788,-0.009627767,0.002,0.006,1,9,Gm6035
Aasdhppt.9,0.167769713,0.039116013,0.048,0.063,1,9,Aasdhppt
1500015A07Rik.9,0.167941801,-3.19E-05,0.002,0.006,1,9,1500015A07Rik
Gm19522.9,0.168205962,-0.029486538,0.005,0.011,1,9,Gm19522
Gm48542.9,0.168219698,-0.030857767,0.005,0.011,1,9,Gm48542
Swsap1.9,0.168235029,-0.008104687,0.005,0.011,1,9,Swsap1
Sorbs1.9,0.168353518,0.015141729,0.041,0.031,1,9,Sorbs1
Dexi.9,0.168372096,-0.018599683,0.041,0.055,1,9,Dexi
Sept10.9,0.168379886,0.008355996,0.067,0.085,1,9,10-Sep
Atxn2l.9,0.168689075,-0.026709331,0.158,0.186,1,9,Atxn2l
Rab40b.9,0.168851906,-0.000342746,0.016,0.025,1,9,Rab40b
Uxt.9,0.168973775,-0.001276971,0.039,0.053,1,9,Uxt
Tcaim.9,0.169028628,0.030775334,0.01,0.017,1,9,Tcaim
Apobec3.9,0.16905229,-0.033942331,0.031,0.043,1,9,Apobec3
Rpph1.9,0.169090396,-0.012652983,0.003,0.008,1,9,Rpph1
Lypla2.9,0.169107402,0.019682675,0.067,0.085,1,9,Lypla2
Irf2.9,0.169113432,0.047495287,0.153,0.184,1,9,Irf2
Hbb-bs.9,0.169169739,-2.305711051,0.138,0.122,1,9,Hbb-bs
Leng8.9,0.169194611,0.064025399,0.041,0.032,1,9,Leng8
Arnt.9,0.169202676,0.032100714,0.08,0.1,1,9,Arnt
Tshz1.9,0.16920327,0.037419662,0.12,0.144,1,9,Tshz1
Tmem231.9,0.169205216,0.044520837,0.02,0.013,1,9,Tmem231
Tctex1d2.9,0.169222494,-0.003065005,0.041,0.055,1,9,Tctex1d2
Usp22.9,0.169460584,-0.01396582,0.071,0.088,1,9,Usp22
Sec22a.9,0.169467321,-0.015902398,0.044,0.059,1,9,Sec22a
Hnrnpr.9,0.169607746,0.01501932,0.258,0.301,1,9,Hnrnpr
Nol7.9,0.169618904,0.044268995,0.273,0.321,1,9,Nol7
Efna4.9,0.169714154,-0.013409767,0.007,0.013,1,9,Efna4
Gorab.9,0.169818176,0.066494662,0.048,0.063,1,9,Gorab
Urm1.9,0.169856545,0.018860499,0.062,0.08,1,9,Urm1
Zbtb45.9,0.169866396,0.061138992,0.026,0.019,1,9,Zbtb45
Slc25a40.9,0.170012936,-0.009022574,0.008,0.015,1,9,Slc25a40
Kcnk2.9,0.170093558,-0.053730916,0.01,0.017,1,9,Kcnk2
Thbs4.9,0.170114997,-0.321931693,0.314,0.291,1,9,Thbs4
Pola2.9,0.170149863,0.001555955,0.02,0.029,1,9,Pola2
AW549877.9,0.170177914,0.030406575,0.084,0.105,1,9,AW549877
Rita1.9,0.170431681,-0.026861005,0.016,0.025,1,9,Rita1
Nup214.9,0.170438575,0.024286331,0.039,0.053,1,9,Nup214
Lgals7.9,0.170467869,0.028965137,0.015,0.009,1,9,Lgals7
Ppcdc.9,0.170481714,-0.036895516,0.021,0.031,1,9,Ppcdc
Gm20900.9,0.170521447,-0.010221813,0,0.003,1,9,Gm20900
C630043F03Rik.9,0.170521447,-0.010985782,0,0.003,1,9,C630043F03Rik
Neil3.9,0.170521447,-0.005840479,0,0.003,1,9,Neil3
Pilrb1.9,0.170521447,-0.007501667,0,0.003,1,9,Pilrb1
9030624G23Rik.9,0.170521447,-0.008185537,0,0.003,1,9,9030624G23Rik
E130201H02Rik.9,0.170521447,-0.009086962,0,0.003,1,9,E130201H02Rik
Rpl13a-ps1.9,0.170521447,-0.009172367,0,0.003,1,9,Rpl13a-ps1
Itpkc.9,0.170521447,-0.010068612,0,0.003,1,9,Itpkc
Gm46364.9,0.170521447,-0.010130342,0,0.003,1,9,Gm46364
Gm36935.9,0.170521447,-0.010714512,0,0.003,1,9,Gm36935
Mfsd2a.9,0.170521447,-0.010945974,0,0.003,1,9,Mfsd2a
Gm49226.9,0.170521447,-0.011298559,0,0.003,1,9,Gm49226
Gm15726.9,0.170521447,-0.011340826,0,0.003,1,9,Gm15726
Gm43511.9,0.170521447,-0.011624698,0,0.003,1,9,Gm43511
Slco1c1.9,0.170521447,-0.012643982,0,0.003,1,9,Slco1c1
Cyp3a13.9,0.170521447,-0.013032345,0,0.003,1,9,Cyp3a13
Tyr.9,0.170521447,-0.013679038,0,0.003,1,9,Tyr
Gm49975.9,0.170521447,-0.021452512,0,0.003,1,9,Gm49975
Igfbp2.9,0.170521447,-0.025416549,0,0.003,1,9,Igfbp2
Gm36944.9,0.170521447,-0.026929446,0,0.003,1,9,Gm36944
Rps21.9,0.170526555,-0.059875926,0.785,0.807,1,9,Rps21
Prx.9,0.170563721,-0.061240541,0.002,0.006,1,9,Prx
Cyp39a1.9,0.170614801,0.059726673,0.028,0.02,1,9,Cyp39a1
Tead2.9,0.170862818,0.043162563,0.026,0.037,1,9,Tead2
Gm42894.9,0.170886062,0.005252775,0.013,0.008,1,9,Gm42894
Lrrc57.9,0.170917575,-0.01547975,0.018,0.027,1,9,Lrrc57
Gm43984.9,0.170997782,-0.013561813,0.005,0.011,1,9,Gm43984
Ghrl.9,0.171058949,0.012452373,0.005,0.002,1,9,Ghrl
Kdm2b.9,0.171186138,-0.033549163,0.01,0.017,1,9,Kdm2b
Cdk10.9,0.171238094,-0.008277737,0.034,0.047,1,9,Cdk10
Gm42989.9,0.171265834,0.011018005,0.005,0.002,1,9,Gm42989
Mov10.9,0.171374559,-0.023643867,0.016,0.025,1,9,Mov10
Gm43162.9,0.171443168,-0.008546292,0.002,0.006,1,9,Gm43162
Gm37531.9,0.171461917,-0.009791275,0.002,0.006,1,9,Gm37531
Chrna1.9,0.171551706,-0.068192881,0.007,0.013,1,9,Chrna1
Gm37736.9,0.171650545,0.007166959,0.005,0.002,1,9,Gm37736
Gm36107.9,0.171760122,-0.014896013,0.003,0.008,1,9,Gm36107
Gm16973.9,0.171952602,-0.025692346,0.008,0.015,1,9,Gm16973
Hotairm1.9,0.171953464,-0.011703206,0.021,0.031,1,9,Hotairm1
Eif1b.9,0.172060149,-0.011105473,0.176,0.207,1,9,Eif1b
Dnase1l1.9,0.172142754,0.061250131,0.054,0.043,1,9,Dnase1l1
Cdh5.9,0.172213979,0.006615458,0.005,0.002,1,9,Cdh5
Pigx.9,0.172321364,0.037969649,0.084,0.104,1,9,Pigx
Mtmr3.9,0.172457425,-0.001670681,0.043,0.057,1,9,Mtmr3
Slc46a1.9,0.172461634,0.005396844,0.01,0.017,1,9,Slc46a1
Lxn.9,0.172463515,0.014143454,0.059,0.075,1,9,Lxn
Gm8712.9,0.172511079,0.001440766,0.005,0.002,1,9,Gm8712
Gm44423.9,0.172646369,0.024925209,0.013,0.008,1,9,Gm44423
Gm45187.9,0.172703156,-0.027622247,0.003,0.008,1,9,Gm45187
Crygn.9,0.172785428,0.019830409,0.011,0.007,1,9,Crygn
Izumo4.9,0.17284532,0.056728262,0.038,0.029,1,9,Izumo4
Sbk1.9,0.172859377,-0.007943619,0.003,0.008,1,9,Sbk1
Gm42577.9,0.172864125,0.024092485,0.007,0.003,1,9,Gm42577
Irf5.9,0.172864125,0.019312559,0.007,0.003,1,9,Irf5
Hectd2.9,0.173079163,0.035435253,0.008,0.004,1,9,Hectd2
Mphosph8.9,0.173154498,0.084395597,0.122,0.147,1,9,Mphosph8
Sugp1.9,0.173289815,-0.033127029,0.038,0.05,1,9,Sugp1
Ccdc50-ps.9,0.173338916,-0.023557896,0.026,0.037,1,9,Ccdc50-ps
Sympk.9,0.173443503,0.004453783,0.025,0.035,1,9,Sympk
Zfp772.9,0.173490716,-0.019628795,0.008,0.015,1,9,Zfp772
E4f1.9,0.17356182,0.08084361,0.059,0.048,1,9,E4f1
Gimap9.9,0.173631642,0.025393979,0.008,0.004,1,9,Gimap9
Rab22a.9,0.173710509,0.051360676,0.138,0.167,1,9,Rab22a
Zfp647.9,0.17376376,-0.022154135,0.002,0.006,1,9,Zfp647
C230031I18Rik.9,0.173823192,0.030717326,0.008,0.004,1,9,C230031I18Rik
Mras.9,0.17382887,0.137801811,0.087,0.075,1,9,Mras
Kifc2.9,0.17386578,0.021522036,0.008,0.004,1,9,Kifc2
Tmem151a.9,0.17396916,0.046423604,0.01,0.006,1,9,Tmem151a
Tpd52.9,0.174014599,0.06726103,0.039,0.03,1,9,Tpd52
Wdpcp.9,0.174045386,-0.003199409,0.011,0.019,1,9,Wdpcp
4833439L19Rik.9,0.17405467,0.013700782,0.092,0.113,1,9,4833439L19Rik
Sc5d.9,0.17410345,-0.035008284,0.066,0.082,1,9,Sc5d
Gne.9,0.174110316,0.005219958,0.026,0.037,1,9,Gne
Car7.9,0.174143868,0.018922648,0.003,0.001,1,9,Car7
Tmem109.9,0.174245074,0.149566192,0.194,0.183,1,9,Tmem109
Gm48585.9,0.174259,-0.018212536,0.002,0.006,1,9,Gm48585
D430013B06Rik.9,0.174412548,-0.015750771,0.008,0.015,1,9,D430013B06Rik
Gm10248.9,0.174421136,0.015197505,0.003,0.001,1,9,Gm10248
1500002F19Rik.9,0.174460772,0.018506512,0.003,0.001,1,9,1500002F19Rik
Piga.9,0.174483911,0.019025228,0.036,0.049,1,9,Piga
Whrn.9,0.174487927,-0.016269398,0.002,0.006,1,9,Whrn
Gm49417.9,0.174540065,0.009443629,0.003,0.001,1,9,Gm49417
Phf11a.9,0.17454536,-0.00933136,0,0.003,1,9,Phf11a
Ttc9.9,0.17454536,-0.012998565,0,0.003,1,9,Ttc9
Fgf13.9,0.17454536,-0.016569959,0,0.003,1,9,Fgf13
Lamc3.9,0.17454536,-0.017253802,0,0.003,1,9,Lamc3
Syt5.9,0.17454536,-0.005752517,0,0.003,1,9,Syt5
Gm37738.9,0.17454536,-0.007316063,0,0.003,1,9,Gm37738
Gm11281.9,0.17454536,-0.0079106,0,0.003,1,9,Gm11281
Gm29233.9,0.17454536,-0.008466937,0,0.003,1,9,Gm29233
9430065F17Rik.9,0.17454536,-0.009566443,0,0.003,1,9,9430065F17Rik
Zbtb42.9,0.17454536,-0.00958513,0,0.003,1,9,Zbtb42
Dnhd1.9,0.17454536,-0.009727586,0,0.003,1,9,Dnhd1
Rnf113a1.9,0.17454536,-0.010164556,0,0.003,1,9,Rnf113a1
Gm17058.9,0.17454536,-0.010314336,0,0.003,1,9,Gm17058
Iqcg.9,0.17454536,-0.010509583,0,0.003,1,9,Iqcg
Gm38351.9,0.17454536,-0.011376286,0,0.003,1,9,Gm38351
Egr4.9,0.17454536,-0.01482059,0,0.003,1,9,Egr4
Arpp21.9,0.17454536,-0.020628487,0,0.003,1,9,Arpp21
2310040G24Rik.9,0.17454536,-0.023029886,0,0.003,1,9,2310040G24Rik
Mybpc2.9,0.17454536,-0.056122291,0,0.003,1,9,Mybpc2
Gm49284.9,0.174579722,0.009625814,0.003,0.001,1,9,Gm49284
Gm9701.9,0.174579722,0.006360019,0.003,0.001,1,9,Gm9701
Nudt5.9,0.174583108,0.005023148,0.034,0.047,1,9,Nudt5
Ier3ip1.9,0.174597249,-0.012280051,0.346,0.398,1,9,Ier3ip1
Gm38043.9,0.174612332,0.021336467,0.008,0.004,1,9,Gm38043
Atxn7l1os1.9,0.174619386,0.017132235,0.003,0.001,1,9,Atxn7l1os1
Rpl23a-ps3.9,0.174622673,-0.003460118,0.007,0.013,1,9,Rpl23a-ps3
Gm42939.9,0.174738416,0.006636018,0.003,0.001,1,9,Gm42939
Pip4k2a.9,0.174830349,-0.007713377,0.072,0.09,1,9,Pip4k2a
1010001B22Rik.9,0.174883488,0.011271286,0.007,0.003,1,9,1010001B22Rik
Arhgap36.9,0.174976659,0.009992052,0.003,0.001,1,9,Arhgap36
Ube2e2.9,0.175061254,0.023895302,0.066,0.083,1,9,Ube2e2
Map3k10.9,0.175063309,-0.021942126,0.011,0.019,1,9,Map3k10
Gm15063.9,0.175135623,0.003668239,0.003,0.001,1,9,Gm15063
Gm9762.9,0.175156915,-0.006818469,0.002,0.006,1,9,Gm9762
Ctxn3.9,0.175215145,0.000444396,0.003,0.001,1,9,Ctxn3
Tmem256.9,0.175219386,0.021595959,0.335,0.392,1,9,Tmem256
Anxa7.9,0.175255407,0.051900067,0.195,0.233,1,9,Anxa7
Zfp977.9,0.175414068,0.000565626,0.003,0.001,1,9,Zfp977
Mmaa.9,0.175439224,0.057231169,0.036,0.027,1,9,Mmaa
Fkbp1b.9,0.175508291,0.05194996,0.018,0.012,1,9,Fkbp1b
Gm17971.9,0.175685301,0.004303604,0.049,0.064,1,9,Gm17971
Nrm.9,0.175792411,0.005673224,0.013,0.021,1,9,Nrm
Cipc.9,0.175891918,0.043338012,0.033,0.024,1,9,Cipc
Fggy.9,0.17601044,0.084176776,0.013,0.008,1,9,Fggy
Vmn2r110.9,0.176065636,-0.009653312,0.003,0.008,1,9,Vmn2r110
Efna2.9,0.176095833,0.05619824,0.028,0.02,1,9,Efna2
Maip1.9,0.176208023,-0.024242679,0.041,0.054,1,9,Maip1
Spsb4.9,0.176407277,-0.028207339,0.013,0.021,1,9,Spsb4
Sync.9,0.176534198,-0.03231666,0.007,0.013,1,9,Sync
Rab40c.9,0.176861368,-0.022938965,0.015,0.023,1,9,Rab40c
Klf15.9,0.17690102,-0.035152388,0.003,0.008,1,9,Klf15
Hspb2.9,0.176965302,0.05755477,0.039,0.03,1,9,Hspb2
Pycr2.9,0.177019468,0.007719036,0.051,0.066,1,9,Pycr2
Ube2s.9,0.177101736,-0.011898802,0.011,0.019,1,9,Ube2s
Zgrf1.9,0.177119056,-0.014007576,0.005,0.011,1,9,Zgrf1
Rpl19-ps6.9,0.177176466,-0.003078095,0.005,0.011,1,9,Rpl19-ps6
Dnajc24.9,0.177259208,0.006687398,0.066,0.083,1,9,Dnajc24
Tnfrsf1b.9,0.177299531,-0.005384625,0.038,0.05,1,9,Tnfrsf1b
Gm25432.9,0.177358686,-0.010264387,0.007,0.013,1,9,Gm25432
Fam114a1.9,0.177359451,0.063840446,0.32,0.377,1,9,Fam114a1
Gm5436.9,0.177418754,0.026039902,0.018,0.027,1,9,Gm5436
Paip2b.9,0.177467019,-0.028616511,0.018,0.027,1,9,Paip2b
Ncapd3.9,0.177547555,0.002410147,0.025,0.035,1,9,Ncapd3
Crtc1.9,0.177580677,0.055031994,0.025,0.017,1,9,Crtc1
Clybl.9,0.177607399,0.033583564,0.044,0.058,1,9,Clybl
Dlg2.9,0.177641039,-0.016004632,0.002,0.006,1,9,Dlg2
Chn1.9,0.177649176,-0.04215349,0.003,0.008,1,9,Chn1
Scfd2.9,0.177704117,-0.0066978,0.02,0.029,1,9,Scfd2
Dis3.9,0.178020296,0.019038117,0.048,0.062,1,9,Dis3
Ntpcr.9,0.178024937,0.00580682,0.034,0.046,1,9,Ntpcr
Nradd.9,0.17804108,0.146485326,0.048,0.038,1,9,Nradd
Gm49307.9,0.178059287,-0.019589086,0.002,0.006,1,9,Gm49307
Rspo1.9,0.178059287,-0.02064483,0.002,0.006,1,9,Rspo1
Gucy1b1.9,0.17811438,-0.182705338,0.031,0.042,1,9,Gucy1b1
Gm49207.9,0.178272016,0.008145625,0.041,0.055,1,9,Gm49207
Gm8292.9,0.178273557,-0.014085581,0.002,0.006,1,9,Gm8292
Csrp1.9,0.178281614,-0.000401165,0.067,0.085,1,9,Csrp1
Pgf.9,0.17836453,-0.032870896,0.033,0.045,1,9,Pgf
Gm44250.9,0.178528716,-0.039170968,0.059,0.074,1,9,Gm44250
Mtrr.9,0.178571819,-0.007649187,0.011,0.019,1,9,Mtrr
Crnde.9,0.178644927,-0.012037105,0.003,0.008,1,9,Crnde
1700023H06Rik.9,0.178678555,-0.011677254,0,0.003,1,9,1700023H06Rik
Gm15907.9,0.178678555,-0.007857342,0,0.003,1,9,Gm15907
Kctd14.9,0.178678555,-0.008168989,0,0.003,1,9,Kctd14
Gm46546.9,0.178678555,-0.008563991,0,0.003,1,9,Gm46546
Gm11425.9,0.178678555,-0.008999405,0,0.003,1,9,Gm11425
3110053B16Rik.9,0.178678555,-0.009191815,0,0.003,1,9,3110053B16Rik
Ugt1a6a.9,0.178678555,-0.009906794,0,0.003,1,9,Ugt1a6a
Hoxd4.9,0.178678555,-0.010440629,0,0.003,1,9,Hoxd4
Mrc1.9,0.178678555,-0.011172008,0,0.003,1,9,Mrc1
Prkcb.9,0.178678555,-0.011191849,0,0.003,1,9,Prkcb
9430025C20Rik.9,0.178678555,-0.011204017,0,0.003,1,9,9430025C20Rik
Syp.9,0.178678555,-0.011206883,0,0.003,1,9,Syp
Gm42972.9,0.178678555,-0.013815988,0,0.003,1,9,Gm42972
Col4a6.9,0.178678555,-0.01439279,0,0.003,1,9,Col4a6
Rassf4.9,0.178678555,-0.014739208,0,0.003,1,9,Rassf4
Mgl2.9,0.178678555,-0.016523609,0,0.003,1,9,Mgl2
Iqcb1.9,0.179045201,0.035186952,0.034,0.026,1,9,Iqcb1
Zfp821.9,0.179108574,0.068602222,0.026,0.019,1,9,Zfp821
Brms1l.9,0.179247636,-0.037171745,0.046,0.06,1,9,Brms1l
Jarid2.9,0.179282006,-0.001617367,0.049,0.064,1,9,Jarid2
Stag2.9,0.179413916,0.10452607,0.215,0.203,1,9,Stag2
Anp32-ps.9,0.179529881,-0.014928623,0.01,0.017,1,9,Anp32-ps
Ulk1.9,0.179750747,-0.027640979,0.039,0.052,1,9,Ulk1
Mrps10.9,0.179901624,0.04591838,0.064,0.081,1,9,Mrps10
Rps15a-ps5.9,0.180170714,-0.02991702,0.018,0.027,1,9,Rps15a-ps5
Tob2.9,0.18020279,0.145461962,0.245,0.238,1,9,Tob2
Dennd5b.9,0.180236494,-0.045612724,0.041,0.054,1,9,Dennd5b
Fen1.9,0.180412902,0.029056155,0.015,0.009,1,9,Fen1
Mtmr10.9,0.180456941,-0.022818906,0.01,0.017,1,9,Mtmr10
Hmg20a.9,0.180592079,0.12550825,0.09,0.078,1,9,Hmg20a
4932441J04Rik.9,0.180639814,0.037595037,0.021,0.015,1,9,4932441J04Rik
Gatad2b.9,0.180685057,0.143559596,0.159,0.148,1,9,Gatad2b
Ap5m1.9,0.180712255,-0.027611892,0.026,0.037,1,9,Ap5m1
Tmem199.9,0.180745008,-0.019934108,0.011,0.019,1,9,Tmem199
Pcbp2.9,0.180751533,0.031298379,0.232,0.274,1,9,Pcbp2
Trip11.9,0.18086895,0.076062855,0.269,0.315,1,9,Trip11
Lyz2.9,0.181004643,-0.100287987,0.018,0.027,1,9,Lyz2
Star.9,0.181016042,-0.024929915,0.003,0.008,1,9,Star
B4galt7.9,0.181063093,0.011903949,0.023,0.033,1,9,B4galt7
Anapc4.9,0.181207116,0.036902477,0.103,0.127,1,9,Anapc4
Tmem131l.9,0.181288365,0.045100844,0.02,0.013,1,9,Tmem131l
