,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Nmnat2.15,0.349676867,-0.037824784,0,0.01,1,15,Nmnat2
Ehd3.15,0.349676867,-0.052696489,0,0.01,1,15,Ehd3
Pigh.15,0.349676867,-0.033989264,0,0.01,1,15,Pigh
Tmem28.15,0.349676867,-0.036003339,0,0.01,1,15,Tmem28
Gstm2-ps1.15,0.349676867,-0.037359711,0,0.01,1,15,Gstm2-ps1
Gm6055.15,0.349676867,-0.028244091,0,0.01,1,15,Gm6055
Ing2.15,0.349792743,0.181947807,0.046,0.073,1,15,Ing2
Zbtb6.15,0.349904042,-0.085505524,0.011,0.028,1,15,Zbtb6
Pbx2.15,0.349978517,-0.083882279,0.011,0.028,1,15,Pbx2
Usf3.15,0.350715748,0.257457275,0.08,0.059,1,15,Usf3
Nat2.15,0.351032359,-0.036806165,0,0.01,1,15,Nat2
Ephx3.15,0.351032359,-0.067484751,0,0.01,1,15,Ephx3
Sgo1.15,0.351032359,-0.029924328,0,0.01,1,15,Sgo1
Gm13803.15,0.351032359,-0.032783897,0,0.01,1,15,Gm13803
Ccdc61.15,0.351172136,-0.075515219,0.011,0.028,1,15,Ccdc61
Tbx15.15,0.351280445,0.000555023,0.092,0.127,1,15,Tbx15
Prps1.15,0.351442152,0.241383677,0.057,0.039,1,15,Prps1
Mri1.15,0.351489456,0.078507392,0.034,0.059,1,15,Mri1
Gm7536.15,0.351585688,0.03723769,0.046,0.075,1,15,Gm7536
Utp14b.15,0.352081067,0.032457542,0.011,0.028,1,15,Utp14b
Pigf.15,0.35239487,-0.028122359,0,0.01,1,15,Pigf
Mal2.15,0.35239487,-0.039571247,0,0.01,1,15,Mal2
Dnaic2.15,0.35239487,-0.02966469,0,0.01,1,15,Dnaic2
Shld3.15,0.35239487,-0.034290496,0,0.01,1,15,Shld3
Sdr42e1.15,0.35239487,-0.042711357,0,0.01,1,15,Sdr42e1
Adam30.15,0.35239487,-0.034682922,0,0.01,1,15,Adam30
Spta1.15,0.35239487,-0.035184588,0,0.01,1,15,Spta1
Mrgpre.15,0.35239487,-0.038815608,0,0.01,1,15,Mrgpre
A730020M07Rik.15,0.35239487,-0.046462303,0,0.01,1,15,A730020M07Rik
Col28a1.15,0.35239487,-0.056308949,0,0.01,1,15,Col28a1
Mtmr7.15,0.35239487,-0.029542611,0,0.01,1,15,Mtmr7
Rtl8c.15,0.35239487,-0.031394584,0,0.01,1,15,Rtl8c
Zfp764.15,0.35239487,-0.032876533,0,0.01,1,15,Zfp764
Gm44291.15,0.35239487,-0.035138139,0,0.01,1,15,Gm44291
Tex2.15,0.352635132,0.047394135,0.011,0.028,1,15,Tex2
Rmi1.15,0.352709049,0.061219415,0.011,0.028,1,15,Rmi1
Cnep1r1.15,0.352918274,0.461412754,0.103,0.151,1,15,Cnep1r1
Zmym2.15,0.353191849,-0.070246572,0.057,0.086,1,15,Zmym2
Cenpt.15,0.353215945,-0.037777828,0.011,0.028,1,15,Cenpt
Rps3a3.15,0.3532573,-0.044340152,0.046,0.073,1,15,Rps3a3
Snx3.15,0.353346924,0.182428039,0.253,0.341,1,15,Snx3
Prr3.15,0.353677602,-0.070579192,0.011,0.028,1,15,Prr3
Fbxo27.15,0.353764457,-0.028634558,0,0.01,1,15,Fbxo27
Tyw3.15,0.353764457,-0.036139555,0,0.01,1,15,Tyw3
Gm7818.15,0.353764457,-0.038958381,0,0.01,1,15,Gm7818
Gm6665.15,0.353764457,-0.030011355,0,0.01,1,15,Gm6665
B3gnt2.15,0.353764457,-0.04018804,0,0.01,1,15,B3gnt2
Gm36962.15,0.353764457,-0.040553186,0,0.01,1,15,Gm36962
Sall2.15,0.353764457,-0.028003564,0,0.01,1,15,Sall2
Gm9761.15,0.353764457,-0.029234445,0,0.01,1,15,Gm9761
Slc25a53.15,0.353764457,-0.029712437,0,0.01,1,15,Slc25a53
4933440N22Rik.15,0.353764457,-0.033511828,0,0.01,1,15,4933440N22Rik
Abcf2.15,0.353885844,0.277463015,0.08,0.059,1,15,Abcf2
Gm11960.15,0.353904179,0.056456583,0.011,0.005,1,15,Gm11960
Mccc2.15,0.353988362,-0.066800297,0.011,0.028,1,15,Mccc2
Trim13.15,0.354228481,0.366335325,0.023,0.012,1,15,Trim13
Mfsd3.15,0.35426151,0.024852219,0.034,0.02,1,15,Mfsd3
Fzd6.15,0.35481557,0.014107472,0.023,0.012,1,15,Fzd6
Mrpl54.15,0.355046223,0.539564336,0.207,0.191,1,15,Mrpl54
Ccnc.15,0.355102971,-0.026308651,0.034,0.059,1,15,Ccnc
Fcsk.15,0.355141179,-0.032204531,0,0.01,1,15,Fcsk
Gm26672.15,0.355141179,-0.036579172,0,0.01,1,15,Gm26672
Gm41724.15,0.355141179,-0.025281633,0,0.01,1,15,Gm41724
Muc1.15,0.355141179,-0.030713026,0,0.01,1,15,Muc1
Fndc10.15,0.355141179,-0.032713079,0,0.01,1,15,Fndc10
Gm13561.15,0.355141179,-0.03956033,0,0.01,1,15,Gm13561
Gm11539.15,0.355141179,-0.026603783,0,0.01,1,15,Gm11539
Ackr4.15,0.355141179,-0.041333191,0,0.01,1,15,Ackr4
Mtmr4.15,0.355171631,0.073824273,0.011,0.028,1,15,Mtmr4
Eif1ad.15,0.355229816,0.041041038,0.034,0.057,1,15,Eif1ad
Atp6v0a4.15,0.355607015,0.037088556,0.011,0.005,1,15,Atp6v0a4
Ttc32.15,0.355942591,0.097503819,0.046,0.03,1,15,Ttc32
Noa1.15,0.356316503,0.085952808,0.011,0.028,1,15,Noa1
Vangl2.15,0.35635381,0.087469424,0.011,0.028,1,15,Vangl2
Etohd2.15,0.356391119,0.118315431,0.011,0.028,1,15,Etohd2
Mcm3.15,0.3564247,-0.054263657,0.011,0.028,1,15,Mcm3
Gm43343.15,0.356525095,-0.037926207,0,0.01,1,15,Gm43343
Arhgdig.15,0.356525095,-0.025807995,0,0.01,1,15,Arhgdig
Fen1.15,0.356525095,-0.028488692,0,0.01,1,15,Fen1
Ddx28.15,0.356525095,-0.03080792,0,0.01,1,15,Ddx28
Gm9517.15,0.356525095,-0.034770943,0,0.01,1,15,Gm9517
Cenph.15,0.356525095,-0.023196707,0,0.01,1,15,Cenph
Mapk11.15,0.356525095,-0.025505422,0,0.01,1,15,Mapk11
Alkbh2.15,0.356525096,-0.028206816,0,0.01,1,15,Alkbh2
Sars.15,0.356689328,0.255718147,0.161,0.219,1,15,Sars
Atm.15,0.356835525,-0.067658212,0.011,0.028,1,15,Atm
Capn1.15,0.357232644,-0.071077104,0.023,0.043,1,15,Capn1
Noc4l.15,0.357633877,0.207588994,0.023,0.043,1,15,Noc4l
Hoxb3os.15,0.357916265,-0.039099109,0,0.01,1,15,Hoxb3os
Llph-ps2.15,0.357916265,-0.030730429,0,0.01,1,15,Llph-ps2
Lag3.15,0.357916265,-0.040420761,0,0.01,1,15,Lag3
M1ap.15,0.357916265,-0.029898583,0,0.01,1,15,M1ap
Kdm8.15,0.357916265,-0.031530719,0,0.01,1,15,Kdm8
Zfp607a.15,0.357916265,-0.03656104,0,0.01,1,15,Zfp607a
Hic2.15,0.357916265,-0.032088131,0,0.01,1,15,Hic2
Bid.15,0.357916265,-0.030856933,0,0.01,1,15,Bid
Stx1b.15,0.357916265,-0.035043926,0,0.01,1,15,Stx1b
Tbx2.15,0.357916265,-0.04633029,0,0.01,1,15,Tbx2
Ccdc71l.15,0.358073687,-0.033578541,0.023,0.044,1,15,Ccdc71l
Tead3.15,0.358193006,0.003877978,0.023,0.044,1,15,Tead3
Zc3h12c.15,0.358395446,-0.084072529,0.011,0.027,1,15,Zc3h12c
Rad18.15,0.358468235,0.047254131,0.011,0.028,1,15,Rad18
Pdzd11.15,0.35853856,0.222016858,0.08,0.118,1,15,Pdzd11
Osbpl5.15,0.358765719,0.123999232,0.046,0.074,1,15,Osbpl5
Mosmo.15,0.35898055,0.069585135,0.046,0.073,1,15,Mosmo
Sdha.15,0.359131525,0.373304873,0.207,0.187,1,15,Sdha
Rnf141.15,0.359279204,-0.065254227,0.011,0.028,1,15,Rnf141
Tedc2.15,0.359314749,-0.033721604,0,0.01,1,15,Tedc2
Gm20721.15,0.359314749,-0.025190358,0,0.01,1,15,Gm20721
Tert.15,0.359314749,-0.025733838,0,0.01,1,15,Tert
Gm16201.15,0.359314749,-0.032993861,0,0.01,1,15,Gm16201
Gm16174.15,0.359314749,-0.035072356,0,0.01,1,15,Gm16174
E230020A03Rik.15,0.359314749,-0.038140406,0,0.01,1,15,E230020A03Rik
6720475M21Rik.15,0.359314749,-0.032728886,0,0.01,1,15,6720475M21Rik
Cfap45.15,0.359314749,-0.03295687,0,0.01,1,15,Cfap45
Lpcat2.15,0.359314749,-0.033029177,0,0.01,1,15,Lpcat2
Ccdc114.15,0.359314749,-0.035926532,0,0.01,1,15,Ccdc114
Rerg.15,0.359314749,-0.044534145,0,0.01,1,15,Rerg
Plpp2.15,0.359314749,-0.025443156,0,0.01,1,15,Plpp2
Lgals7.15,0.359314749,-0.037537805,0,0.01,1,15,Lgals7
Atp2c1.15,0.359844086,0.053041191,0.057,0.088,1,15,Atp2c1
A4galt.15,0.360022681,-0.020318379,0.011,0.028,1,15,A4galt
Pnpla8.15,0.360254094,0.375632742,0.195,0.266,1,15,Pnpla8
Iqsec3.15,0.360439681,0.156780094,0.011,0.005,1,15,Iqsec3
Nuak2.15,0.360720609,-0.035609107,0,0.01,1,15,Nuak2
Zfp365.15,0.360720609,-0.028587492,0,0.01,1,15,Zfp365
Doc2g.15,0.360720609,-0.032900215,0,0.01,1,15,Doc2g
D730003I15Rik.15,0.360720609,-0.035571362,0,0.01,1,15,D730003I15Rik
Adam5.15,0.360720609,-0.031998585,0,0.01,1,15,Adam5
Gm37570.15,0.360720609,-0.036238354,0,0.01,1,15,Gm37570
Tnfsf11.15,0.360720609,-0.024183423,0,0.01,1,15,Tnfsf11
Gnptg.15,0.360778332,0.422650588,0.08,0.118,1,15,Gnptg
Ece2.15,0.360889883,0.048617904,0.011,0.005,1,15,Ece2
March5.15,0.36131137,0.073166989,0.103,0.144,1,15,5-Mar
Fastkd3.15,0.361427556,0.31668683,0.023,0.012,1,15,Fastkd3
Fdxacb1.15,0.361697626,0.106078275,0.023,0.012,1,15,Fdxacb1
Hspe1-rs1.15,0.361875916,0.188836911,0.046,0.03,1,15,Hspe1-rs1
Prdm15.15,0.361910124,0.043884809,0.023,0.012,1,15,Prdm15
Gm37060.15,0.362133907,-0.038311675,0,0.009,1,15,Gm37060
Cxadr.15,0.362133907,-0.028299855,0,0.009,1,15,Cxadr
Zfp324.15,0.362133907,-0.028562315,0,0.009,1,15,Zfp324
Gm46329.15,0.362133907,-0.035139035,0,0.009,1,15,Gm46329
Gm47664.15,0.362133907,-0.03985992,0,0.009,1,15,Gm47664
Gm43305.15,0.362133907,-0.031369381,0,0.009,1,15,Gm43305
Dmtn.15,0.362133907,-0.035593313,0,0.009,1,15,Dmtn
H2-Eb1.15,0.362133907,-0.038025829,0,0.009,1,15,H2-Eb1
Lrrn2.15,0.362133907,-0.036004733,0,0.009,1,15,Lrrn2
Cdk16.15,0.362142473,0.113763539,0.069,0.103,1,15,Cdk16
Lhpp.15,0.362177246,0.111811198,0.011,0.028,1,15,Lhpp
Abhd10.15,0.362251905,-0.004859847,0.023,0.043,1,15,Abhd10
Btbd1.15,0.362379376,0.285455412,0.115,0.092,1,15,Btbd1
Frat2.15,0.362664277,0.165867569,0.023,0.012,1,15,Frat2
Bcl6.15,0.362706649,-0.008520688,0.057,0.088,1,15,Bcl6
Gbe1.15,0.362739307,0.019389237,0.011,0.028,1,15,Gbe1
Cox15.15,0.363004971,0.05790966,0.011,0.028,1,15,Cox15
Nkiras2.15,0.363118865,0.070416296,0.011,0.028,1,15,Nkiras2
Stard8.15,0.363285126,0.11526602,0.034,0.021,1,15,Stard8
Tomm22.15,0.363362327,0.253472396,0.161,0.217,1,15,Tomm22
Gm42981.15,0.363554705,-0.034190911,0,0.009,1,15,Gm42981
Gm4739.15,0.363554705,-0.025939788,0,0.009,1,15,Gm4739
Gm4833.15,0.363554705,-0.027370569,0,0.009,1,15,Gm4833
Pim2.15,0.363554705,-0.030667999,0,0.009,1,15,Pim2
Rfx5.15,0.363554705,-0.03098303,0,0.009,1,15,Rfx5
Cdc6.15,0.363554705,-0.031113357,0,0.009,1,15,Cdc6
Gm43260.15,0.363554705,-0.03838196,0,0.009,1,15,Gm43260
Mgam.15,0.363554705,-0.040072127,0,0.009,1,15,Mgam
Rad51d.15,0.363707628,-0.034471079,0.011,0.028,1,15,Rad51d
Rmc1.15,0.364072143,-0.06716095,0.011,0.027,1,15,Rmc1
March8.15,0.364513928,0.289883858,0.046,0.073,1,15,8-Mar
Gm10076.15,0.364870998,0.258720728,0.23,0.313,1,15,Gm10076
Ralgapb.15,0.364871359,-0.028298009,0.023,0.043,1,15,Ralgapb
Plekhb1.15,0.364983069,-0.083150274,0,0.009,1,15,Plekhb1
Ccdc125.15,0.364983069,-0.031710378,0,0.009,1,15,Ccdc125
Gm26789.15,0.364983069,-0.033529537,0,0.009,1,15,Gm26789
Gm43581.15,0.364983069,-0.031522513,0,0.009,1,15,Gm43581
9430015G10Rik.15,0.364983069,-0.031633774,0,0.009,1,15,9430015G10Rik
Lmln.15,0.364983069,-0.038613462,0,0.009,1,15,Lmln
Cenpm.15,0.364983069,-0.02105843,0,0.009,1,15,Cenpm
Arxes2.15,0.364983069,-0.023756087,0,0.009,1,15,Arxes2
Gm44695.15,0.364983069,-0.029340839,0,0.009,1,15,Gm44695
Gm42659.15,0.364983069,-0.029671038,0,0.009,1,15,Gm42659
Nhej1.15,0.364983069,-0.029926889,0,0.009,1,15,Nhej1
Hs3st3b1.15,0.364983069,-0.038732428,0,0.009,1,15,Hs3st3b1
Pick1.15,0.365201063,0.156363267,0.046,0.03,1,15,Pick1
Mthfd1.15,0.365539244,-0.082606329,0.023,0.043,1,15,Mthfd1
AU040320.15,0.366106357,-0.063561624,0.023,0.043,1,15,AU040320
Psmb5.15,0.366208529,0.394288053,0.184,0.165,1,15,Psmb5
Amot.15,0.36628126,-0.061115538,0.011,0.027,1,15,Amot
Camk4.15,0.366419063,-0.023231997,0,0.009,1,15,Camk4
Zfp697.15,0.366419063,-0.026482908,0,0.009,1,15,Zfp697
Nlrc5.15,0.366419063,-0.032308999,0,0.009,1,15,Nlrc5
Lonrf2.15,0.366419063,-0.034117614,0,0.009,1,15,Lonrf2
Slc22a4.15,0.366419063,-0.034371646,0,0.009,1,15,Slc22a4
Prr11.15,0.366419063,-0.02740052,0,0.009,1,15,Prr11
1810026B05Rik.15,0.366419063,-0.032209979,0,0.009,1,15,1810026B05Rik
Cdo1.15,0.366419063,-0.0368474,0,0.009,1,15,Cdo1
Megf6.15,0.366419063,-0.027181404,0,0.009,1,15,Megf6
Plek.15,0.366419063,-0.033574641,0,0.009,1,15,Plek
Efcab7.15,0.366419063,-0.034926748,0,0.009,1,15,Efcab7
Acrbp.15,0.366419063,-0.038072839,0,0.009,1,15,Acrbp
Vps4a.15,0.366443693,0.341504864,0.08,0.12,1,15,Vps4a
Fis1.15,0.366480772,0.195448593,0.207,0.285,1,15,Fis1
Tk1.15,0.366643098,-0.081550903,0.011,0.027,1,15,Tk1
St3gal5.15,0.366910076,0.187689456,0.103,0.08,1,15,St3gal5
Trmt2a.15,0.367578358,0.003638995,0.034,0.058,1,15,Trmt2a
Pdrg1.15,0.36766877,0.650471465,0.172,0.153,1,15,Pdrg1
Exosc5.15,0.367724653,0.080151802,0.034,0.058,1,15,Exosc5
N4bp2l1.15,0.367862753,-0.037858283,0,0.009,1,15,N4bp2l1
Fgd1.15,0.367862753,-0.032167914,0,0.009,1,15,Fgd1
Gm12328.15,0.367862753,-0.027975962,0,0.009,1,15,Gm12328
Tppp.15,0.367862753,-0.03239866,0,0.009,1,15,Tppp
Cux2.15,0.367862753,-0.036667773,0,0.009,1,15,Cux2
Kat5.15,0.367862753,-0.031538926,0,0.009,1,15,Kat5
Zfp760.15,0.367862753,-0.035810123,0,0.009,1,15,Zfp760
Thsd4.15,0.367862753,-0.042004568,0,0.009,1,15,Thsd4
Inhbb.15,0.368029237,-0.071788954,0.011,0.027,1,15,Inhbb
Lrrc57.15,0.368130336,-0.060954824,0.011,0.027,1,15,Lrrc57
P3h2.15,0.368227108,0.043009047,0.011,0.005,1,15,P3h2
Rgl2.15,0.368290317,-0.0665789,0.034,0.057,1,15,Rgl2
Pecr.15,0.368501581,-0.072628644,0.011,0.027,1,15,Pecr
Cpox.15,0.368596328,-0.037264909,0.057,0.086,1,15,Cpox
Nrbf2.15,0.368996517,0.009903194,0.046,0.073,1,15,Nrbf2
Dhrs13.15,0.369040507,0.20777745,0.023,0.012,1,15,Dhrs13
Pisd-ps1.15,0.369314205,-0.030702707,0,0.009,1,15,Pisd-ps1
Madd.15,0.369314205,-0.031572205,0,0.009,1,15,Madd
Chn2.15,0.369314205,-0.031298925,0,0.009,1,15,Chn2
Zfp382.15,0.369314205,-0.03384005,0,0.009,1,15,Zfp382
Gm17354.15,0.369314205,-0.034121223,0,0.009,1,15,Gm17354
Hdx.15,0.369314205,-0.031068491,0,0.009,1,15,Hdx
Fam98c.15,0.369314205,-0.037211213,0,0.009,1,15,Fam98c
Eml5.15,0.369314205,-0.039862589,0,0.009,1,15,Eml5
Ttc4.15,0.369510863,0.03239014,0.057,0.087,1,15,Ttc4
A330009N23Rik.15,0.369589149,0.021780926,0.011,0.005,1,15,A330009N23Rik
Gemin7.15,0.369649889,0.390635827,0.138,0.115,1,15,Gemin7
Rnf40.15,0.369769757,0.013579082,0.023,0.043,1,15,Rnf40
Psme4.15,0.370122891,0.798660311,0.184,0.172,1,15,Psme4
Chpt1.15,0.370189337,0.374615207,0.161,0.139,1,15,Chpt1
Cda.15,0.370433502,0.03443171,0.023,0.012,1,15,Cda
Slc2a4rg-ps.15,0.370773487,-0.036734111,0,0.009,1,15,Slc2a4rg-ps
Gm11655.15,0.370773487,-0.037010594,0,0.009,1,15,Gm11655
Rpgr.15,0.370773487,-0.030774841,0,0.009,1,15,Rpgr
Trarg1.15,0.370773487,-0.053604524,0,0.009,1,15,Trarg1
Egfl8.15,0.370773487,-0.094255307,0,0.009,1,15,Egfl8
Intu.15,0.370773487,-0.028779412,0,0.009,1,15,Intu
Caskin2.15,0.370773487,-0.037379683,0,0.009,1,15,Caskin2
Gm38126.15,0.370773487,-0.039667272,0,0.009,1,15,Gm38126
Phxr4.15,0.370773487,-0.033229074,0,0.009,1,15,Phxr4
Miga1.15,0.370773487,-0.039027653,0,0.009,1,15,Miga1
Fam219a.15,0.371106666,0.029164556,0.011,0.027,1,15,Fam219a
Zkscan17.15,0.371172247,-0.042795732,0.011,0.027,1,15,Zkscan17
Nmrk1.15,0.371181965,-0.007014223,0.011,0.027,1,15,Nmrk1
Med22.15,0.37157183,0.070382484,0.011,0.027,1,15,Med22
Kpna6.15,0.372101547,0.007106691,0.023,0.043,1,15,Kpna6
Znhit3.15,0.372196134,-0.071761395,0.011,0.027,1,15,Znhit3
Gm7434.15,0.372240668,-0.02800205,0,0.009,1,15,Gm7434
Slc7a7.15,0.372240668,-0.028356509,0,0.009,1,15,Slc7a7
Ddi1.15,0.372240668,-0.029006036,0,0.009,1,15,Ddi1
Rgs17.15,0.372240668,-0.033356607,0,0.009,1,15,Rgs17
Gm43062.15,0.372240668,-0.027376641,0,0.009,1,15,Gm43062
Gm41077.15,0.372240668,-0.033266931,0,0.009,1,15,Gm41077
Gas2l3.15,0.372240668,-0.056003773,0,0.009,1,15,Gas2l3
Catsper2.15,0.372240668,-0.029150619,0,0.009,1,15,Catsper2
Zfp87.15,0.372269109,0.029709055,0.011,0.027,1,15,Zfp87
Capn6.15,0.372549817,0.004828828,0.023,0.043,1,15,Capn6
Bcap29.15,0.372561107,0.001966881,0.057,0.086,1,15,Bcap29
Dis3l2.15,0.372580084,0.06321799,0.011,0.027,1,15,Dis3l2
Rnf14.15,0.372871156,0.178111605,0.046,0.074,1,15,Rnf14
Exoc7.15,0.372946463,0.113338895,0.046,0.072,1,15,Exoc7
Lrwd1.15,0.372968055,-0.000245128,0.011,0.027,1,15,Lrwd1
Vav3.15,0.373084902,0.013609486,0.011,0.027,1,15,Vav3
Akip1.15,0.373103672,0.41133803,0.08,0.06,1,15,Akip1
Rp9.15,0.373281901,0.4869684,0.161,0.222,1,15,Rp9
Rps3a2.15,0.373333464,-0.068482665,0.011,0.027,1,15,Rps3a2
Asb6.15,0.373352756,-0.038043592,0.011,0.027,1,15,Asb6
Tpgs1.15,0.373465493,0.169494454,0.069,0.103,1,15,Tpgs1
Ppm1k.15,0.373491259,-0.072484922,0.011,0.027,1,15,Ppm1k
Sipa1l1.15,0.373512579,-0.006876859,0.011,0.027,1,15,Sipa1l1
Gm4835.15,0.373715818,-0.030374912,0,0.009,1,15,Gm4835
Prr5l.15,0.373715818,-0.035439717,0,0.009,1,15,Prr5l
Eif4a-ps4.15,0.373715818,-0.024897814,0,0.009,1,15,Eif4a-ps4
Fastkd5.15,0.373715818,-0.030811079,0,0.009,1,15,Fastkd5
Gm43848.15,0.373715818,-0.031716165,0,0.009,1,15,Gm43848
Pcdhb19.15,0.373715818,-0.032349338,0,0.009,1,15,Pcdhb19
Pcdhb5.15,0.373715818,-0.032871052,0,0.009,1,15,Pcdhb5
Tox.15,0.373715818,-0.042346873,0,0.009,1,15,Tox
Cemip.15,0.373715818,-0.022463331,0,0.009,1,15,Cemip
Ndc80.15,0.373715818,-0.023191026,0,0.009,1,15,Ndc80
Cela1.15,0.373715818,-0.026288094,0,0.009,1,15,Cela1
Zbtb48.15,0.373715818,-0.029265789,0,0.009,1,15,Zbtb48
Pih1d1.15,0.373734286,0.204328461,0.069,0.104,1,15,Pih1d1
Pgs1.15,0.373801888,0.125522602,0.046,0.073,1,15,Pgs1
Map7d3.15,0.373997677,-0.109108881,0.011,0.027,1,15,Map7d3
Slc25a23.15,0.374015556,-0.050534586,0.011,0.027,1,15,Slc25a23
Lgalsl.15,0.374175853,0.387577147,0.149,0.125,1,15,Lgalsl
Cdkn2a.15,0.374562141,-0.056593351,0.011,0.027,1,15,Cdkn2a
Gdpd1.15,0.374735035,0.00168853,0.023,0.012,1,15,Gdpd1
Coq6.15,0.374942948,-0.054247757,0.011,0.027,1,15,Coq6
Coil.15,0.375179514,-0.084136315,0.011,0.026,1,15,Coil
5730507A11Rik.15,0.375199006,-0.031656258,0,0.009,1,15,5730507A11Rik
Kyat3.15,0.375199006,-0.0335838,0,0.009,1,15,Kyat3
Irs3.15,0.375199006,-0.043994341,0,0.009,1,15,Irs3
BC048403.15,0.375199006,-0.029994119,0,0.009,1,15,BC048403
Gm26586.15,0.375199006,-0.030538835,0,0.009,1,15,Gm26586
Gm50232.15,0.375199006,-0.034062194,0,0.009,1,15,Gm50232
Gm45501.15,0.375199006,-0.034322782,0,0.009,1,15,Gm45501
Fbxl16.15,0.375199006,-0.033326873,0,0.009,1,15,Fbxl16
1600029O15Rik.15,0.375199006,-0.036514541,0,0.009,1,15,1600029O15Rik
Nrip2.15,0.375199006,-0.059131749,0,0.009,1,15,Nrip2
Espl1.15,0.375199006,-0.024091283,0,0.009,1,15,Espl1
Dscc1.15,0.375199006,-0.026640636,0,0.009,1,15,Dscc1
Gm43682.15,0.375199006,-0.03037437,0,0.009,1,15,Gm43682
Scml4.15,0.375199006,-0.037761043,0,0.009,1,15,Scml4
4930404H11Rik.15,0.375310177,-0.03172553,0.011,0.027,1,15,4930404H11Rik
Gstz1.15,0.375423758,-0.028729688,0.023,0.042,1,15,Gstz1
Nat8f5.15,0.375556715,0.02517036,0.011,0.005,1,15,Nat8f5
Pde4a.15,0.375703749,-0.109785691,0.023,0.041,1,15,Pde4a
1700017B05Rik.15,0.375820144,-0.014469841,0.011,0.027,1,15,1700017B05Rik
Akr1b10.15,0.375887456,0.093595183,0.057,0.04,1,15,Akr1b10
Gm14239.15,0.376013381,0.022313643,0.011,0.005,1,15,Gm14239
Prkab1.15,0.376230534,0.008615533,0.023,0.043,1,15,Prkab1
Nrcam.15,0.376408235,0.0886318,0.011,0.027,1,15,Nrcam
Larp4.15,0.376422336,0.034406444,0.069,0.1,1,15,Larp4
Trmt61b.15,0.376690305,-0.043622061,0,0.009,1,15,Trmt61b
Gm43946.15,0.376690305,-0.029557757,0,0.009,1,15,Gm43946
Kcnn1.15,0.376690305,-0.031551579,0,0.009,1,15,Kcnn1
Notch1.15,0.376690305,-0.034554095,0,0.009,1,15,Notch1
Gm10941.15,0.376690305,-0.028457809,0,0.009,1,15,Gm10941
4930550C14Rik.15,0.376690305,-0.02939307,0,0.009,1,15,4930550C14Rik
Gm37969.15,0.376690305,-0.029744924,0,0.009,1,15,Gm37969
Gse1.15,0.376690305,-0.029859088,0,0.009,1,15,Gse1
Crocc.15,0.376690305,-0.03102554,0,0.009,1,15,Crocc
Gm43445.15,0.376690305,-0.035161333,0,0.009,1,15,Gm43445
1700048O20Rik.15,0.376690305,-0.02713818,0,0.009,1,15,1700048O20Rik
C130021I20Rik.15,0.376690305,-0.027821451,0,0.009,1,15,C130021I20Rik
Ninl.15,0.376690305,-0.035100083,0,0.009,1,15,Ninl
Nop16.15,0.376754869,0.220021439,0.057,0.089,1,15,Nop16
Slc4a1ap.15,0.376988241,0.138565497,0.057,0.087,1,15,Slc4a1ap
Ppp2r1a.15,0.37706403,0.07582097,0.149,0.193,1,15,Ppp2r1a
Rabggta.15,0.377153877,0.235721937,0.034,0.021,1,15,Rabggta
Aifm1.15,0.377243175,-0.019857145,0.046,0.071,1,15,Aifm1
Taf8.15,0.377431299,0.058580023,0.011,0.027,1,15,Taf8
Faap100.15,0.377984801,-0.060857158,0.011,0.027,1,15,Faap100
Gm17491.15,0.378189788,-0.034699741,0,0.009,1,15,Gm17491
2810454H06Rik.15,0.378189788,-0.037832344,0,0.009,1,15,2810454H06Rik
Vnn1.15,0.378189788,-0.031442881,0,0.009,1,15,Vnn1
Asphd2.15,0.378189788,-0.032225626,0,0.009,1,15,Asphd2
Gm6451.15,0.378189788,-0.0268074,0,0.009,1,15,Gm6451
Gm48838.15,0.378189788,-0.027508967,0,0.009,1,15,Gm48838
Serpinb9b.15,0.378189788,-0.028906766,0,0.009,1,15,Serpinb9b
Tekt2.15,0.378189788,-0.02952814,0,0.009,1,15,Tekt2
4833419F23Rik.15,0.378189788,-0.031711273,0,0.009,1,15,4833419F23Rik
Gm44834.15,0.378189788,-0.031932283,0,0.009,1,15,Gm44834
Tafa5.15,0.378189788,-0.033785447,0,0.009,1,15,Tafa5
Gm11599.15,0.378189788,-0.023063836,0,0.009,1,15,Gm11599
Gm19514.15,0.378189788,-0.027029568,0,0.009,1,15,Gm19514
Siah1b.15,0.378189788,-0.033754044,0,0.009,1,15,Siah1b
Bsdc1.15,0.378229951,0.128786171,0.034,0.057,1,15,Bsdc1
Adcy4.15,0.378699601,-0.050804843,0.011,0.027,1,15,Adcy4
Cdc7.15,0.378717788,-0.026050847,0.011,0.027,1,15,Cdc7
Rad1.15,0.378813766,-0.065194164,0.011,0.027,1,15,Rad1
Miip.15,0.378973054,0.020235818,0.011,0.027,1,15,Miip
Epb41l4aos.15,0.379135079,-0.043320811,0.034,0.057,1,15,Epb41l4aos
Hdgfl2.15,0.379609121,0.123300648,0.092,0.13,1,15,Hdgfl2
Uros.15,0.379690696,-0.056923318,0.011,0.027,1,15,Uros
Mir155hg.15,0.379697528,-0.026715584,0,0.009,1,15,Mir155hg
Gm9008.15,0.379697528,-0.026818958,0,0.009,1,15,Gm9008
B930086L07Rik.15,0.379697528,-0.028329849,0,0.009,1,15,B930086L07Rik
