,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Fech.1,2.45E-13,-0.016151574,0.181,0.123,4.33E-09,1,Fech
Uxt.1,2.46E-13,0.015067368,0.081,0.047,4.35E-09,1,Uxt
Ets1.1,2.50E-13,-0.036402799,0.099,0.06,4.42E-09,1,Ets1
Nfyc.1,2.53E-13,0.007006193,0.091,0.054,4.48E-09,1,Nfyc
Capn7.1,2.54E-13,0.011126871,0.097,0.058,4.49E-09,1,Capn7
Fzr1.1,2.54E-13,0.014051643,0.069,0.038,4.50E-09,1,Fzr1
Ints12.1,2.55E-13,0.014201724,0.074,0.041,4.51E-09,1,Ints12
Fastkd3.1,2.55E-13,0.007394962,0.026,0.01,4.51E-09,1,Fastkd3
Kalrn.1,2.60E-13,0.017935106,0.046,0.022,4.60E-09,1,Kalrn
Otulin.1,2.61E-13,0.005439771,0.112,0.07,4.63E-09,1,Otulin
Anxa4.1,2.62E-13,0.000510725,0.248,0.177,4.63E-09,1,Anxa4
Clic4.1,2.63E-13,0.004839901,0.513,0.392,4.66E-09,1,Clic4
Plcb4.1,2.66E-13,-0.36422858,0.235,0.275,4.71E-09,1,Plcb4
Supt3.1,2.67E-13,0.03213698,0.057,0.03,4.72E-09,1,Supt3
Dusp19.1,2.68E-13,0.029244792,0.072,0.04,4.74E-09,1,Dusp19
Slc25a51.1,2.69E-13,-0.037848638,0.157,0.103,4.75E-09,1,Slc25a51
Mat2b.1,2.69E-13,-0.018144887,0.203,0.14,4.76E-09,1,Mat2b
Ppp1r3b.1,2.70E-13,0.030619316,0.024,0.008,4.77E-09,1,Ppp1r3b
Zbp1.1,2.70E-13,-0.004849887,0.153,0.101,4.77E-09,1,Zbp1
Hhat.1,2.70E-13,0.037270083,0.04,0.018,4.79E-09,1,Hhat
Acvr2a.1,2.71E-13,0.035170503,0.183,0.126,4.79E-09,1,Acvr2a
Polr2j.1,2.72E-13,-0.028286711,0.14,0.09,4.82E-09,1,Polr2j
Ascc2.1,2.85E-13,-0.010384725,0.09,0.053,5.04E-09,1,Ascc2
Gm8399.1,2.87E-13,0.015562391,0.032,0.013,5.09E-09,1,Gm8399
Birc2.1,2.89E-13,0.026537356,0.13,0.084,5.12E-09,1,Birc2
Lgals8.1,2.92E-13,-0.029296143,0.17,0.114,5.16E-09,1,Lgals8
Sptssa.1,2.93E-13,-0.013562664,0.3,0.215,5.19E-09,1,Sptssa
Ttc39c.1,2.93E-13,0.015389119,0.094,0.056,5.19E-09,1,Ttc39c
Cers2.1,2.94E-13,-0.037361318,0.231,0.161,5.20E-09,1,Cers2
Tns2.1,2.96E-13,-0.300574621,0.145,0.19,5.24E-09,1,Tns2
Ttc27.1,2.97E-13,0.011409567,0.054,0.028,5.25E-09,1,Ttc27
Eci2.1,2.99E-13,-0.028762622,0.211,0.146,5.28E-09,1,Eci2
Akip1.1,3.00E-13,0.001669483,0.092,0.055,5.30E-09,1,Akip1
Mllt11.1,3.03E-13,-0.000227982,0.049,0.024,5.37E-09,1,Mllt11
Znhit2.1,3.04E-13,0.013749936,0.039,0.018,5.38E-09,1,Znhit2
Agap3.1,3.08E-13,0.013111509,0.105,0.065,5.45E-09,1,Agap3
Shox2.1,3.13E-13,0.006777284,0.326,0.239,5.55E-09,1,Shox2
Bcl2l2.1,3.18E-13,0.030076118,0.085,0.05,5.63E-09,1,Bcl2l2
Sco1.1,3.19E-13,0.013637301,0.065,0.035,5.65E-09,1,Sco1
Oas1a.1,3.19E-13,0.019843782,0.07,0.039,5.65E-09,1,Oas1a
Xpo7.1,3.26E-13,0.019064145,0.125,0.08,5.76E-09,1,Xpo7
Vcp-rs.1,3.29E-13,0.012037684,0.033,0.014,5.82E-09,1,Vcp-rs
Ak3.1,3.34E-13,-0.043466847,0.232,0.162,5.91E-09,1,Ak3
Esyt1.1,3.37E-13,-0.031707538,0.182,0.123,5.97E-09,1,Esyt1
Atpsckmt.1,3.38E-13,0.033116198,0.091,0.054,5.98E-09,1,Atpsckmt
Spry1.1,3.40E-13,-0.290717222,0.059,0.098,6.02E-09,1,Spry1
Ubtf.1,3.44E-13,-0.010031717,0.381,0.281,6.08E-09,1,Ubtf
Klf16.1,3.47E-13,0.019784721,0.044,0.021,6.14E-09,1,Klf16
Ss18.1,3.47E-13,0.004743093,0.169,0.113,6.14E-09,1,Ss18
Wdr33.1,3.50E-13,-0.032416803,0.206,0.142,6.20E-09,1,Wdr33
Syt5.1,3.54E-13,0.015486197,0.01,0.002,6.27E-09,1,Syt5
Sirt6.1,3.55E-13,0.012941459,0.042,0.02,6.27E-09,1,Sirt6
9930021J03Rik.1,3.62E-13,-0.03252472,0.192,0.131,6.40E-09,1,9930021J03Rik
Acot9.1,3.72E-13,-0.027068378,0.2,0.137,6.59E-09,1,Acot9
Aco2.1,3.73E-13,-0.013314322,0.085,0.049,6.60E-09,1,Aco2
Eif4b.1,3.73E-13,-0.028978551,0.271,0.193,6.61E-09,1,Eif4b
Ubxn1.1,3.74E-13,-0.022905034,0.385,0.284,6.62E-09,1,Ubxn1
Ddx47.1,3.75E-13,-0.030692401,0.176,0.118,6.64E-09,1,Ddx47
Prkab1.1,3.76E-13,0.020894137,0.069,0.038,6.65E-09,1,Prkab1
Nagpa.1,3.76E-13,-0.000338702,0.102,0.062,6.65E-09,1,Nagpa
Ndufb3.1,3.81E-13,-0.04154169,0.323,0.235,6.74E-09,1,Ndufb3
Idh1.1,3.83E-13,-0.014821982,0.245,0.173,6.78E-09,1,Idh1
Sidt2.1,3.86E-13,0.000809051,0.194,0.134,6.84E-09,1,Sidt2
Ifi44.1,3.87E-13,0.026367757,0.044,0.021,6.85E-09,1,Ifi44
Mrps36.1,3.97E-13,0.010052078,0.041,0.019,7.02E-09,1,Mrps36
Pear1.1,4.01E-13,-0.007089605,0.063,0.034,7.10E-09,1,Pear1
Ly6h.1,4.01E-13,0.035048432,0.019,0.006,7.10E-09,1,Ly6h
Tmem127.1,4.04E-13,-0.016921532,0.251,0.177,7.14E-09,1,Tmem127
Heatr3.1,4.04E-13,-0.018556719,0.116,0.073,7.15E-09,1,Heatr3
Gm4149.1,4.06E-13,0.017395339,0.098,0.06,7.18E-09,1,Gm4149
Slc25a17.1,4.11E-13,-0.009887543,0.155,0.103,7.27E-09,1,Slc25a17
Phf23.1,4.17E-13,-0.020825841,0.155,0.103,7.37E-09,1,Phf23
Zfp950.1,4.27E-13,-0.010556811,0.185,0.126,7.56E-09,1,Zfp950
Edc4.1,4.28E-13,-0.001201354,0.087,0.051,7.57E-09,1,Edc4
Bsdc1.1,4.31E-13,0.002227423,0.087,0.052,7.62E-09,1,Bsdc1
Tma16.1,4.32E-13,-0.020439977,0.105,0.065,7.65E-09,1,Tma16
Ccndbp1.1,4.34E-13,-0.000953703,0.12,0.076,7.68E-09,1,Ccndbp1
Spry2.1,4.36E-13,-0.335546681,0.225,0.268,7.71E-09,1,Spry2
Chuk.1,4.51E-13,-0.002500732,0.124,0.079,7.98E-09,1,Chuk
Sumf1.1,4.51E-13,-0.019562505,0.174,0.118,7.98E-09,1,Sumf1
Gm12415.1,4.61E-13,0.009611416,0.007,0.001,8.15E-09,1,Gm12415
Cpn1.1,4.71E-13,0.011136232,0.006,0.001,8.33E-09,1,Cpn1
Stard4.1,4.74E-13,0.023617564,0.045,0.022,8.39E-09,1,Stard4
Akr1b3.1,4.78E-13,0.008365598,0.098,0.059,8.47E-09,1,Akr1b3
Ccnc.1,4.83E-13,-0.010961844,0.089,0.053,8.54E-09,1,Ccnc
Sdhb.1,4.90E-13,-0.054853119,0.358,0.261,8.68E-09,1,Sdhb
Naa10.1,4.91E-13,0.006614348,0.138,0.09,8.69E-09,1,Naa10
Hivep1.1,4.99E-13,-0.002072071,0.119,0.075,8.84E-09,1,Hivep1
Mia2.1,5.01E-13,-0.039436128,0.384,0.283,8.86E-09,1,Mia2
E2f1.1,5.02E-13,0.032602633,0.054,0.028,8.89E-09,1,E2f1
Tmem30a.1,5.04E-13,-0.020247818,0.427,0.319,8.93E-09,1,Tmem30a
Insig2.1,5.09E-13,-0.044200428,0.259,0.183,9.00E-09,1,Insig2
Zfp553.1,5.09E-13,0.005314607,0.052,0.026,9.01E-09,1,Zfp553
Gm10269.1,5.10E-13,0.021079535,0.101,0.062,9.03E-09,1,Gm10269
Chordc1.1,5.12E-13,-0.003474075,0.207,0.143,9.06E-09,1,Chordc1
Itga11.1,5.15E-13,-0.235275197,0.156,0.206,9.12E-09,1,Itga11
Mpc2.1,5.22E-13,-0.043818034,0.407,0.298,9.24E-09,1,Mpc2
Riok1.1,5.26E-13,-0.006876256,0.136,0.088,9.31E-09,1,Riok1
Mgat4b.1,5.26E-13,0.01934201,0.083,0.048,9.32E-09,1,Mgat4b
Tmem154.1,5.27E-13,0.029575537,0.028,0.011,9.33E-09,1,Tmem154
Prkra.1,5.31E-13,0.001322284,0.097,0.059,9.40E-09,1,Prkra
Htatsf1.1,5.46E-13,-0.065048295,0.319,0.23,9.66E-09,1,Htatsf1
Morc2a.1,5.46E-13,0.009046681,0.091,0.054,9.67E-09,1,Morc2a
Rae1.1,5.48E-13,-0.014413921,0.173,0.117,9.70E-09,1,Rae1
Tmem230.1,5.50E-13,-0.002318841,0.123,0.079,9.74E-09,1,Tmem230
Pja2.1,5.51E-13,-0.043275772,0.284,0.203,9.76E-09,1,Pja2
Npc1.1,5.57E-13,-0.010406845,0.094,0.057,9.85E-09,1,Npc1
Gm6266.1,5.62E-13,0.007247005,0.041,0.019,9.94E-09,1,Gm6266
Timmdc1.1,5.64E-13,0.001167536,0.075,0.043,9.98E-09,1,Timmdc1
5430416N02Rik.1,5.66E-13,0.02579413,0.078,0.045,1.00E-08,1,5430416N02Rik
Six4.1,5.71E-13,0.022260573,0.027,0.011,1.01E-08,1,Six4
Cdc40.1,5.75E-13,-0.023505009,0.186,0.126,1.02E-08,1,Cdc40
Foxo1.1,5.76E-13,-0.238080668,0.074,0.116,1.02E-08,1,Foxo1
Cdyl.1,5.77E-13,0.021151286,0.068,0.037,1.02E-08,1,Cdyl
Sri.1,5.77E-13,-0.003332146,0.505,0.381,1.02E-08,1,Sri
Ttc14.1,5.87E-13,0.001591166,0.218,0.153,1.04E-08,1,Ttc14
Nemf.1,5.93E-13,-0.027946859,0.303,0.219,1.05E-08,1,Nemf
Gng10.1,6.00E-13,0.016125244,0.126,0.081,1.06E-08,1,Gng10
Dcp2.1,6.02E-13,0.002897898,0.139,0.091,1.06E-08,1,Dcp2
Atp5b.1,6.04E-13,0.021368229,0.659,0.539,1.07E-08,1,Atp5b
Tceanc2.1,6.08E-13,0.011538832,0.087,0.051,1.08E-08,1,Tceanc2
Rbp4.1,6.13E-13,0.042776975,0.079,0.046,1.08E-08,1,Rbp4
Nif3l1.1,6.20E-13,0.011197265,0.07,0.039,1.10E-08,1,Nif3l1
Anp32e.1,6.22E-13,-0.011083068,0.282,0.203,1.10E-08,1,Anp32e
Pilra.1,6.26E-13,0.031005396,0.033,0.014,1.11E-08,1,Pilra
Rftn1.1,6.29E-13,-0.013374308,0.124,0.079,1.11E-08,1,Rftn1
Grin2d.1,6.34E-13,0.035584773,0.03,0.012,1.12E-08,1,Grin2d
Secisbp2.1,6.36E-13,0.006047874,0.101,0.062,1.13E-08,1,Secisbp2
Nucks1.1,6.36E-13,0.002810465,0.469,0.357,1.13E-08,1,Nucks1
Trim59.1,6.54E-13,0.021231587,0.04,0.018,1.16E-08,1,Trim59
Cant1.1,6.56E-13,0.003822917,0.146,0.097,1.16E-08,1,Cant1
Ecrg4.1,6.57E-13,-0.197369688,0.17,0.114,1.16E-08,1,Ecrg4
Cdc20.1,6.63E-13,0.021748972,0.03,0.012,1.17E-08,1,Cdc20
Iars2.1,6.65E-13,-0.011669193,0.152,0.1,1.18E-08,1,Iars2
Ccnk.1,6.73E-13,0.000499013,0.113,0.071,1.19E-08,1,Ccnk
Atraid.1,6.80E-13,0.004861804,0.398,0.296,1.20E-08,1,Atraid
Zfand3.1,6.81E-13,-0.001571328,0.258,0.184,1.20E-08,1,Zfand3
Mbd1.1,6.84E-13,0.039667194,0.128,0.084,1.21E-08,1,Mbd1
Rev3l.1,6.92E-13,-0.007819622,0.219,0.154,1.22E-08,1,Rev3l
Fam171b.1,7.03E-13,0.01739427,0.192,0.133,1.24E-08,1,Fam171b
Mia3.1,7.08E-13,0.019351844,0.553,0.427,1.25E-08,1,Mia3
1110065P20Rik.1,7.15E-13,0.015417389,0.051,0.026,1.27E-08,1,1110065P20Rik
Gas5.1,7.24E-13,0.054974583,0.799,0.684,1.28E-08,1,Gas5
Fem1b.1,7.42E-13,0.024085281,0.099,0.06,1.31E-08,1,Fem1b
Dpp8.1,7.47E-13,-0.029007805,0.108,0.067,1.32E-08,1,Dpp8
Extl3.1,7.49E-13,0.023675359,0.103,0.064,1.33E-08,1,Extl3
Apobec3.1,7.50E-13,0.02615944,0.068,0.037,1.33E-08,1,Apobec3
Odf2l.1,7.54E-13,0.009603649,0.09,0.054,1.34E-08,1,Odf2l
Fundc2.1,7.56E-13,-0.031312739,0.349,0.255,1.34E-08,1,Fundc2
Las1l.1,7.89E-13,-0.046083686,0.172,0.116,1.40E-08,1,Las1l
Fkbp1b.1,7.92E-13,0.032628917,0.026,0.01,1.40E-08,1,Fkbp1b
Pcna.1,7.92E-13,-0.056340246,0.278,0.198,1.40E-08,1,Pcna
Gabpb1.1,7.94E-13,0.005342778,0.063,0.034,1.41E-08,1,Gabpb1
Gm10420.1,7.97E-13,0.018106968,0.061,0.033,1.41E-08,1,Gm10420
Rreb1.1,8.03E-13,0.027685571,0.078,0.045,1.42E-08,1,Rreb1
U2af2.1,8.14E-13,-0.015189156,0.194,0.134,1.44E-08,1,U2af2
Opa1.1,8.20E-13,0.000166159,0.127,0.082,1.45E-08,1,Opa1
Rpl19-ps11.1,8.22E-13,0.012133413,0.065,0.036,1.46E-08,1,Rpl19-ps11
Bin3.1,8.23E-13,0.000372666,0.089,0.053,1.46E-08,1,Bin3
Gadl1.1,8.43E-13,0.017205634,0.095,0.058,1.49E-08,1,Gadl1
Ubr2.1,8.59E-13,-0.002733747,0.172,0.117,1.52E-08,1,Ubr2
Dgkh.1,8.64E-13,-0.005148631,0.061,0.033,1.53E-08,1,Dgkh
Tmem86a.1,8.65E-13,0.039639722,0.041,0.019,1.53E-08,1,Tmem86a
Sde2.1,8.70E-13,-0.038674358,0.254,0.181,1.54E-08,1,Sde2
Mlx.1,8.75E-13,0.01202484,0.092,0.056,1.55E-08,1,Mlx
Gm45855.1,8.76E-13,0.011205449,0.028,0.011,1.55E-08,1,Gm45855
Irak1bp1.1,8.80E-13,0.009341141,0.112,0.07,1.56E-08,1,Irak1bp1
Nck1.1,8.86E-13,-0.006135832,0.21,0.146,1.57E-08,1,Nck1
Gatd3a.1,8.87E-13,-0.00346846,0.129,0.083,1.57E-08,1,Gatd3a
Heatr6.1,8.95E-13,0.017942534,0.111,0.07,1.58E-08,1,Heatr6
Ntpcr.1,9.14E-13,0.019972461,0.072,0.041,1.62E-08,1,Ntpcr
Sars2.1,9.24E-13,0.015289576,0.025,0.009,1.63E-08,1,Sars2
Cyb561a3.1,9.32E-13,0.017670576,0.058,0.031,1.65E-08,1,Cyb561a3
Nol9.1,9.42E-13,-0.000655302,0.062,0.033,1.67E-08,1,Nol9
Hmga1.1,9.47E-13,0.016865383,0.018,0.005,1.68E-08,1,Hmga1
Zfp655.1,9.60E-13,0.015650766,0.095,0.058,1.70E-08,1,Zfp655
Gnb2.1,9.66E-13,0.029874792,0.586,0.458,1.71E-08,1,Gnb2
Npas2.1,9.66E-13,0.02217969,0.087,0.052,1.71E-08,1,Npas2
Prpf18.1,9.79E-13,-0.002071528,0.1,0.062,1.73E-08,1,Prpf18
Hcfc1.1,9.83E-13,0.031923449,0.114,0.072,1.74E-08,1,Hcfc1
Rab26os.1,9.88E-13,0.004826572,0.062,0.033,1.75E-08,1,Rab26os
Carhsp1.1,9.89E-13,-0.023357586,0.283,0.203,1.75E-08,1,Carhsp1
Dnajc7.1,1.02E-12,-0.051474738,0.216,0.149,1.80E-08,1,Dnajc7
Ltbp3.1,1.03E-12,-0.006996393,0.204,0.142,1.82E-08,1,Ltbp3
Dhx8.1,1.04E-12,0.014265278,0.074,0.043,1.84E-08,1,Dhx8
Lrp10.1,1.04E-12,-0.013654587,0.199,0.138,1.85E-08,1,Lrp10
Chfr.1,1.05E-12,0.007279733,0.088,0.053,1.86E-08,1,Chfr
Emp2.1,1.06E-12,-0.041954797,0.189,0.129,1.87E-08,1,Emp2
Map4k3.1,1.06E-12,0.014174742,0.092,0.056,1.88E-08,1,Map4k3
Nufip2.1,1.07E-12,-0.037861902,0.37,0.273,1.89E-08,1,Nufip2
Rab9.1,1.07E-12,-0.012361748,0.149,0.099,1.90E-08,1,Rab9
Ube2b.1,1.08E-12,-0.018588797,0.511,0.387,1.91E-08,1,Ube2b
Gm12174.1,1.08E-12,0.016756363,0.033,0.014,1.91E-08,1,Gm12174
Efna4.1,1.08E-12,0.024678283,0.026,0.01,1.91E-08,1,Efna4
Bdp1.1,1.09E-12,-0.02046793,0.256,0.183,1.94E-08,1,Bdp1
4933434E20Rik.1,1.10E-12,0.00892242,0.098,0.06,1.95E-08,1,4933434E20Rik
Mycbp2.1,1.11E-12,0.011541011,0.496,0.379,1.96E-08,1,Mycbp2
Fmc1.1,1.11E-12,-0.042263864,0.217,0.151,1.97E-08,1,Fmc1
Cldnd1.1,1.12E-12,-0.054233262,0.265,0.188,1.99E-08,1,Cldnd1
Setd2.1,1.13E-12,-0.011343035,0.275,0.199,1.99E-08,1,Setd2
Cd9.1,1.14E-12,0.000674985,0.653,0.515,2.02E-08,1,Cd9
Asxl1.1,1.14E-12,0.021154639,0.085,0.05,2.02E-08,1,Asxl1
Borcs7.1,1.14E-12,-0.02422586,0.142,0.093,2.02E-08,1,Borcs7
Csnk1d.1,1.15E-12,-0.038011012,0.27,0.193,2.03E-08,1,Csnk1d
Ndc1.1,1.16E-12,0.006839474,0.053,0.027,2.06E-08,1,Ndc1
Egr2.1,1.18E-12,-0.140420949,0.256,0.182,2.08E-08,1,Egr2
Acsl5.1,1.18E-12,-0.022545573,0.174,0.118,2.09E-08,1,Acsl5
Lyrm2.1,1.19E-12,0.018759819,0.108,0.068,2.11E-08,1,Lyrm2
Aaas.1,1.22E-12,0.022868687,0.045,0.022,2.16E-08,1,Aaas
Vipas39.1,1.26E-12,0.026406854,0.057,0.03,2.24E-08,1,Vipas39
Slc12a4.1,1.26E-12,-0.012729025,0.165,0.112,2.24E-08,1,Slc12a4
Utp18.1,1.27E-12,-0.008153595,0.093,0.056,2.24E-08,1,Utp18
Dab2ip.1,1.27E-12,-0.004728195,0.104,0.065,2.24E-08,1,Dab2ip
Uba2.1,1.27E-12,-0.03520455,0.182,0.124,2.26E-08,1,Uba2
St7.1,1.29E-12,0.016116182,0.073,0.042,2.29E-08,1,St7
Ankrd50.1,1.31E-12,0.014829182,0.059,0.031,2.32E-08,1,Ankrd50
Gm6977.1,1.31E-12,0.018496029,0.144,0.096,2.33E-08,1,Gm6977
Capza2.1,1.31E-12,-0.039804196,0.421,0.311,2.33E-08,1,Capza2
BX908741.1.1,1.32E-12,-0.010165807,0.142,0.094,2.34E-08,1,BX908741.1
Dnajc8.1,1.32E-12,-0.04356478,0.443,0.33,2.34E-08,1,Dnajc8
Slc25a24.1,1.33E-12,-0.018432497,0.221,0.154,2.35E-08,1,Slc25a24
Bloc1s1.1,1.34E-12,-0.009208448,0.474,0.357,2.38E-08,1,Bloc1s1
Igbp1.1,1.34E-12,-0.001547652,0.173,0.118,2.38E-08,1,Igbp1
Iscu.1,1.36E-12,-0.025637597,0.143,0.094,2.40E-08,1,Iscu
Mtss1.1,1.36E-12,0.014398232,0.06,0.033,2.41E-08,1,Mtss1
B230219D22Rik.1,1.36E-12,-0.037215561,0.359,0.265,2.41E-08,1,B230219D22Rik
Pex14.1,1.38E-12,0.008177847,0.075,0.043,2.44E-08,1,Pex14
Rrad.1,1.38E-12,-0.163246533,0.167,0.114,2.44E-08,1,Rrad
Arl14ep.1,1.38E-12,-0.001412841,0.097,0.059,2.45E-08,1,Arl14ep
Igdcc4.1,1.39E-12,0.001113683,0.125,0.081,2.46E-08,1,Igdcc4
Hinfp.1,1.41E-12,0.028226829,0.046,0.023,2.49E-08,1,Hinfp
Hirip3.1,1.43E-12,-0.002943977,0.097,0.059,2.53E-08,1,Hirip3
Ednrb.1,1.43E-12,-0.463374552,0.009,0.033,2.53E-08,1,Ednrb
Lsm10.1,1.43E-12,0.008467447,0.096,0.059,2.53E-08,1,Lsm10
Ttll12.1,1.46E-12,0.00375605,0.058,0.031,2.59E-08,1,Ttll12
Gm7027.1,1.48E-12,0.008582053,0.053,0.027,2.61E-08,1,Gm7027
Prpf39.1,1.48E-12,-0.028847941,0.185,0.126,2.63E-08,1,Prpf39
Zfp410.1,1.52E-12,0.011621197,0.079,0.046,2.70E-08,1,Zfp410
Zzef1.1,1.53E-12,-0.013088077,0.13,0.085,2.71E-08,1,Zzef1
Spast.1,1.54E-12,0.030746476,0.108,0.069,2.73E-08,1,Spast
Itgb5.1,1.54E-12,-0.022075,0.367,0.269,2.73E-08,1,Itgb5
Alg2.1,1.54E-12,0.001067497,0.098,0.06,2.73E-08,1,Alg2
Cdt1.1,1.54E-12,0.019136346,0.026,0.01,2.73E-08,1,Cdt1
Nop2.1,1.56E-12,0.000312127,0.06,0.032,2.77E-08,1,Nop2
Mrtfb.1,1.57E-12,0.01100704,0.079,0.046,2.78E-08,1,Mrtfb
Unc93b1.1,1.57E-12,-0.009062494,0.116,0.074,2.78E-08,1,Unc93b1
Gtf3a.1,1.57E-12,0.012094802,0.05,0.025,2.78E-08,1,Gtf3a
Pnpo.1,1.58E-12,0.014405303,0.022,0.008,2.79E-08,1,Pnpo
Yipf4.1,1.58E-12,-0.018742643,0.252,0.18,2.80E-08,1,Yipf4
Rasgrp2.1,1.58E-12,-0.171801276,0.006,0.028,2.80E-08,1,Rasgrp2
Nr2f6.1,1.60E-12,0.018940272,0.032,0.013,2.83E-08,1,Nr2f6
Gm9531.1,1.63E-12,0.014353536,0.03,0.012,2.89E-08,1,Gm9531
Phactr1.1,1.64E-12,0.00786211,0.124,0.08,2.91E-08,1,Phactr1
Rnaseh1.1,1.67E-12,0.030149938,0.067,0.037,2.95E-08,1,Rnaseh1
Lmf1.1,1.68E-12,0.010836388,0.072,0.041,2.97E-08,1,Lmf1
Gm8276.1,1.68E-12,0.017743356,0.044,0.022,2.97E-08,1,Gm8276
Wdr70.1,1.68E-12,-0.008563419,0.139,0.092,2.98E-08,1,Wdr70
Zfp810.1,1.71E-12,0.010419854,0.027,0.011,3.02E-08,1,Zfp810
Gtf2h4.1,1.71E-12,0.001814552,0.053,0.027,3.02E-08,1,Gtf2h4
Gpn2.1,1.73E-12,0.016608687,0.049,0.025,3.06E-08,1,Gpn2
Exoc3.1,1.73E-12,-0.039450889,0.26,0.186,3.06E-08,1,Exoc3
Rpl27a.1,1.73E-12,0.060951832,0.749,0.63,3.06E-08,1,Rpl27a
Sufu.1,1.74E-12,0.030955351,0.049,0.025,3.09E-08,1,Sufu
Gm13835.1,1.75E-12,0.028427078,0.054,0.028,3.09E-08,1,Gm13835
Glis1.1,1.76E-12,0.007916997,0.011,0.002,3.12E-08,1,Glis1
Lpcat3.1,1.78E-12,0.002912088,0.083,0.049,3.15E-08,1,Lpcat3
Lancl3.1,1.79E-12,0.010111659,0.009,0.001,3.17E-08,1,Lancl3
Eipr1.1,1.79E-12,0.015394929,0.061,0.033,3.17E-08,1,Eipr1
Atf6.1,1.81E-12,-0.023671811,0.163,0.111,3.21E-08,1,Atf6
3110040N11Rik.1,1.81E-12,0.005751554,0.082,0.049,3.21E-08,1,3110040N11Rik
Wdr55.1,1.81E-12,0.027795712,0.051,0.026,3.21E-08,1,Wdr55
Ube2e2.1,1.82E-12,0.022961721,0.118,0.076,3.22E-08,1,Ube2e2
Ror1.1,1.85E-12,0.028486345,0.046,0.023,3.28E-08,1,Ror1
Dhx16.1,1.87E-12,0.009099218,0.095,0.058,3.32E-08,1,Dhx16
Aopep.1,1.89E-12,-0.038626147,0.113,0.071,3.34E-08,1,Aopep
Gne.1,1.89E-12,0.014320899,0.06,0.032,3.35E-08,1,Gne
Rab20.1,1.90E-12,0.026381995,0.046,0.023,3.36E-08,1,Rab20
Slk.1,1.91E-12,-0.01166926,0.513,0.393,3.39E-08,1,Slk
Gm12854.1,1.93E-12,0.014773273,0.028,0.011,3.41E-08,1,Gm12854
Islr.1,1.94E-12,-0.2680317,0.491,0.488,3.44E-08,1,Islr
Plppr2.1,1.95E-12,0.030635415,0.044,0.021,3.45E-08,1,Plppr2
Ndnf.1,1.95E-12,0.087945441,0.042,0.02,3.46E-08,1,Ndnf
Prelp.1,1.98E-12,-0.395198283,0.471,0.479,3.50E-08,1,Prelp
Dhx38.1,2.02E-12,0.000298503,0.101,0.063,3.57E-08,1,Dhx38
Myef2.1,2.03E-12,-0.006671495,0.109,0.068,3.59E-08,1,Myef2
Zfp267.1,2.05E-12,0.009854368,0.046,0.023,3.62E-08,1,Zfp267
Oxsr1.1,2.06E-12,0.006922723,0.104,0.065,3.65E-08,1,Oxsr1
Gaa.1,2.07E-12,0.033825983,0.325,0.244,3.67E-08,1,Gaa
Mesd.1,2.11E-12,-0.027734895,0.344,0.254,3.73E-08,1,Mesd
Rspo3.1,2.11E-12,0.046711146,0.046,0.023,3.74E-08,1,Rspo3
B4galt7.1,2.12E-12,0.020971466,0.055,0.029,3.75E-08,1,B4galt7
Tpx2.1,2.12E-12,0.028876376,0.039,0.018,3.76E-08,1,Tpx2
Gm15674.1,2.13E-12,-0.08675056,0.005,0.027,3.77E-08,1,Gm15674
Trmt1.1,2.13E-12,-0.016052793,0.104,0.065,3.77E-08,1,Trmt1
Ttf2.1,2.13E-12,0.02108582,0.039,0.018,3.77E-08,1,Ttf2
Actg2.1,2.14E-12,0.020230997,0.026,0.01,3.79E-08,1,Actg2
Kank2.1,2.16E-12,-0.034415132,0.244,0.174,3.83E-08,1,Kank2
3110082I17Rik.1,2.16E-12,0.007336736,0.066,0.037,3.83E-08,1,3110082I17Rik
Gm5345.1,2.23E-12,0.017122209,0.013,0.003,3.95E-08,1,Gm5345
Cdc37l1.1,2.24E-12,-0.028302465,0.179,0.123,3.97E-08,1,Cdc37l1
Usp46.1,2.25E-12,0.005875535,0.12,0.078,3.98E-08,1,Usp46
Orc2.1,2.27E-12,-0.019957455,0.101,0.062,4.02E-08,1,Orc2
Trim35.1,2.27E-12,0.008634257,0.211,0.149,4.02E-08,1,Trim35
Esrra.1,2.28E-12,0.008762422,0.056,0.029,4.04E-08,1,Esrra
Stard3.1,2.29E-12,0.007080813,0.056,0.029,4.05E-08,1,Stard3
Apbb1.1,2.29E-12,0.011540487,0.063,0.035,4.05E-08,1,Apbb1
Krt19.1,2.31E-12,-0.136471321,0.008,0.031,4.08E-08,1,Krt19
Cul4b.1,2.32E-12,0.001487061,0.073,0.042,4.10E-08,1,Cul4b
Ano10.1,2.36E-12,0.007350388,0.124,0.081,4.18E-08,1,Ano10
Eml3.1,2.38E-12,0.002589366,0.111,0.07,4.21E-08,1,Eml3
Nmt1.1,2.38E-12,-0.019572298,0.206,0.144,4.22E-08,1,Nmt1
Casp8ap2.1,2.39E-12,-0.021747299,0.195,0.136,4.22E-08,1,Casp8ap2
Camk2g.1,2.44E-12,-0.003318467,0.102,0.063,4.32E-08,1,Camk2g
Clpx.1,2.45E-12,-0.004174773,0.134,0.088,4.33E-08,1,Clpx
Nxt1.1,2.45E-12,0.012445663,0.056,0.03,4.33E-08,1,Nxt1
